dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,dim_09,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21
1.3642014993207003,1.1608413976464875,0.2614858047155325,0.847756298463165,0.06521166083922034,1.2851377381714615,0.6139920777646476,-0.717981691619658,0.5351944029692324,-0.37217756759091447,0.11527443214481004,0.01654793277340571,0.12431010974765844,0.009076696260050532,-0.026981933586634088,0.1353016523504575,0.008187398849630254,-0.0026336636670262446,-0.010237087551317532,-0.07268625924426235,-0.07133267332362163
0.4407298656617528,-0.4076967040242534,0.019097582114319504,1.1844982192748175,1.1171155815441205,1.4299132205352316,0.30073103540271146,-1.0237029280512542,0.4008643582262684,-0.4114345223919694,0.05591713911337312,-0.05369951646625182,0.005740686420348022,0.10649657237755548,0.01649102765883551,-0.040895155781344186,-0.06153225983671194,-0.015360488293351971,0.07358631972076408,0.08373718661424044,-0.017260625587432656
0.45283333846048124,-0.4076967040242534,0.019964719527866232,1.6162277047138656,0.7077226616331267,1.3794452546000064,1.115154103557088,-1.0237029280512542,0.6436293180810967,-0.4122663659037804,0.04139399856538939,0.039914610993924945,-0.02623567687521737,0.05852039187956247,0.12520822319823055,0.15582944490120043,-0.055104612485826446,-0.022629455005762356,-0.005720997123630618,0.046093783097830084,0.04369145789063823
0.8798654371537391,1.1608413976464875,-0.22302239890836092,0.14924110025874945,-0.9775928588757195,0.482003950614144,-0.2948441443206343,2.1354165150752404,0.04677683627841875,-0.258778236298994,-0.09336136961492042,-0.2236826230011184,0.09972949045313287,0.09121752895415405,-0.13192639588107213,-0.2591807702732489,-0.019651679419640786,0.053650525467652775,0.12744499851681937,-0.034714573936877074,-0.04578042377703885
-0.04012410583552921,-0.5959212762247424,-1.4427226276037033,0.877532757359099,0.4909361927091303,1.4584903470671207,0.20592879361359503,-1.1256100068617862,0.19667828331919626,-0.45987315740770324,-0.009266958360259689,0.014053772241116935,0.02045511684652568,0.11713561571817444,-0.0752034235146404,-0.026674958413658596,0.12602703812891944,-0.2128246755864146,-0.001655855532074299,-0.08706459328727914,-0.17486038372739746
-0.040525046499081493,-0.5959212762247424,-1.687524068366581,0.8868802023771117,1.2065577290502916,1.4601621531748958,0.1316060355592532,-1.1256100068617862,0.19667828331919626,-0.45987315740770324,-0.009266958360259689,0.014053772241116935,0.02045511684652568,0.11713561571817444,-0.0752034235146404,-0.026674958413658596,0.12602703812891944,-0.2128246755864146,-0.001655855532074299,-0.08706459328727914,-0.17486038372739746
-0.47821901371874453,-0.8468873724920609,1.2407961353658494,-1.8076850012098569,2.729232817940328,-1.4419816083903332,-0.1193985961912084,0.30108909648566295,-0.234726340522464,0.42144642136306476,0.306680471292112,-0.02291061450124538,0.0019267885415830358,0.05913487043165842,-0.15224469539040453,0.07144134969620362,0.056219796905527114,-0.17159029004782195,-0.05842851243742106,0.06412037703599213,0.06992922108130534
-2.170780721491745,-1.4743026131603574,1.4795158165010052,-1.5065305418459514,0.8786095569961512,-0.7989918620004062,0.32509094701840174,-1.2275170856723183,-0.5865714285944259,0.19419846990700285,-0.11793151302117744,0.1620082712699567,0.30883972747181515,0.017291197868037463,0.1742982661469271,0.09900791859198761,-0.042827151448089226,-0.4322840062558128,-0.06444087554210876,0.22015721224034923,0.010769809046827557
-0.4827011714496015,-0.09398908369010543,-2.4084883671380766,-1.0092635313738718,1.3094849363841994,-0.9202383358792297,-0.7227625647315274,-1.0237029280512542,-0.20243042303282477,0.09656860436747335,0.30336962954167934,-0.29008301491856425,0.18415003460741122,-0.21133022956684008,0.30539669844052025,-0.09083496657649612,-0.16479593110760932,0.12412795121808026,-0.013275988003078564,0.005061744821383364,-0.11096921814128408
0.8445134477113587,0.5334261569781911,1.4788246994533065,-0.8717561891173218,0.8747310938630833,-1.267996561546856,-0.3656167869647636,-1.0237029280512542,-0.0658472697928253,-0.08370667571426206,0.4165120391426209,-0.22010296088311576,0.062235630551411264,0.02366955960064087,0.06092519743945995,0.03239021040224534,-0.18079044044537845,0.008104011399688624,-0.15389347599827313,-0.11751472543452562,0.059729283496473995
-0.5488668766371704,-1.2233365168930386,1.23724563782208,0.5333095911405328,-1.195804803133849,-1.9740151457535726,-2.617591840905969,0.19918201767513088,0.15244825666217046,0.1723152493333947,0.4447791691279425,0.747152112280442,-0.03988163937508696,-0.19604635305878643,-0.24494543636089255,-0.12430495911329474,-0.25412089845510244,0.32720982264892184,0.4285881016531229,-0.04932130571242497,-0.0690467724928395
-0.5406377518037045,-1.2233365168930386,1.4804659512920602,-0.35246786964339827,-1.1394575109340421,-1.4857803788156974,-1.9790590796912213,0.19918201767513088,0.061476530942020755,0.16176675159720996,0.47509514224038285,0.5926822195375163,-0.06573197072403447,-0.07236853992036175,-0.23870286187871795,-0.08155181506248187,-0.1834882620151131,0.24935761052114444,0.2546122143677375,0.007676194640081974,-0.02291752494601186
-0.5139807844397849,-1.3488195650266979,1.4796565786026634,-0.7405732347283511,-0.7249813330251229,-2.1194800170271897,-0.0027853790011455313,-0.41226045518806165,-0.5144372001023991,0.10143282253190497,0.022946804966538115,0.27609585494424016,0.2518126304508434,0.2367149405067011,-0.0872072799129959,-0.04973913649667665,-0.4285861385297459,-0.07447917219783459,0.448690962455615,-0.03541080125755433,-0.1321779488403001
-0.025599040148766943,-1.3488195650266979,1.7232460846124513,-0.1557241440765417,-0.0752943791785209,-2.17944576955428,-0.31038994431207373,-0.8198887704301899,-0.28424446785468915,0.13107562641690204,0.10866829825957847,0.042994453724784984,-0.15391156499028427,0.1080129966409458,-0.3246283210066282,-0.09273020907845772,-0.27425682775809634,0.13671626948487092,0.39542058599082935,-0.0456876885625344,-0.12478116024699318
-0.46347439479610764,0.6589092051118504,1.7226111472312082,0.8773392288989563,0.2628232135098036,0.162377133996287,0.6738806774944023,-1.0237029280512542,0.10854990364689282,-0.061946389626000756,-0.23829053901830033,-0.04312986979172728,-0.011986252671899768,-0.023977253856832435,-0.23688001406100695,-0.05918025741974399,-0.0626352750051297,-0.16201089639681537,-0.10197903960917712,0.012242800491942407,-0.060731670116162095
-0.3944057705332438,-1.3488195650266979,1.480094721626259,0.849120597216151,-0.9361345012352775,1.4534087849107742,0.35417806792615714,-1.3294241644828502,0.10877008108661698,-0.414579836573176,-0.044353694954651676,-0.03983176017587647,-0.05855661029398828,-0.020136147202734964,-0.07899882048361558,-0.13383973275211952,0.03208974014145433,-0.174497118092595,0.03228078933143307,0.04966762690535771,0.061728953485947514
-0.8382842507155851,0.15697701257721325,1.4789409416356094,-0.3169797677183387,-0.3520048298967371,-1.1687738747102803,-1.5160942633141934,-1.3294241644828502,-0.1916095030923455,-0.26801863981963475,0.3773191122455498,0.2278384706446357,0.03464232469922211,-0.01702843204543887,-0.07142838375111099,-0.4067815632390992,-0.39432566057908464,0.13829945964588325,-0.03726821469000087,-0.15198457425327516,-0.07414283736166234
-0.8395201363269068,0.7843922532455097,1.4792401472395362,-1.2082211149701907,-0.497879558489265,0.4867319160076404,-0.34474258934282076,-1.3294241644828502,-0.009414847174000637,0.2910629220668568,0.043500659383083354,-0.09605289735208081,0.15673753675034083,-0.06996011437461877,-0.0014935473972750024,-0.10911851625171301,-0.051223897735471285,-0.4248317509430787,0.0223297571541851,0.01687123095611821,0.13273080194333997
-0.8582610418293494,-0.09398908369010543,0.5064916195938018,-0.7712996457937138,0.3747605274408677,-0.5763075845473615,-0.31758946174180586,0.5049032541067271,0.12711360105605155,0.41475383834551877,0.05091498256048317,-0.07431318807300942,0.1416751935797479,0.201968546608211,-0.04454914482500839,-0.11560050329412383,0.032866641345343874,-0.16860404601226553,0.018776456037853294,0.37852324229286827,-0.1737274188913643
0.16645279463420914,1.9137396864484428,0.7487405910877168,0.6621642624987947,0.858617780963209,-1.4694761773620975,-0.050482074277400917,0.5049032541067271,0.3326588332661243,0.06021085213481482,0.4643910260334379,0.07059723983816557,-0.05188702040042963,0.04257920345687119,0.14022033905672512,0.10455509572964825,-0.33759177658949563,0.003244325695321515,-0.009088714116588188,0.08741052674043412,-0.025707056457911215
-0.6419100414663766,1.0102617398860965,0.5059523202477276,-1.7879090206986814,-0.5117945274708701,-1.6564376259859819,2.549504339111525,0.5049032541067271,0.005399954347578867,0.20397783023227029,0.49023229579110206,0.17086144567636752,-0.4172514307544597,0.1060158099158974,-0.3762155248601703,0.10460769725206055,-0.05013294013922045,-0.16907517838282815,-0.19181294015697503,-0.21723837576994298,0.22462426333256544
-0.43431335925554365,-0.5959212762247424,0.992952858812322,-1.9312068383428047,1.2380797865120734,-0.13679755664416038,-0.9327347206631555,-0.004632139945933291,-0.49278623585073467,-0.1694345794422112,0.24542954768293596,0.3545603494344038,0.1395814571716619,0.2456288439877845,0.3173995609596462,-0.25824995842206727,0.039647627847472125,-0.11969427354954228,-0.2942389055761013,-0.1474445089080887,-0.05358208485084016
-0.6044472034088897,-0.9388103053243092,1.722898965280566,-1.8991079445726218,1.2280855546915972,-2.106960847202789,-0.9337697536803191,-0.004632139945933291,-0.5414972135263629,-0.06022010349982038,0.36920820361338347,-0.10227107708253172,-0.05760867260993613,0.25236547543489346,-0.25109359305493306,-0.23198797553851064,-0.11689209248999863,0.001217036796047656,-0.002267636922876067,0.12540554029639486,0.10821870067141634
-2.6056816717724565,-0.8909836910915729,-0.46846460963582703,-1.2747372586637586,2.000601126406885,0.6157986546994132,-0.711278760948608,-1.2275170856723183,-0.24171228376216464,0.011687152988002167,0.042397787947731844,0.10126409782329283,0.1773242684966808,0.4421055759605582,-0.07393479515416604,-0.07017205685922599,0.4194475534094105,0.15747742612135174,-0.10729158270423102,-0.29642259496603207,0.25207042257718326
-1.5107624410475002,7.184027708062132,-0.7102315489518719,-0.1890377298851065,-0.7257184224546019,-0.30273519265793386,-0.0021828932661861603,0.5049032541067271,0.2788829129721584,0.4940863930271426,-0.08176468826149637,-0.1931438639562067,0.04695345456815703,0.1550703447644143,0.37663632460724944,-0.39198812667836014,0.25780333595022287,0.24276054800397825,0.012184168786184058,-0.3544739787200071,-0.2518087254488442
-0.48301547081777324,1.6627735901811245,-0.7099035738007231,2.098355951326431,-0.863134052019015,0.7880607554032623,1.1200988621970667,0.9125315693488558,0.6892265524292733,0.1575684976336775,-0.2876254840850406,-0.10554521758112138,0.1809404333964055,0.03942967635977,-0.19330243411578013,-0.0522805278406671,0.22551926195916797,0.06766815102653095,-0.002770291294902555,-0.34706906268296633,-0.14034359117451897
0.3096086461908701,7.461914551719532,-1.9289232321949965,-1.2453990232621088,0.2861450788705094,1.4093403818716241,0.5884214433132655,-1.0237029280512542,-0.03879621794251871,0.0766302389607164,-0.10475672211828028,-0.20481317792107712,0.19204033867032907,0.11642634736382565,-0.08389861426778053,-0.017958031752343742,0.2911626438616164,-0.2690764103575297,0.2953166432915718,-0.333268635350454,-0.21812216655597888
0.3265844251194056,1.172841157046397,-2.6358904850820832,-1.8787291699300284,-0.9827153293846482,-0.3972867913519875,-0.29453145866238845,-1.4313312432933825,0.012556111190045904,0.4320404290619893,0.32431839855718236,-0.03372357989753011,0.20910171969788033,-0.1497353756507708,0.31913257773687004,0.11689482808041371,0.15541345630150227,-0.11148257293173952,-0.1944387954127688,-0.07567239113902738,-0.009632467447669407
-0.026087692937232645,-1.3488195650266979,-0.7105638505845023,0.3180093137894019,-0.5581017362910808,1.3999625823681825,-0.9458517793361347,-0.20844629756699748,0.13335971641342392,-0.32164124297018853,-0.013099186930100176,-0.050004936626736135,0.12481797787771841,0.04502161860297708,0.013767328134625459,-0.23115546546984764,0.027866497530427817,0.004520065326673012,0.13247152571912962,0.11285986587215555,0.08397038605789908
-0.027103864558821866,-1.3488195650266979,-0.7111444152918976,0.3417001219940717,1.2556187543798532,1.4041997228678986,-0.9750222860428586,2.0335094362647084,0.14572297142129553,-0.37305437823559484,-0.001747463220439862,-0.08043172300208515,0.19811632384711803,0.009350708957698746,-0.033159859386523494,-0.30020181752677166,0.08068695885392926,-0.009525252518820347,0.18099847442633643,0.08042824927525061,0.1445021286492709
5.198356047090808,-0.5959212762247424,-2.4144135796779,-0.8472705900369253,3.9556953745392636,-0.6309772521856324,-0.975701431583292,1.4220669634015164,-0.566281854301453,0.14997107490110564,-0.10721842585680522,0.2875323184895841,0.49393981001627174,0.1229731847982863,0.1281955378244957,-0.057805546465995575,-0.05506337744781879,-0.11048045166129722,-0.3266417541815268,0.30820367417405825,0.20795390998813545
5.1899195934739035,-0.5959212762247424,-3.63133836884312,-0.8802844098869922,2.1833196132384822,-0.59579969109781,-0.6954364519161089,1.4220669634015164,-0.5264439579670575,0.19733830242736697,-0.124403274236258,0.27901109219256237,0.5033525609848073,0.13808466879899564,0.14950020847026207,-0.006553728740686937,-0.059064289972511216,-0.23735112211493126,-0.3192288969878001,0.24609533143592166,0.12314887620549003
-0.047137929704176504,-0.7214043243584015,0.7497503784325055,0.5772087337648453,-0.7603690937453961,1.4877359553288871,2.573412082524024,1.3201598845909839,0.09292571723395707,-0.45842567426749303,-0.24407099468589852,-0.09659932784519991,0.14621763535537283,0.12738944176644154,-0.1428819659547744,-0.1980693371999029,0.1690087086618518,-0.010399904545819488,0.13449697800949414,-0.053131065584728555,0.020876458040273112
-0.0007631364467251993,-0.3449551799574238,0.2626450438431055,-0.2724019887292031,0.6524181036228445,-0.004175809863739615,-0.022901380167699745,1.4220669634015164,0.07015772329877004,0.3092549357229503,-0.1077855687143354,-0.19427519717264974,0.09482228264481722,0.005477107784948518,-0.09621290226679324,-0.12105110322327767,0.03652699639004911,-0.07587336936813592,0.023003580285602763,0.07831930026569739,0.17732501919691032
-0.00871660582714275,-1.3488195650266979,0.7499375078633654,-0.08697650188230291,-0.8181898859716354,-0.408312911149312,1.6403078968557054,-0.717981691619658,0.006346107580008495,-0.10211964547853229,-0.13679790639141673,-0.13322206262174563,-0.14190643742223705,0.03705392847317082,0.03502983396378595,-0.024409096857907316,-0.07644765957336688,0.15844734053555012,-0.053367368073574444,-0.017162114689035834,-0.08477680544847196
-3.1408290770922336,-1.5997856612940167,-3.1440502444324787,0.41220803204403167,-0.07566704216762708,-0.1952013868821312,-0.353179703265899,-0.8198887704301899,-0.506802206515478,-0.2590273314142883,-0.2228758261689094,0.18108512654933503,0.5366986932790079,0.08816583669519029,0.36668007634764355,-0.09994012868739009,0.036933557222829295,-0.005703079531971175,-0.04829971206421715,0.1993386404921453,-0.08971694365163418
0.944274163528813,-0.3449551799574238,0.748980614200695,2.25613873380002,-0.3507815530059724,1.3067240237874787,-1.5157737635752984,-1.3294241644828502,0.4449588699780048,-0.38911546864588387,0.02084939918378409,0.041938090716590215,-0.012857799744647078,0.129621258051605,-0.14008501120087197,-0.011673996673812893,-0.10793184597106747,-0.07718430994039387,0.1590310613476573,0.3079466622227043,0.06393889957655288
0.9614644791056715,-0.3449551799574238,0.9918840199664021,1.8553673870542908,-0.13340571825215364,1.2350454010173424,1.0463364078195274,-0.9217958492407219,0.3885228397112259,-0.2573637053557682,-0.19919078482373298,-0.0925665513335717,0.026540212576447786,0.2776394067034865,-0.09492562636206903,0.2861097889503006,-0.17855821388096496,-0.1728826916982074,0.29035977936009966,0.12129959926565968,-0.12442606853485388
0.4828045129035945,-0.3449551799574238,0.7456392621091541,2.994014044050562,1.6605738281494522,0.40824394199378916,-0.20630852500117533,-1.4313312432933825,0.5795683795645341,-0.021377833615984193,-0.1431305547029922,0.030626462568985754,0.005562451866583942,0.31069573596176403,-0.2765268007106608,0.01822744397386979,-0.21741515260882635,-0.3939513075160742,-0.14263345118735457,0.3164383418548923,-0.04421323164485855
0.42769090061356496,-1.3488195650266979,1.23403448463695,1.254672004244286,2.683171803194149,-0.25156118853866305,-0.4393754966983699,1.1163457269699197,0.3715978117762024,0.3407609368399316,-0.04438758254834528,-0.0904110461087913,0.08656183291182208,-0.1800588760505156,-0.03430265872340576,-0.09320559198328113,-0.022872562995787295,-0.04086783801755553,-0.1091337970044639,0.12481508048156688,0.13615136642602776
-0.04078482424084072,-0.7214043243584015,1.2340387631696523,1.3596832269952475,2.685810640508643,-0.04830851094752497,-0.43916052157966834,1.1163457269699197,0.6655003510546411,0.40462528262496744,0.01209059799110565,-0.03707232792456665,0.08146539137569632,-0.020980119058622352,0.23423651491631653,-0.0217080675902553,0.007247252320709077,0.22290040836574188,-0.11058477893081808,0.06431345220563604,0.11171688309637384
-0.035822974515200584,-0.7214043243584015,1.236160504579583,-0.14739447499350114,1.2796819928529068,-0.06899798305966277,-0.33255350389513305,-0.004632139945933291,-0.13994551521209536,-0.29634739839520996,0.061021686625746765,-0.01527813485982566,-0.149634312390014,0.1631034748648657,0.14017209891335927,-0.14508565844318633,0.11317710443243109,-0.07765437345453538,0.07865516557650254,0.13845304813139175,-0.23749965008863433
-0.058875672578193324,-0.7214043243584015,1.2371808772192174,-0.5334204592137982,0.7661504203053716,0.45176224747682714,-0.5912011579450426,-0.004632139945933291,-0.1589343448394753,-0.2860375786469651,0.07069962804557811,0.05616615441901365,-0.019039671891944224,0.14792138074443645,0.04583289750327026,-0.327007102655953,0.06865180000291407,-0.24179994116096953,0.2007584938537703,0.1633628462591494,-0.11151452841445882
-0.030055726470890505,-0.7214043243584015,1.4789931468189308,-0.28185086442979107,1.521570781178569,-0.5709057240503245,-0.35715313950896815,0.5049032541067271,-0.1647514329876445,-0.13741972787552362,0.06290538555310024,-0.26993840876627323,0.087286595234724,0.0037264329299545595,0.1735415434782636,-0.2398246428927376,0.07637923354622946,0.01485698727538846,-0.18018591175258927,0.056907778333904604,-0.09066306469065047
-0.029934551959956906,-0.7214043243584015,1.2345337474655222,-0.28467590110355,1.3052916716679281,-0.5714109865639608,-0.724206342810944,0.5049032541067271,-0.35556613489902,-0.1579985887208443,-0.011609392858100184,-0.059497362036128786,0.19083894690631012,0.04938522658837034,0.1621229802910811,-0.2595916052602453,0.06123867584518167,0.10091076723688604,-0.21831284687418542,0.08032696961961386,-0.01572143115386351
-0.5201372765599341,-1.2233365168930386,-0.22305124753867978,-2.3935863783172646,-0.9953856040654762,-1.0130211488571517,-0.2962936453899826,-1.1256100068617862,-0.6547934164635579,-0.1115016339089755,0.2158427057582317,0.09008801516753294,0.09076560107802677,0.3429206196693271,-0.018102318200911998,-0.02207002723163762,0.08644228558678713,-0.014230779783795165,-0.14366016833526896,0.21336787013191066,0.19257528821530073
-0.4971879190681337,-1.2233365168930386,-0.22456679509938057,-2.0982185057635316,-0.242268115997249,-2.1895013878869927,-0.05140882583762696,2.0335094362647084,-0.21175711337008513,0.1238119014138065,0.4813788766348058,0.15221920578744458,-0.32008991551275723,0.27407457515470446,-0.323650647207953,0.057654101330302174,-0.21779678346715173,-0.014850423556403508,0.08289667479810638,-0.20257950914852868,0.10016852450677874
0.4592686028286893,-1.3488195650266979,1.480053299669808,2.231637573967004,-0.8954780333818338,-0.15694179044543494,0.7122873873136039,1.2182528057804518,0.22935036389758007,-0.11980653293517395,-0.39283465578241805,0.43759902389845384,0.012328864947282388,0.3059733361965692,-0.18292122499250996,0.2819220107325662,-0.2978674041507233,0.26210005833714245,-0.3699504747323973,0.11814886548211813,0.16594909804439517
0.4569920635910169,-1.3488195650266979,1.236730122154678,2.2847123236493,-0.8969627291993943,-0.6253092749090663,0.7122400501269693,-1.2275170856723183,0.22349207588884812,-0.08310042128002398,-0.3199145112902172,0.4160514287879222,-0.03793349333004449,0.27247888880048443,-0.17667154377778815,0.23340623871926836,-0.257322810106876,0.3251793114790441,-0.47362939336491616,0.0975225460051046,0.04693628077558623
0.4602741887949017,-1.3488195650266979,1.2367326639352298,2.2081935574714557,-0.89539505499134,0.04987672244789515,0.7123677620352066,-1.1256100068617862,0.2658847452700284,-0.14616891150592776,-0.3708692080578071,0.4405593345489358,-0.0026391464449289654,0.3130173128629404,-0.197765703614101,0.2609249260525991,-0.31418201808457585,0.21264587810709107,-0.3835990871347313,0.08870030063007411,0.21115073047365462
0.46027396624290645,-1.3488195650266979,1.4800540782547233,2.2081987460011505,-0.8949978316234353,0.04987765042507148,0.7123265073569068,-0.9217958492407219,0.23990151481061964,-0.09333598895824316,-0.3900456172817094,0.4916827717208837,0.018353416719656294,0.2757655179248518,-0.15601780228283355,0.34213325970575115,-0.27379840320892,0.2846168535402812,-0.333792248514184,0.1276626453887103,0.12006058922858759
-0.6490081341470944,1.8976943972910003,1.4792352484367555,0.15980772054955386,-0.5118888329474748,1.4130830890172799,2.549202197169202,1.1163457269699197,0.383851817905026,-0.014944943407755318,-0.12883804107634572,-0.03953587269696206,0.0017693322728977133,-0.05011294949543632,-0.09902704135586389,0.11059713739181927,-0.03657005804173624,-0.2617056406894089,0.1745663971039888,0.032842223557461914,0.021501974928965398
0.7163426993119603,0.5292140874671096,1.235916425805547,-0.6795262560518988,-0.49969972290824555,1.3453832235880123,-0.3448172557634382,-0.6160746128091259,0.10629287019731488,-0.23705490833452178,0.10230695373856746,-0.20416065748432527,0.07586342284669749,-0.031020581038110943,0.006604306879215975,-0.17527517759897832,0.03718407740281031,-0.14967340885446367,-0.04172664176543986,-0.02334510828119942,0.024890509699856598
0.7163424767599651,0.5292140874671096,1.4792378401250403,-0.6795210675222041,-0.49930249954034084,1.3453841515651888,-0.3448585104417382,-0.6160746128091259,0.10629287019731488,-0.23705490833452178,0.10230695373856746,-0.20416065748432527,0.07586342284669749,-0.031020581038110943,0.006604306879215975,-0.17527517759897832,0.03718407740281031,-0.14967340885446367,-0.04172664176543986,-0.02334510828119942,0.024890509699856598
-0.4783349659462183,-0.8468873724920609,1.9787206578564542,1.4697378360811346,7.479718896135722,-1.187324642007343,0.6212385544719379,-0.717981691619658,0.04953176685903804,-0.16371025563392205,-0.05579186145446632,-0.26922494452193274,0.0018190827235629306,-0.04622176927278267,-0.2930380368310784,-0.02626389580717152,-0.32055915692121495,0.2748030078969988,0.31554506058862963,0.38687131782480716,-0.23606979500048111
-0.9737730831059142,0.5961676810450208,1.9656325311707687,0.31065283121569687,-0.38929372770427517,-0.8490553668383796,1.0694275109340927,-0.6160746128091259,-0.16814608232515443,0.098680193810495,-0.2077246221645863,0.1731539514781925,-0.08279201488009198,0.11423508805447777,-0.169308067928659,-0.19304714558465608,-0.027006701587365532,0.24803512940965022,-0.26494378856065226,-0.029045867848310376,-0.2083184853744448
-0.9149629354966243,-0.3449551799574238,1.9668491938464674,0.11132419434397457,-0.9280469977479451,1.1534256299691052,0.024756170836337067,-0.9217958492407219,-0.01371362531840227,-0.2844437137407265,-0.020915893337955453,-0.021489530360815294,-0.0554740308655694,0.09395369548536202,-0.0749681163631996,0.18652235180513288,-0.06700011672086295,0.0029209397601640125,-0.09651635637576968,-0.04844817991436877,0.03240893935722455
-0.036075655083745224,2.603896451183569,0.9911491718352737,1.0160808008257693,0.1800435049301315,1.4416094833655113,-0.7273386317799153,0.8106244905383234,0.8319813013932312,0.08179020510537369,0.20718797179956938,0.2754671860839766,0.21502721737510574,0.11542357240330836,0.0821356614962079,0.14155528520434973,-0.10695228705345454,0.18476247852544866,0.17237162977475468,0.005977183233209282,-0.01713840945550584
-0.03658750273440208,1.6627735901811245,0.7489100990582964,-0.12957042733919455,-0.3446639900511895,-2.13362707233619,-1.2494150883532886,-0.717981691619658,0.12241186464982577,-0.14666271576960122,0.509517368850938,0.028941181304408495,0.07553361728842267,0.10521634982677701,-0.05931696271778213,-0.2360839014524833,-0.49320944100781733,0.08688368987232081,0.16150039778002337,0.0883768914080704,0.10016733896627214
