dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,dim_09,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,cluster,cluster_cat
1.3642014993207003,1.1608413976464875,0.2614858047155325,0.847756298463165,0.0652116608392203,1.2851377381714617,0.6139920777646476,-0.717981692,0.5351944029692324,-0.372177568,0.11527443214481,0.0165479327734057,0.1243101097476584,0.0090766962600505,-0.026981934,0.1353016523504575,0.0081873988496302,-0.002633664,-0.010237088,-0.072686259,-0.071332673,5,TEA_5
0.4407298656617528,-0.407696704,0.0190975821143195,1.1844982192748177,1.1171155815441205,1.4299132205352316,0.3007310354027114,-1.023702928,0.4008643582262684,-0.411434522,0.0559171391133731,-0.053699516,0.005740686420348,0.1064965723775554,0.0164910276588355,-0.040895156,-0.06153226,-0.015360488,0.073586319720764,0.0837371866142404,-0.017260626,5,TEA_5
0.4528333384604812,-0.407696704,0.0199647195278662,1.6162277047138656,0.7077226616331267,1.3794452546000064,1.115154103557088,-1.023702928,0.6436293180810967,-0.412266366,0.0413939985653893,0.0399146109939249,-0.026235677,0.0585203918795624,0.1252082231982305,0.1558294449012004,-0.055104612,-0.022629455,-0.005720997,0.04609378309783,0.0436914578906382,5,TEA_5
0.8798654371537391,1.1608413976464875,-0.223022399,0.1492411002587494,-0.977592859,0.482003950614144,-0.294844144,2.1354165150752404,0.0467768362784187,-0.258778236,-0.09336137,-0.223682623,0.0997294904531328,0.091217528954154,-0.131926396,-0.25918077,-0.019651679,0.0536505254676527,0.1274449985168193,-0.034714574,-0.045780424,1,TEA_1
-0.040124106,-0.595921276,-1.442722628,0.877532757359099,0.4909361927091303,1.4584903470671209,0.205928793613595,-1.125610007,0.1966782833191962,-0.459873157,-0.009266958,0.0140537722411169,0.0204551168465256,0.1171356157181744,-0.075203424,-0.026674958,0.1260270381289194,-0.212824676,-0.001655856,-0.087064593,-0.174860384,5,TEA_5
-0.040525046,-0.595921276,-1.687524068,0.8868802023771117,1.2065577290502916,1.4601621531748958,0.1316060355592532,-1.125610007,0.1966782833191962,-0.459873157,-0.009266958,0.0140537722411169,0.0204551168465256,0.1171356157181744,-0.075203424,-0.026674958,0.1260270381289194,-0.212824676,-0.001655856,-0.087064593,-0.174860384,5,TEA_5
-0.478219014,-0.846887372,1.2407961353658494,-1.807685001,2.729232817940328,-1.441981608,-0.119398596,0.3010890964856629,-0.234726341,0.4214464213630647,0.306680471292112,-0.022910615,0.001926788541583,0.0591348704316584,-0.152244695,0.0714413496962036,0.0562197969055271,-0.17159029,-0.058428512,0.0641203770359921,0.0699292210813053,2,TEA_2
-2.170780721,-1.474302613,1.4795158165010052,-1.506530542,0.8786095569961512,-0.798991862,0.3250909470184017,-1.227517086,-0.586571429,0.1941984699070028,-0.117931513,0.1620082712699567,0.3088397274718151,0.0172911978680374,0.1742982661469271,0.0990079185919876,-0.042827151,-0.432284006,-0.064440876,0.2201572122403492,0.0107698090468275,3,TEA_3
-0.482701171,-0.093989084,-2.408488367,-1.009263531,1.3094849363841994,-0.920238336,-0.722762565,-1.023702928,-0.202430423,0.0965686043674733,0.3033696295416793,-0.290083015,0.1841500346074112,-0.21133023,0.3053966984405202,-0.090834967,-0.164795931,0.1241279512180802,-0.013275988,0.0050617448213833,-0.110969218,0,TEA_0
0.8445134477113587,0.5334261569781911,1.4788246994533063,-0.871756189,0.8747310938630833,-1.267996562,-0.365616787,-1.023702928,-0.06584727,-0.083706676,0.4165120391426209,-0.220102961,0.0622356305514112,0.0236695596006408,0.0609251974394599,0.0323902104022453,-0.18079044,0.0081040113996886,-0.153893476,-0.117514725,0.0597292834964739,3,TEA_3
-0.548866877,-1.223336517,1.23724563782208,0.5333095911405328,-1.195804803,-1.974015146,-2.617591841,0.1991820176751308,0.1524482566621704,0.1723152493333947,0.4447791691279425,0.747152112280442,-0.039881639,-0.196046353,-0.244945436,-0.124304959,-0.254120898,0.3272098226489218,0.4285881016531229,-0.049321306,-0.069046772,3,TEA_3
-0.540637752,-1.223336517,1.4804659512920602,-0.35246787,-1.139457511,-1.485780379,-1.97905908,0.1991820176751308,0.0614765309420207,0.1617667515972099,0.4750951422403828,0.5926822195375163,-0.065731971,-0.07236854,-0.238702862,-0.081551815,-0.183488262,0.2493576105211444,0.2546122143677375,0.0076761946400819,-0.022917525,3,TEA_3
-0.513980784,-1.348819565,1.4796565786026634,-0.740573235,-0.724981333,-2.119480017,-0.002785379,-0.412260455,-0.5144372,0.1014328225319049,0.0229468049665381,0.2760958549442401,0.2518126304508434,0.2367149405067011,-0.08720728,-0.049739136,-0.428586139,-0.074479172,0.448690962455615,-0.035410801,-0.132177949,3,TEA_3
-0.02559904,-1.348819565,1.723246084612451,-0.155724144,-0.075294379,-2.17944577,-0.310389944,-0.81988877,-0.284244468,0.131075626416902,0.1086682982595784,0.0429944537247849,-0.153911565,0.1080129966409458,-0.324628321,-0.092730209,-0.274256828,0.1367162694848709,0.3954205859908293,-0.045687689,-0.12478116,3,TEA_3
-0.463474395,0.6589092051118504,1.7226111472312082,0.8773392288989563,0.2628232135098036,0.162377133996287,0.6738806774944023,-1.023702928,0.1085499036468928,-0.06194639,-0.238290539,-0.04312987,-0.011986253,-0.023977254,-0.236880014,-0.059180257,-0.062635275,-0.162010896,-0.10197904,0.0122428004919424,-0.06073167,6,TEA_6
-0.394405771,-1.348819565,1.480094721626259,0.849120597216151,-0.936134501,1.4534087849107742,0.3541780679261571,-1.329424164,0.1087700810866169,-0.414579837,-0.044353695,-0.03983176,-0.05855661,-0.020136147,-0.07899882,-0.133839733,0.0320897401414543,-0.174497118,0.032280789331433,0.0496676269053577,0.0617289534859475,6,TEA_6
-0.838284251,0.1569770125772132,1.4789409416356094,-0.316979768,-0.35200483,-1.168773875,-1.516094263,-1.329424164,-0.191609503,-0.26801864,0.3773191122455498,0.2278384706446357,0.0346423246992221,-0.017028432,-0.071428384,-0.406781563,-0.394325661,0.1382994596458832,-0.037268215,-0.151984574,-0.074142837,3,TEA_3
-0.839520136,0.7843922532455097,1.4792401472395362,-1.208221115,-0.497879558,0.4867319160076404,-0.344742589,-1.329424164,-0.009414847,0.2910629220668568,0.0435006593830833,-0.096052897,0.1567375367503408,-0.069960114,-0.001493547,-0.109118516,-0.051223898,-0.424831751,0.0223297571541851,0.0168712309561182,0.1327308019433399,3,TEA_3
-0.858261042,-0.093989084,0.5064916195938018,-0.771299646,0.3747605274408677,-0.576307585,-0.317589462,0.5049032541067271,0.1271136010560515,0.4147538383455187,0.0509149825604831,-0.074313188,0.1416751935797479,0.201968546608211,-0.044549145,-0.115600503,0.0328666413453438,-0.168604046,0.0187764560378532,0.3785232422928682,-0.173727419,3,TEA_3
0.1664527946342091,1.9137396864484428,0.7487405910877168,0.6621642624987947,0.858617780963209,-1.469476177,-0.050482074,0.5049032541067271,0.3326588332661243,0.0602108521348148,0.4643910260334379,0.0705972398381655,-0.05188702,0.0425792034568711,0.1402203390567251,0.1045550957296482,-0.337591777,0.0032443256953215,-0.009088714,0.0874105267404341,-0.025707056,1,TEA_1
-0.641910041,1.0102617398860965,0.5059523202477276,-1.787909021,-0.511794527,-1.656437626,2.549504339111525,0.5049032541067271,0.0053999543475788,0.2039778302322702,0.490232295791102,0.1708614456763675,-0.417251431,0.1060158099158974,-0.376215525,0.1046076972520605,-0.05013294,-0.169075178,-0.19181294,-0.217238376,0.2246242633325654,3,TEA_3
-0.434313359,-0.595921276,0.992952858812322,-1.931206838,1.2380797865120734,-0.136797557,-0.932734721,-0.00463214,-0.492786236,-0.169434579,0.2454295476829359,0.3545603494344038,0.1395814571716619,0.2456288439877845,0.3173995609596462,-0.258249958,0.0396476278474721,-0.119694274,-0.294238906,-0.147444509,-0.053582085,2,TEA_2
-0.604447203,-0.938810305,1.722898965280566,-1.899107945,1.2280855546915972,-2.106960847,-0.933769754,-0.00463214,-0.541497214,-0.060220103,0.3692082036133834,-0.102271077,-0.057608673,0.2523654754348934,-0.251093593,-0.231987976,-0.116892092,0.0012170367960476,-0.002267637,0.1254055402963948,0.1082187006714163,3,TEA_3
-2.605681672,-0.890983691,-0.46846461,-1.274737259,2.000601126406885,0.6157986546994132,-0.711278761,-1.227517086,-0.241712284,0.0116871529880021,0.0423977879477318,0.1012640978232928,0.1773242684966808,0.4421055759605582,-0.073934795,-0.070172057,0.4194475534094105,0.1574774261213517,-0.107291583,-0.296422595,0.2520704225771832,2,TEA_2
-1.510762441,7.184027708062132,-0.710231549,-0.18903773,-0.725718422,-0.302735193,-0.002182893,0.5049032541067271,0.2788829129721584,0.4940863930271426,-0.081764688,-0.193143864,0.046953454568157,0.1550703447644143,0.3766363246072494,-0.391988127,0.2578033359502228,0.2427605480039782,0.012184168786184,-0.354473979,-0.251808725,1,TEA_1
-0.483015471,1.6627735901811245,-0.709903574,2.098355951326431,-0.863134052,0.7880607554032623,1.120098862197067,0.9125315693488558,0.6892265524292733,0.1575684976336775,-0.287625484,-0.105545218,0.1809404333964055,0.03942967635977,-0.193302434,-0.052280528,0.2255192619591679,0.0676681510265309,-0.002770291,-0.347069063,-0.140343591,1,TEA_1
0.3096086461908701,7.461914551719532,-1.928923232,-1.245399023,0.2861450788705094,1.409340381871624,0.5884214433132655,-1.023702928,-0.038796218,0.0766302389607164,-0.104756722,-0.204813178,0.192040338670329,0.1164263473638256,-0.083898614,-0.017958032,0.2911626438616164,-0.26907641,0.2953166432915718,-0.333268635,-0.218122167,1,TEA_1
0.3265844251194056,1.172841157046397,-2.635890485,-1.87872917,-0.982715329,-0.397286791,-0.294531459,-1.431331243,0.0125561111900459,0.4320404290619893,0.3243183985571823,-0.03372358,0.2091017196978803,-0.149735376,0.31913257773687,0.1168948280804137,0.1554134563015022,-0.111482573,-0.194438795,-0.075672391,-0.009632467,0,TEA_0
-0.026087693,-1.348819565,-0.710563851,0.3180093137894019,-0.558101736,1.3999625823681825,-0.945851779,-0.208446298,0.1333597164134239,-0.321641243,-0.013099187,-0.050004937,0.1248179778777184,0.045021618602977,0.0137673281346254,-0.231155465,0.0278664975304278,0.004520065326673,0.1324715257191296,0.1128598658721555,0.083970386057899,5,TEA_5
-0.027103865,-1.348819565,-0.711144415,0.3417001219940717,1.2556187543798532,1.4041997228678986,-0.975022286,2.0335094362647084,0.1457229714212955,-0.373054378,-0.001747463,-0.080431723,0.198116323847118,0.0093507089576987,-0.033159859,-0.300201818,0.0806869588539292,-0.009525253,0.1809984744263364,0.0804282492752506,0.1445021286492709,2,TEA_2
5.198356047090808,-0.595921276,-2.41441358,-0.84727059,3.955695374539264,-0.630977252,-0.975701432,1.4220669634015164,-0.566281854,0.1499710749011056,-0.107218426,0.2875323184895841,0.4939398100162717,0.1229731847982863,0.1281955378244957,-0.057805546,-0.055063377,-0.110480452,-0.326641754,0.3082036741740582,0.2079539099881354,0,TEA_0
5.189919593473904,-0.595921276,-3.631338369,-0.88028441,2.1833196132384822,-0.595799691,-0.695436452,1.4220669634015164,-0.526443958,0.1973383024273669,-0.124403274,0.2790110921925623,0.5033525609848073,0.1380846687989956,0.149500208470262,-0.006553729,-0.05906429,-0.237351122,-0.319228897,0.2460953314359216,0.12314887620549,0,TEA_0
-0.04713793,-0.721404324,0.7497503784325055,0.5772087337648453,-0.760369094,1.4877359553288871,2.573412082524024,1.320159884590984,0.092925717233957,-0.458425674,-0.244070995,-0.096599328,0.1462176353553728,0.1273894417664415,-0.142881966,-0.198069337,0.1690087086618518,-0.010399905,0.1344969780094941,-0.053131066,0.0208764580402731,6,TEA_6
-0.000763136,-0.34495518,0.2626450438431055,-0.272401989,0.6524181036228445,-0.00417581,-0.02290138,1.4220669634015164,0.07015772329877,0.3092549357229503,-0.107785569,-0.194275197,0.0948222826448172,0.0054771077849485,-0.096212902,-0.121051103,0.0365269963900491,-0.075873369,0.0230035802856027,0.0783193002656973,0.1773250191969103,2,TEA_2
-0.008716606,-1.348819565,0.7499375078633654,-0.086976502,-0.818189886,-0.408312911,1.6403078968557054,-0.717981692,0.0063461075800084,-0.102119645,-0.136797906,-0.133222063,-0.141906437,0.0370539284731708,0.0350298339637859,-0.024409097,-0.07644766,0.1584473405355501,-0.053367368,-0.017162115,-0.084776805,6,TEA_6
-3.140829077,-1.599785661,-3.144050244,0.4122080320440316,-0.075667042,-0.195201387,-0.353179703,-0.81988877,-0.506802207,-0.259027331,-0.222875826,0.181085126549335,0.5366986932790079,0.0881658366951902,0.3666800763476435,-0.099940129,0.0369335572228292,-0.00570308,-0.048299712,0.1993386404921453,-0.089716944,0,TEA_0
0.944274163528813,-0.34495518,0.748980614200695,2.25613873380002,-0.350781553,1.3067240237874789,-1.515773764,-1.329424164,0.4449588699780048,-0.389115469,0.020849399183784,0.0419380907165902,-0.0128578,0.129621258051605,-0.140085011,-0.011673997,-0.107931846,-0.07718431,0.1590310613476573,0.3079466622227043,0.0639388995765528,5,TEA_5
0.9614644791056716,-0.34495518,0.991884019966402,1.8553673870542908,-0.133405718,1.2350454010173424,1.0463364078195274,-0.921795849,0.3885228397112259,-0.257363705,-0.199190785,-0.092566551,0.0265402125764477,0.2776394067034865,-0.094925626,0.2861097889503006,-0.178558214,-0.172882692,0.2903597793600996,0.1212995992656596,-0.124426069,5,TEA_5
0.4828045129035945,-0.34495518,0.7456392621091541,2.994014044050562,1.6605738281494522,0.4082439419937891,-0.206308525,-1.431331243,0.5795683795645341,-0.021377834,-0.143130555,0.0306264625689857,0.0055624518665839,0.310695735961764,-0.276526801,0.0182274439738697,-0.217415153,-0.393951308,-0.142633451,0.3164383418548923,-0.044213232,5,TEA_5
0.4276909006135649,-1.348819565,1.23403448463695,1.254672004244286,2.683171803194149,-0.251561189,-0.439375497,1.1163457269699195,0.3715978117762024,0.3407609368399316,-0.044387583,-0.090411046,0.086561832911822,-0.180058876,-0.034302659,-0.093205592,-0.022872563,-0.040867838,-0.109133797,0.1248150804815668,0.1361513664260277,2,TEA_2
-0.040784824,-0.721404324,1.2340387631696523,1.3596832269952477,2.685810640508643,-0.048308511,-0.439160522,1.1163457269699195,0.6655003510546411,0.4046252826249674,0.0120905979911056,-0.037072328,0.0814653913756963,-0.020980119,0.2342365149163165,-0.021708068,0.007247252320709,0.2229004083657418,-0.110584779,0.064313452205636,0.1117168830963738,2,TEA_2
-0.035822975,-0.721404324,1.236160504579583,-0.147394475,1.2796819928529068,-0.068997983,-0.332553504,-0.00463214,-0.139945515,-0.296347398,0.0610216866257467,-0.015278135,-0.149634312,0.1631034748648657,0.1401720989133592,-0.145085658,0.113177104432431,-0.077654373,0.0786551655765025,0.1384530481313917,-0.23749965,2,TEA_2
-0.058875673,-0.721404324,1.2371808772192174,-0.533420459,0.7661504203053716,0.4517622474768271,-0.591201158,-0.00463214,-0.158934345,-0.286037579,0.0706996280455781,0.0561661544190136,-0.019039672,0.1479213807444364,0.0458328975032702,-0.327007103,0.068651800002914,-0.241799941,0.2007584938537703,0.1633628462591494,-0.111514528,2,TEA_2
-0.030055726,-0.721404324,1.4789931468189308,-0.281850864,1.521570781178569,-0.570905724,-0.35715314,0.5049032541067271,-0.164751433,-0.137419728,0.0629053855531002,-0.269938409,0.087286595234724,0.0037264329299545,0.1735415434782636,-0.239824643,0.0763792335462294,0.0148569872753884,-0.180185912,0.0569077783339046,-0.090663065,2,TEA_2
-0.029934552,-0.721404324,1.2345337474655222,-0.284675901,1.305291671667928,-0.571410987,-0.724206343,0.5049032541067271,-0.355566135,-0.157998589,-0.011609393,-0.059497362,0.1908389469063101,0.0493852265883703,0.1621229802910811,-0.259591605,0.0612386758451816,0.100910767236886,-0.218312847,0.0803269696196138,-0.015721431,2,TEA_2
-0.520137277,-1.223336517,-0.223051248,-2.393586378,-0.995385604,-1.013021149,-0.296293645,-1.125610007,-0.654793416,-0.111501634,0.2158427057582317,0.0900880151675329,0.0907656010780267,0.3429206196693271,-0.018102318,-0.022070027,0.0864422855867871,-0.01423078,-0.143660168,0.2133678701319106,0.1925752882153007,3,TEA_3
-0.497187919,-1.223336517,-0.224566795,-2.098218506,-0.242268116,-2.189501388,-0.051408826,2.0335094362647084,-0.211757113,0.1238119014138065,0.4813788766348058,0.1522192057874445,-0.320089916,0.2740745751547044,-0.323650647,0.0576541013303021,-0.217796783,-0.014850424,0.0828966747981063,-0.202579509,0.1001685245067787,3,TEA_3
0.4592686028286893,-1.348819565,1.480053299669808,2.231637573967004,-0.895478033,-0.15694179,0.7122873873136039,1.2182528057804518,0.22935036389758,-0.119806533,-0.392834656,0.4375990238984538,0.0123288649472823,0.3059733361965692,-0.182921225,0.2819220107325662,-0.297867404,0.2621000583371424,-0.369950475,0.1181488654821181,0.1659490980443951,6,TEA_6
0.4569920635910169,-1.348819565,1.236730122154678,2.2847123236493,-0.896962729,-0.625309275,0.7122400501269693,-1.227517086,0.2234920758888481,-0.083100421,-0.319914511,0.4160514287879222,-0.037933493,0.2724788888004844,-0.176671544,0.2334062387192683,-0.25732281,0.3251793114790441,-0.473629393,0.0975225460051046,0.0469362807755862,6,TEA_6
0.4602741887949017,-1.348819565,1.2367326639352298,2.208193557471456,-0.895395055,0.0498767224478951,0.7123677620352066,-1.125610007,0.2658847452700284,-0.146168912,-0.370869208,0.4405593345489358,-0.002639146,0.3130173128629404,-0.197765704,0.2609249260525991,-0.314182018,0.212645878107091,-0.383599087,0.0887003006300741,0.2111507304736546,6,TEA_6
0.4602739662429064,-1.348819565,1.4800540782547231,2.2081987460011505,-0.894997832,0.0498776504250714,0.7123265073569068,-0.921795849,0.2399015148106196,-0.093335989,-0.390045617,0.4916827717208837,0.0183534167196562,0.2757655179248518,-0.156017802,0.3421332597057511,-0.273798403,0.2846168535402812,-0.333792249,0.1276626453887103,0.1200605892285875,6,TEA_6
-0.649008134,1.8976943972910003,1.4792352484367557,0.1598077205495538,-0.511888833,1.41308308901728,2.549202197169202,1.1163457269699195,0.383851817905026,-0.014944943,-0.128838041,-0.039535873,0.0017693322728977,-0.050112949,-0.099027041,0.1105971373918192,-0.036570058,-0.261705641,0.1745663971039888,0.0328422235574619,0.0215019749289653,1,TEA_1
0.7163426993119603,0.5292140874671096,1.235916425805547,-0.679526256,-0.499699723,1.3453832235880123,-0.344817256,-0.616074613,0.1062928701973148,-0.237054908,0.1023069537385674,-0.204160657,0.0758634228466974,-0.031020581,0.0066043068792159,-0.175275178,0.0371840774028103,-0.149673409,-0.041726642,-0.023345108,0.0248905096998565,5,TEA_5
0.7163424767599651,0.5292140874671096,1.4792378401250403,-0.679521068,-0.4993025,1.3453841515651888,-0.34485851,-0.616074613,0.1062928701973148,-0.237054908,0.1023069537385674,-0.204160657,0.0758634228466974,-0.031020581,0.0066043068792159,-0.175275178,0.0371840774028103,-0.149673409,-0.041726642,-0.023345108,0.0248905096998565,5,TEA_5
-0.478334966,-0.846887372,1.9787206578564545,1.4697378360811346,7.479718896135722,-1.187324642,0.6212385544719379,-0.717981692,0.049531766859038,-0.163710256,-0.055791861,-0.269224945,0.0018190827235629,-0.046221769,-0.293038037,-0.026263896,-0.320559157,0.2748030078969988,0.3155450605886296,0.3868713178248071,-0.236069795,2,TEA_2
-0.973773083,0.5961676810450208,1.9656325311707687,0.3106528312156968,-0.389293728,-0.849055367,1.0694275109340927,-0.616074613,-0.168146082,0.098680193810495,-0.207724622,0.1731539514781925,-0.082792015,0.1142350880544777,-0.169308068,-0.193047146,-0.027006702,0.2480351294096502,-0.264943789,-0.029045868,-0.208318485,6,TEA_6
-0.914962935,-0.34495518,1.9668491938464676,0.1113241943439745,-0.928046998,1.1534256299691052,0.024756170836337,-0.921795849,-0.013713625,-0.284443714,-0.020915893,-0.02148953,-0.055474031,0.093953695485362,-0.074968116,0.1865223518051328,-0.067000117,0.002920939760164,-0.096516356,-0.04844818,0.0324089393572245,6,TEA_6
-0.036075655,2.603896451183569,0.9911491718352736,1.0160808008257691,0.1800435049301315,1.441609483365511,-0.727338632,0.8106244905383234,0.8319813013932312,0.0817902051053736,0.2071879717995693,0.2754671860839766,0.2150272173751057,0.1154235724033083,0.0821356614962079,0.1415552852043497,-0.106952287,0.1847624785254486,0.1723716297747546,0.0059771832332092,-0.017138409,1,TEA_1
-0.036587503,1.6627735901811245,0.7489100990582964,-0.129570427,-0.34466399,-2.133627072,-1.249415088,-0.717981692,0.1224118646498257,-0.146662716,0.509517368850938,0.0289411813044084,0.0755336172884226,0.105216349826777,-0.059316963,-0.236083901,-0.493209441,0.0868836898723208,0.1615003977800233,0.0883768914080704,0.1001673389662721,3,TEA_3
0.4646220309469692,0.6589092051118504,0.2615375614294867,0.6274813794607856,0.0309292809345066,0.4840596103779254,0.2564020288550993,0.8106244905383234,0.2797915264327261,-0.38953488,0.1037064945521142,0.0233709279374188,-0.111436728,-0.011405804,-0.065370283,0.1953552870058956,-0.047079142,-0.117920318,0.1013925356680577,-0.087319154,0.096020537682552,5,TEA_5
0.4609109271642794,0.6589092051118504,0.992153450183496,0.4801873986456914,-0.286450988,0.4995338352059061,-0.676878609,0.8106244905383234,0.2279263097804192,-0.363720143,0.1553246666010341,-0.001789493,-0.021141758,-0.02695628,-0.05650027,0.1205806179697171,-0.075714742,-0.074144468,0.0810130312134114,-0.111889374,0.1123903602669622,5,TEA_5
-0.023921795,1.6627735901811245,0.2621808178695408,-0.194827076,-0.292816896,1.3909314177154903,-0.677176369,0.8106244905383234,0.751195507408279,0.134894584860869,0.3241842189687623,0.2462658862147994,0.1954886063090334,0.1242291369839504,0.0681712742134571,0.1535625732241379,-0.014898673,0.1811231634294331,0.2055533339526765,-0.024576259,0.0298310102212132,1,TEA_1
0.0055696143955016,1.6627735901811245,0.7499309601354598,0.9928930084352988,-0.036050716,-2.309410006,0.0093280861549102,-0.717981692,0.3209387704458591,-0.228119519,0.442218360396134,-0.01387153,0.1043784755179607,0.0813190596632072,-0.13220843,-0.01253264,-0.537523759,0.1475538641146878,0.0454043678865413,0.0627251946721256,0.0590750892679604,1,TEA_1
-0.01697277,-0.595921276,1.236421223659666,-0.816410377,0.7861628265470594,-1.388800205,-0.925392438,0.0972749388645988,0.0219378617526728,0.4528555907312931,0.2626408993207879,0.1234690729904147,0.0741293174653472,0.7930758513011786,0.1161467059785111,-0.486650958,-0.262696872,-0.010098368,0.162927603718176,0.2163077977417456,0.1067655095861618,3,TEA_3
-0.016731905,-0.595921276,0.9931955118769158,-0.822025853,0.3562532922020067,-1.389804542,-0.62452016,0.0972749388645988,0.0353197138145447,0.4329099158233803,0.2669692024069692,0.1245273533891537,0.0669294674634476,0.7991222974820054,0.1079672865286684,-0.478028649,-0.256295337,-0.030004445,0.1470818065882324,0.1958295065644218,0.1034629406014361,3,TEA_3
0.4481453323508138,4.4234006491216284,-0.466690612,0.5448689904790103,0.32558748319124,0.8582792025382169,-0.918166599,1.2182528057804518,0.4210409287788323,0.126581362951597,0.0125317509776044,0.1414902738693875,0.1824384773387751,-0.106237018,0.0893721406918253,0.1113995505713848,0.1064923568680334,0.2489246681318616,0.1219031412873006,-0.062000951,0.0058673757243457,1,TEA_1
0.4815459130786709,4.4234006491216284,-0.710748513,2.6344536087868744,-0.440050096,1.259722158440726,0.3067911459110176,-0.616074613,0.82189812477014,-0.005915441,-0.21789912,0.0194858175153007,0.1026096181020638,0.4172986849173488,-0.222291716,0.0328690078928295,-0.023163032,-0.116314553,-0.04286316,0.0301490364151318,-0.047302021,1,TEA_1
0.47596442512541,4.4234006491216284,-0.46653396,2.427209047075692,-0.493311033,1.2829953419788125,0.0166767568679144,1.727788199833112,0.9292776050081056,0.1346817694488007,-0.08929205,0.0663608895111647,0.1645491961508863,0.2817131792930971,-0.103316732,0.1909662407573636,0.0424813950243055,-0.033725758,0.0366725323293564,0.0082890795578627,-0.029018293,1,TEA_1
0.4648014967485941,4.4234006491216284,-2.010682232,-0.07573078,-0.954716085,-0.406301595,0.0237869093497737,-0.921795849,0.2752868643481527,0.3015972804262074,-0.056540561,-0.160813218,0.0846867364937553,0.2207105584799722,0.0452192256721195,-0.09178397,-0.036822428,-0.038439445,-0.24384621,0.0943007397048214,-0.355074447,1,TEA_1
