ASRREA,ASBGSSB,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELN,ASBHELT,ASBHPLR,ACBG09,ACBG15,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ACBG17,ACBG21F,ATBR08H,ATBR10H,ATBR12DC,ATBR14,ATBR18E,cluster,cluster_pred
568.626326,12.852619999999998,11.30153,9.0457,11.74392,14.5106,15.91536,10.445390000000002,9.58447,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,0,0
391.6419,9.82079,9.86291,8.428240000000002,10.89263,10.34719,8.57506,9.422330000000002,8.04235,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,2,2
561.381676,8.23773,8.40525,9.8041,11.74392,11.68007,8.57506,10.445390000000002,7.8339,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,1
548.891012,9.15299,10.45984,10.28978,8.94299,8.92588,9.00134,10.445390000000002,9.8488,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,1
502.535138,9.15299,10.45984,8.1368,9.915260000000002,9.99175,7.896780000000001,10.445390000000002,8.45942,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,1
539.89514,9.82079,8.22519,7.532170000000001,9.29058,9.3078,7.49173,11.61328,6.9618,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,1
518.2191919999999,6.61933,7.30132,8.428240000000002,10.89263,11.17158,11.47732,7.545869999999999,11.399,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,1
596.1481980000001,10.82106,8.22519,9.399640000000002,11.74392,12.27791,9.2165,10.801940000000002,9.58447,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,3,3
421.192032,9.15299,8.58785,11.76022,11.286419999999998,11.17158,7.264050000000001,10.801940000000002,8.45942,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,2
513.243778,8.64972,9.61297,9.399640000000002,10.54337,12.27791,8.14839,12.79881,10.8815,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,1
505.8099399999999,8.64972,6.649260000000001,6.83123,9.60729,9.3078,8.57506,10.801940000000002,7.8339,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,1
456.364478,9.82079,8.22519,5.95198,9.29058,8.92588,8.78784,9.422330000000002,9.10865,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,2,2
512.38113,7.24879,9.17072,9.42668,11.74392,11.17158,8.14839,10.10135,7.62363,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,1
516.68006,7.87932,9.17072,7.84162,8.54792,7.92896,9.65595,10.445390000000002,9.34052,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,1
511.81641,8.64972,9.38515,9.399640000000002,9.60729,9.3078,8.57506,11.18387,8.45942,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,0.0,10.04647,13.6815,13.241339999999996,10.90415,162.5,26.0,2,2,4,4,3,3,2,1,1
583.045906,12.852619999999998,12.86202,9.399640000000002,12.298249999999998,12.27791,11.47732,10.445390000000002,9.8488,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,0,0
510.892834,9.15299,7.865749999999999,7.19857,8.08848,8.47905,9.00134,10.445390000000002,8.88647,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
533.637622,9.15299,10.83607,9.399640000000002,10.89263,11.68007,9.00134,11.18387,7.62363,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
598.080672,8.23773,8.7748,11.76022,10.22238,9.99175,11.16498,10.445390000000002,9.8488,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
521.570222,9.82079,10.45984,13.45388,14.509190000000002,14.5106,8.10969,9.76177,9.10865,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
624.691008,10.82106,10.83607,8.428240000000002,10.54337,10.72985,10.61066,11.18387,8.88647,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
449.158558,7.24879,8.7748,8.428240000000002,9.60729,8.92588,7.93271,5.8372,8.04235,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,2,2
566.705746,6.93638,7.495559999999999,7.19857,10.54337,9.99175,9.2165,9.76177,9.8488,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
549.972652,6.27818,7.097489999999999,7.19857,10.89263,10.34719,8.57506,10.445390000000002,7.40977,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
505.156744,10.82106,9.86291,8.428240000000002,10.22238,10.34719,10.1163,10.801940000000002,9.10865,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
512.26821,8.64972,14.87956,10.90567,12.298249999999998,11.68007,15.91536,13.91988,13.71967,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,0,0
581.1200719999999,9.82079,9.86291,8.54491,10.63679,10.96132,7.93271,10.10135,8.45942,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
503.471046,9.82079,9.86291,9.0457,9.915260000000002,9.3078,9.43432,10.445390000000002,5.86197,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
612.97211,6.93638,5.35292,9.8041,10.22238,10.72985,9.43432,11.61328,8.88647,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
535.011384,6.93638,7.495559999999999,6.42311,8.94299,8.47905,8.78784,10.10135,9.10865,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
539.144262,6.93638,8.7748,9.0457,9.76822,9.91553,8.57506,10.801940000000002,9.10865,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
577.176732,7.55475,7.865749999999999,8.1368,11.286419999999998,13.04932,9.2165,12.12899,9.10865,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
569.072288,12.852619999999998,9.17072,9.8041,11.74392,13.04932,10.61066,10.10135,10.47786,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
624.2160700000001,8.23773,8.58785,9.8041,10.54337,10.34719,9.43432,13.91988,8.2504,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
482.542226,5.40935,6.649260000000001,5.95198,11.286419999999998,11.68007,8.76438,10.10135,10.47786,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
513.8150800000001,8.64972,8.96826,11.76022,12.298249999999998,12.27791,10.1163,11.18387,8.04235,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
581.65263,8.64972,9.38515,11.76022,10.22238,9.65449,8.14839,9.0796,8.45942,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
514.771048,7.55475,8.96826,8.428240000000002,9.60729,8.92588,8.1867,10.10135,5.47972,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
555.9000960000001,6.61933,10.14141,11.76022,12.298249999999998,13.04932,9.2165,10.445390000000002,11.399,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
558.14148,6.61933,8.7748,7.84162,9.915260000000002,9.65449,10.87826,13.91988,7.8339,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
571.39985,10.82106,9.17072,9.8041,10.54337,10.34719,7.714189999999999,11.18387,6.18279,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
460.25168,10.82106,9.61297,8.1368,10.89263,10.34719,10.1163,12.12899,9.58447,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
498.30997800000006,7.24879,9.61297,9.399640000000002,9.915260000000002,9.3078,7.49173,7.545869999999999,6.72098,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,3.0000000000000004,9.44107,9.89419,6.680299999999999,7.52318,136.5,104.0,2,2,1,3,3,3,2,5,5
533.91148,12.852619999999998,10.14141,7.84162,10.54337,9.99175,8.57506,9.422330000000002,6.9618,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
617.569578,8.64972,11.30153,9.399640000000002,10.54337,10.34719,9.2165,10.801940000000002,10.8815,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
566.5037159999999,10.82106,9.38515,8.1368,8.94299,9.3078,9.2165,12.79881,8.88647,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
546.221784,10.82106,11.30153,9.399640000000002,11.286419999999998,10.34719,13.29912,11.61328,8.04235,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,0,0
445.96706,8.23773,8.04592,8.1368,10.22238,10.72985,8.57506,10.445390000000002,8.45942,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,2,2
553.2573460000001,10.82106,9.38515,11.76022,10.22238,10.72985,8.57506,10.445390000000002,8.45942,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
527.749034,9.15299,11.30153,8.72693,10.89263,11.17158,8.57506,10.445390000000002,9.34052,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
573.1897999999999,12.852619999999998,10.14141,9.0457,10.89263,12.27791,7.029620000000001,10.10135,10.47786,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
559.471996,9.15299,9.86291,9.399640000000002,11.286419999999998,13.04932,9.00134,9.76177,12.157349999999996,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
519.4660160000001,10.82106,10.45984,8.72693,9.60729,8.47905,8.14839,10.445390000000002,9.10865,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
496.117472,12.852619999999998,12.86202,10.28978,13.04647,11.68007,8.7677,10.10135,7.8339,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
407.27033,9.82079,9.86291,7.84162,11.74392,11.17158,9.00134,10.445390000000002,9.34052,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,2,2
580.6954440000001,8.23773,8.7748,8.1368,12.298249999999998,13.04932,9.88273,11.18387,9.34052,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
519.3845,10.82106,7.30132,8.428240000000002,8.34104,8.89752,9.2165,9.0796,9.10865,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
555.7679179999999,9.82079,10.83607,8.1368,9.915260000000002,9.99175,9.00134,8.72843,8.04235,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
533.2088279999999,8.64972,9.61297,7.19857,10.22238,10.34719,8.36223,9.76177,8.67085,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
522.9601739999999,8.64972,11.92201,10.28978,9.915260000000002,9.65449,8.57506,10.801940000000002,8.67085,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
537.6075159999999,7.87932,9.03175,6.83123,11.286419999999998,11.68007,8.57506,10.10135,9.34052,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
523.143576,9.82079,10.45984,9.0457,10.54337,9.65449,8.58277,10.801940000000002,6.9618,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
538.514882,12.852619999999998,9.38515,8.72693,9.915260000000002,9.99175,10.87826,11.61328,8.2504,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,0,0
529.573764,9.15299,11.92201,10.90567,12.298249999999998,11.17158,7.029620000000001,10.445390000000002,4.99244,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
600.664364,9.15299,8.40525,8.1368,8.94299,8.92588,11.16498,10.10135,8.88647,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
608.31323,10.82106,9.61297,9.8041,9.29058,9.3078,7.93271,11.61328,10.47786,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
528.776934,9.15299,8.96826,8.428240000000002,10.22238,9.65449,8.36223,9.76177,9.10865,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
556.61589,9.15299,7.238990000000001,9.8041,10.22238,10.72985,9.65595,10.801940000000002,10.47786,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
584.8440780000001,10.82106,12.86202,12.38788,12.298249999999998,11.17158,8.36223,10.445390000000002,9.10865,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
577.4342039999999,8.23773,10.45984,8.1368,11.286419999999998,10.72985,11.16498,11.18387,12.157349999999996,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,0,0
603.1497700000001,9.82079,10.83607,9.8041,13.04647,14.5106,9.88273,9.0796,10.47786,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,3,5
669.403334,6.61933,10.14141,9.8041,12.298249999999998,14.5106,9.2165,11.61328,7.40977,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,3,3
570.64148,8.64972,11.92201,13.45388,10.22238,10.34719,8.57506,9.422330000000002,10.47786,288.0,1.0,9.62597,11.32571,10.68937,796.25,2.0,35.0,35.0,0.0,2.0,8.24023,9.42597,11.01744,9.68037,136.5,136.5,2,2,3,2,2,3,3,5,5
525.808402,7.55475,8.42365,8.1368,9.29058,9.3078,9.43432,10.10135,8.67085,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
593.448216,8.64972,8.22519,7.532170000000001,10.22238,9.65449,7.93271,10.445390000000002,9.8488,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
562.571956,7.55475,8.04592,7.84162,9.60729,9.65449,9.88273,10.10135,8.67085,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
571.404092,8.64972,10.45984,8.428240000000002,11.286419999999998,11.68007,10.3576,11.18387,8.67085,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
454.814158,10.82106,10.83607,6.83123,11.286419999999998,11.17158,11.34357,11.61328,9.58447,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,1,2,3,2,2,2
540.1160299999999,8.64972,9.03175,8.72693,11.286419999999998,11.17158,7.49173,8.44694,8.2504,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
575.187584,7.87932,9.86291,10.28978,13.04647,13.04932,9.43432,12.79881,10.47786,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
586.1347519999999,10.82106,10.14141,11.76022,10.22238,10.34719,10.87826,13.91988,8.88647,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,0,0
585.0277239999999,12.852619999999998,11.92201,10.90567,10.54337,10.34719,10.1163,10.10135,9.34052,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,1,2,3,2,0,0
562.816408,8.64972,7.495559999999999,9.0457,11.74392,11.17158,8.14839,10.10135,9.58447,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,1,2,3,2,5,5
583.236888,8.23773,11.92201,13.45388,13.04647,13.04932,9.2165,12.12899,10.14182,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
558.3481640000001,9.15299,11.30153,10.90567,10.89263,9.65449,9.88273,12.12899,9.34052,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
542.648766,8.64972,10.14141,9.0457,11.286419999999998,13.04932,9.43432,11.18387,10.47786,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,1,2,3,2,5,5
499.1850040000001,7.87932,8.7748,9.8041,11.286419999999998,10.34719,10.87826,10.445390000000002,7.62363,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
597.023902,10.82106,8.96826,8.72693,10.89263,11.17158,8.78784,10.445390000000002,9.58447,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
427.01544200000006,6.27818,8.40525,6.83123,9.915260000000002,9.65449,9.88273,13.91988,10.14182,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,2,2
618.199422,10.82106,8.58785,8.72693,9.915260000000002,9.65449,11.82488,10.801940000000002,8.04235,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,0,0
474.3724600000001,7.24879,8.96826,9.9355,11.10486,10.420280000000002,8.57506,9.76177,8.04235,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,2,2
511.08969,9.82079,10.45984,8.72693,10.63679,10.96132,8.57506,12.12899,9.58447,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
537.993138,8.23773,8.96826,8.72693,11.286419999999998,10.34719,9.88273,13.91988,9.34052,288.0,1.0,9.62597,11.32571,10.68937,796.25,20.0,31.0,31.0,3.0,3.0000000000000004,8.24023,10.40627,8.0184,9.68037,136.5,91.0,2,2,1,4,2,3,2,5,5
