dim_01,dim_02,dim_03,dim_05,dim_06,dim_07,dim_08,dim_11,dim_12,cluster,cluster_pred
1.209177835139812,0.5654989613295509,-0.0420170057733313,-0.125497728386486,1.0949645583810064,1.0126940726798874,0.8900349459231928,0.1673971250904889,-0.1445736553558023,6,6
1.3502813166925964,-0.2059910703425403,0.039718398180537,-1.9193031538379624,0.945165384802182,1.0747525631039452,0.7281943021688095,0.1390506162912754,-0.1410921903513364,4,4
1.7814607729396328,-1.1165312565635848,0.0503310898267669,-0.928888352831878,1.0331772072965373,1.0461940200460664,0.7901803526993562,0.1418523602005157,-0.1466671382588364,4,4
-1.111753970616085,-1.032181956146316,0.0492287016205144,-1.1270848332159735,0.9988274177341409,1.1285132185577302,0.822219372326269,0.167902298761737,-0.1355251579061057,1,1
1.75810482486371,0.4865726738579716,0.0193676825396304,-0.5012110937985562,0.9888743647648488,0.9854583303876892,0.7585422068997205,0.1182689074579708,-0.1456827979289459,3,3
-2.6364987403537,-3.089409859748648,-0.0087269393079294,-0.7831606214596974,1.0635123494217376,1.0506595850382303,0.8157920078047168,0.1554017365790648,-0.1302101001261832,1,1
-3.6979819364399393,-0.7912461220799476,-0.1388588938827359,0.1928160510559775,1.1387803228064557,1.1034030336847895,0.9487054935111752,0.1781716693252901,-0.1354792086110037,2,2
1.3050460882481247,-0.9192309082620398,0.0899047379572892,-1.8627760902209187,0.9279941575767174,1.0416326428364993,0.662713257937334,0.1617637179122835,-0.1438249062546095,4,4
-1.051338446855165,-0.275677374957132,-0.0228501475832098,-0.3625333494161088,1.13311736285136,1.037204947948929,0.9123476293589023,0.1539858011305612,-0.1355497853042504,1,1
2.428739378898716,-2.316914126206606,-0.0342384433815334,-0.9981745029326168,0.9944797617701228,1.1154322139933823,0.9044164549767828,0.1422640423910896,-0.1431467428297122,4,4
2.331452070053278,-0.2052179245817021,-0.0337077247393413,-0.5247044288275062,1.045592503816615,1.0180276397938308,0.8132939609442598,0.1484675340016492,-0.143925147857617,6,6
-1.4216324705538197,1.142622384019481,-0.0709868227867683,0.5483218503531386,1.1165019921415544,0.9757631590019512,0.907069007798107,0.1355511967800722,-0.1417231241045932,1,1
3.6379172403892257,-2.486952413854788,-0.0368612639725425,-0.4458063104198046,1.03270341270138,0.993441315843625,0.8479348398952771,0.151050754153599,-0.1412647073226859,4,4
0.2503850571370127,-1.2530062663646322,0.1698299047234435,-1.3275916765374514,0.8467673595209109,0.9315423095051268,0.616264850207587,0.1345056652345884,-0.149722823007286,4,4
-0.3742289986125716,-1.8972011151628088,-2.597017294164921,0.5783456299124305,1.5227584938732428,1.0479845237485648,1.0858932086082007,0.3878916289266718,-0.0255618327340693,5,5
3.965083815433588,2.1561002101239417,-2.663557829159513,1.4866638613032683,1.5616434077495978,1.0940578347120449,1.1999809839326538,0.3593090063304699,-0.0312213559472739,0,5
-3.806055529650335,-2.769676749580856,-2.36108630842092,-2.9939579898203394,1.1406635540175674,1.157321315747415,0.5815741790052291,0.4298423965563978,-0.0352179756846232,2,2
-1.9893674776543864,-0.1405640137053869,-2.4214832719850894,-0.9384303417305814,1.3975912059759716,1.216082766931856,1.0503189618251063,0.3971524732876911,-0.0215036564986925,5,5
0.7393691880449361,-1.2312444206314344,-2.701685984734012,-0.2822600978334909,1.5327719227165304,1.1211503273488777,0.9745009144136372,0.4147056156611303,-0.0229758354644079,5,5
1.0170281752194048,-1.3784462707772065,-2.7500380550228942,0.5522543756874925,1.5737355114916616,1.1665064009436077,1.1672761798128697,0.4061786537806465,-0.0214435214170697,5,5
-1.5354775489254555,1.1744715775801964,-2.663179334417679,0.5728890278247327,1.5157242334891077,1.1845050404884658,1.0626706409490272,0.3823879924818757,-0.023451402706429,5,5
0.5136258413776178,-1.159976404426904,-2.46133191890923,-1.2625495120159875,1.3092684658714673,1.1214939205205012,0.8700518606652925,0.3978386879937367,-0.0264045082276414,5,5
3.1517955630759973,-1.827194385981079,-2.4984047663079294,-0.466837584473237,1.2970698746949745,0.9765435697806906,0.888971630428378,0.3742107640168777,-0.0400875838401014,4,5
-1.2231453046515055,-2.464871943722826,-2.502099272434869,-0.6598181444938852,1.3921055262775497,1.118095291700165,1.0379518040002151,0.4403377557822874,-0.0210245346900015,5,5
2.2762887748745224,-0.491895257259399,-2.476378005198657,-0.3881932412846171,1.2501247888517402,1.0425625395074147,0.9726482043352668,0.3816678099860937,-0.0323664179851186,5,5
1.3761871303726927,-1.535733948336217,-2.7039849563876506,-0.0308204259106378,1.434286347500898,1.0927314861091093,0.9798864519788354,0.4061836991662288,-0.0397672609110912,5,5
0.2707937247391331,-0.4541869603337373,-2.442478006346832,-1.8272306843041992,1.3178390040705037,1.171826587535424,0.9039956270591188,0.4108419294222392,-0.0225113193932912,5,5
3.3925000632749613,4.720364115084738,-2.6208081886058974,1.1194099978032246,1.4804984006004451,1.0213165975037273,1.0709665512833462,0.3413813631236181,-0.0378740508015683,0,0
1.827181553969172,1.336425810063771,-2.6563824874431305,0.3970793408894169,1.540856575638688,1.0538138104987609,1.0839747312034118,0.3846670283765214,-0.0318222114393784,5,5
-4.21652857471946,-1.7244269987050749,-2.5622278695040768,-0.1717230285873226,1.436300042164866,1.1532619630736023,1.0664543309456762,0.4358689110341352,-0.0170059197279552,2,2
2.1174053708294243,-3.1427198672520182,-2.4382513125118312,-1.322201156252519,1.206508289182375,1.182181660133384,0.9143898757379602,0.3649260120926497,-0.0212193023393839,4,4
2.16051388628584,-1.2550217919772912,-2.5549636633125656,-0.1511813003785362,1.4423931659772844,1.0540994152867726,1.017279541960973,0.3867418719275451,-0.0332522256757924,5,5
0.0969892086999565,0.0942752696170649,-2.590619475323092,-1.635396602199682,1.3443577354057274,1.2220443561086465,0.9336615545808028,0.415514996881552,-0.0254013164332424,5,5
1.604706375971647,0.7813566453307942,-2.596788453218629,-0.5025230959021957,1.398948988241132,1.1152852681655023,0.9668733614115024,0.4132048337221372,-0.0297620265054555,5,5
2.3142493249179954,0.3214924161074786,-2.7148562102581506,1.406367059815498,1.536681464867637,1.0426540491633112,1.2029786470812631,0.3820031519567003,-0.0275414821413906,5,5
1.0597928308068685,-0.7365123433622744,-2.3404497025846585,-1.9842307746462915,1.3032349141476822,1.1366913148917823,0.8532046184651794,0.4072282056937022,-0.0264790980305847,5,5
0.9064592290909104,1.5505333366636405,-2.561686265307784,-0.4861314281805589,1.3826275683847182,1.105313463687556,0.9324867378113412,0.3823718408409439,-0.0347482249501704,5,5
-0.1427093222036456,-0.729002802217758,-2.4684410861064965,-1.2736885466979713,1.385003311632801,1.1100031847799523,0.8613100363955732,0.409618581248194,-0.0324816286782449,5,5
-0.1815032762591348,1.8590037359292009,-0.4763101793817038,-0.7425951898856848,1.0215114346877727,-1.3755773307866368,0.5916778289558687,-0.0046619038766058,-0.1609842008288184,0,0
-2.9588105591702374,-1.4805381848963943,-0.6933899794536285,-0.7549547497343877,0.9994674397236236,-1.1211387848408436,0.8019868262210036,0.0575627915310175,-0.134292809801563,2,2
4.775148187612842,-1.3071362484424631,-0.6116934096282062,-0.2842634771149485,1.0030816904755264,-1.3972565729680224,0.5964830166511405,0.0067956598036968,-0.1671976302035628,6,4
-1.3809579709335615,0.2606084856187247,-0.4803081684678169,-1.2790157709215129,0.9090861574637972,-1.270329629103561,0.5834184862588832,0.0310494858261494,-0.1602742670505036,2,2
-2.2198933621953776,-0.5254700826528166,-0.5411921831771175,-0.2623742868109131,1.0506245388044613,-1.3363741272558636,0.6410915051091959,0.035876063723929,-0.1593332085371571,2,2
0.8004239388361978,-1.5435418305541888,-0.5044247124498578,-0.3893785703995341,0.971650766964563,-1.3602489359602348,0.6364477483890717,0.0238512834708907,-0.1545815281649667,4,4
1.1529794891987022,0.5081137880296851,-0.6568368954497679,-0.7863762310213048,1.0284758153402405,-1.3173253918928451,0.591681587738956,0.0503797657147008,-0.1482901453382352,4,4
-0.6918451085440197,-1.3902238801319424,-0.720034380997393,-0.4783510293772198,1.0881848700672727,-1.2960784224856094,0.6552551828818524,0.0423502025927476,-0.1520124955803917,1,4
-1.4444938385947237,-0.6279489136366213,-0.350936379914027,-2.881289061139528,0.8612941991674105,-1.32619396710542,0.4007158111902023,0.0477564272873519,-0.1518699555008066,2,2
3.88547782206124,-1.4472924523982282,-0.7222529567269399,-0.9828139208260388,0.9866811607286662,-1.347648959611511,0.5683723477370969,0.0101858158918879,-0.1616899769410192,6,4
-0.5834930862740438,-2.141813558415646,-0.6926351465885436,-1.356790658251226,0.9682970527071484,-1.2925855365242909,0.6121415176389695,0.0519982348218173,-0.1598891158410697,4,4
-0.3782463866602512,0.0824824559080746,-0.4370350047490439,-1.642318414861745,0.9142117311287388,-1.285972182589519,0.4975775101286437,0.0173539756031285,-0.1602193656829909,4,4
-3.064364978186726,-1.680311120367675,-0.3279061229103132,-1.876956238518126,0.8969441397206169,-1.3616562479049017,0.398462933992742,0.0202231800764116,-0.1578656500934281,2,2
-0.1967982914527113,-1.532741658038149,-0.4765035501312201,-1.089387956429981,0.8658072377379847,-1.3719658970052817,0.4971115848662738,0.0334632034022101,-0.1701454355682579,4,4
-1.416872758458824,0.0911703769045324,-0.5191718561679945,-0.0946830467389344,1.0657969647158032,-1.2627825903154517,0.6941325481270121,0.0160880641493026,-0.1544664624166442,1,2
0.9721267299987472,0.476248346015912,-0.5008757071772109,-1.833155287215577,0.9404737158418996,-1.2787239241327892,0.541905800875998,0.0272715250561882,-0.1561597575088704,4,4
2.0686047000405803,-3.717039497827986,-0.4357986850157717,-1.3987713995518392,0.9112320270947216,-1.3621278750039885,0.470289040768608,0.0091948500451154,-0.1571967313077096,4,4
3.4990495365249568,1.2299122700590075,-0.7594904654282653,1.258500260192473,1.1904324942892743,-1.4600347284457635,0.7469417383545167,-0.004124507080274,-0.1625160265002554,6,6
-2.485694274632108,2.804907770020359,-0.6197163929359485,0.2500954491564267,1.00092341336783,-1.2964711474753443,0.6889235212166728,-0.0129984285656225,-0.1569891468192469,0,0
-0.1819005796804826,-0.3850542704927601,-0.5915435665671923,0.9272768599378588,1.087619757148085,-1.4491293680403046,0.6904059409247033,0.0218560273525846,-0.1564558313121971,6,6
-1.6658141314829136,-2.2364935448717844,-0.5236607284915156,-1.1979822771620523,0.8900265707863085,-1.3073311008661337,0.4815320734983844,0.0213474080818357,-0.1475041480820155,1,4
2.5185299977683706,-0.5547091579559713,-0.6077548340595446,0.3854125125369304,1.0649941509349887,-1.2986752414285696,0.6466830145278485,0.0124715759544131,-0.1577950690317444,6,4
2.192716039193721,-0.2761605139841651,-0.7887849142637703,2.0070343069031287,1.17929281447018,-1.45334447890241,0.8943957009934368,0.0066445698735197,-0.1600596623937227,6,6
-5.188905358119391,-2.2821783068394543,-0.6713517389321656,-0.1773963066271434,1.0670113269864692,-1.315904852767675,0.6368010545040894,0.0689186027405194,-0.1501441354076965,2,2
1.846851387052138,0.329255162452894,-1.923512745128192,-1.4212750153349063,-0.7509423174079753,-2.132366650989096,-0.187558023718414,0.4152698041945231,-0.1150883798582813,4,4
0.5142899329619134,0.4908207450631083,-1.63080329068953,-2.28694854702114,-0.1714802534414577,-2.234815205137433,-1.2365007565295134,0.1309073479519212,-0.0396557408836317,4,4
2.681445072751244,-1.2002322321345835,-1.7398680556691752,-0.8869907881018815,-0.1162248202162447,-2.244117451525,-1.1188407004801382,0.1291768076104626,-0.0439315920610027,4,4
1.2348288757339545,1.657282922066797,-1.9771013090520968,0.036444195953092,-0.0566355243911493,-2.251691997015954,-1.0030170556961628,0.1141703557329023,-0.0351607911823614,0,0
-4.323207507573999,0.3316639972514283,-1.5245165430036398,-1.878174487314608,-0.1497106388805197,-2.282830737194826,-1.201401858194476,0.1431808425427366,-0.0360293768671426,2,2
-0.0053381038334243,0.5440542390424352,-1.807981505149466,-0.658536267316532,-0.0744465047570514,-2.192530731018366,-0.984062112581439,0.1498755194954741,-0.0250310040693129,4,4
-3.707394278708066,-0.8991881957114142,-1.6334431372033669,-1.4005379799593525,-0.1331608587543689,-2.199247101758561,-1.1372701222275254,0.1721957896607715,-0.0259988412792525,2,2
-1.3312819412079864,-0.4372239458867795,-1.5614360517799255,-0.6793354461025009,-0.0698749794169256,-2.3757848146261,-1.1368546657488094,0.1092554567965803,-0.0315624078473618,4,2
-0.2858635611557853,-0.0864163166272476,-1.6440020177407126,-1.6879828531992405,-0.2050511113905374,-2.2816042093009448,-1.229103626425397,0.1473919100375406,-0.0401143464852793,4,4
-2.031841161164404,-1.1245713490204408,-1.7786101580946716,-0.7912957402612286,-0.0463882669550354,-2.21651068855239,-1.0487786568771345,0.1540844323612495,-0.0311513437614368,2,2
-2.0316298225821243,-0.7877677765804059,-1.599830805473806,-1.2586219435279564,-0.1099039619061926,-2.3061952384126725,-1.1718611354031687,0.1358602874645203,-0.0279430928021404,2,2
-4.69954612148254,-0.5088899812933712,-1.4945003588103538,-2.430797902383558,-0.2725147141705527,-2.1935912579302235,-1.236218839768502,0.1591393486244142,-0.0274533558339248,2,2
-2.8428133688087285,-0.9728111385162714,-1.784127028786949,-1.8293310519695585,-0.1691052876880088,-2.164957375866581,-1.1957001524462842,0.1668446859309089,-0.0327277170606039,2,2
-1.374073333101921,1.2564079769039285,-1.6678295882086782,-1.457336498019019,-0.1628965927663145,-2.2694494633844364,-1.2661126931759044,0.1264467548196421,-0.0473674564859739,2,2
-2.276258864206545,0.1447794422366462,-1.6324763879930264,-1.4441468554610812,-0.1457080861870509,-2.1548660660849097,-1.036493676293553,0.1548090444886379,-0.0294948220887666,2,2
1.5570096183716282,-1.0511405257002406,-1.4702325734702846,-3.232981832403885,-0.2888320331750855,-2.256402212272308,-1.416308637706526,0.1489209245240751,-0.0332184438683567,4,4
-0.4081757764581011,0.1349165523618575,-1.4978197000531186,-2.574850085435261,-0.2505082094374947,-2.2122710041787856,-1.4215887171130757,0.1094765032657096,-0.0384361589057065,4,4
-2.63645445769217,1.932372273280898,-2.763181356851186,-3.165577106240848,0.092772922495901,-1.513231013397416,-1.06258252996768,0.4241568652268809,-0.1688656177428124,2,2
0.1515702963668155,0.1570460175438973,-2.823827685855997,-0.4835263649803899,0.277267151589107,-1.7216843861453817,-0.8014375216485948,0.4425229456985129,-0.1616205377169263,4,4
-2.9636294284904223,-0.3497822666151099,-2.604208909669459,-3.8015331402124897,0.0264189289200149,-1.5239026418976729,-1.070128507734395,0.457747288589773,-0.1609133132585255,2,2
-7.2054308450647335,-2.03764006357208,-2.633256332153372,-3.801574997211712,-0.0032475598038514,-1.4567557618130866,-1.120621294739008,0.4579618988973634,-0.1579539553485038,2,2
-0.131392862889514,2.568021638842393,-2.786126290313286,-1.4751718103529907,0.1424292541901925,-1.529656730380465,-0.9396600424010092,0.413110834528201,-0.1685313442971702,0,0
-2.294618464108697,0.3207766523420254,-2.8101130656412505,-0.4125907780515488,0.2380616569506586,-1.592329451872437,-0.8160093254149707,0.4286598409157792,-0.1707877180463489,2,2
-3.974904965609229,4.655673224189443,-2.803734329539913,-2.0388312300312026,0.1819432646619783,-1.5019002956712564,-0.9378113632308678,0.4104760078532857,-0.1665066357075534,2,2
-2.021401484133706,-0.1468646276888429,-2.9013663257720994,-0.5979883872686502,0.2710484048477808,-1.623776707397053,-0.9616706094625208,0.4250197990020014,-0.1607150271694252,2,2
-3.2833213343069,-1.4939260687020783,-2.962003461368707,-1.0163990786003436,0.2706883706379366,-1.5362189735124836,-0.8149970119704714,0.4413633582942459,-0.1504020226938429,2,2
-0.2030876243463714,0.2115300498957834,-3.037349215168147,0.1475170073193132,0.3418293772042879,-1.614810069713166,-0.7049877199699526,0.4417316146264214,-0.1599967036707262,5,4
-3.33639903344824,-1.1129972030485784,-2.9962552992028,-0.1968137014775516,0.3137507765691567,-1.5193331377349863,-0.7138348384822739,0.4723497249130667,-0.1487930406348984,2,2
0.2485202748043568,0.2444151955613617,-2.817979931082379,-0.7097607100156396,0.2476167091115088,-1.6654113249060134,-0.8237488912453254,0.3938174576525249,-0.1599847187183637,4,4
0.0032201750670585,0.3298980844323584,-2.2021183367271178,-0.0847877687291732,-0.8360222744272087,-0.618328320303526,-1.006548843521586,0.7630120675275656,0.1291534497106063,4,4
-3.58446121872026,-0.8808472937221291,-1.8737819697871687,-1.7140417441743114,-0.9454057715169368,-0.5655093157174269,-1.1113239700539583,0.7688557139890428,0.131945174656561,2,2
0.9361975699452336,-0.7303879003163047,-2.247804056298382,0.3197760875269144,-0.8915784985849656,-0.539025195871825,-0.8629424929467524,0.7516766629250612,0.11386702089897,4,4
0.3640332762736611,-0.0302265898270127,-1.9798957270669053,-0.6409897037544298,-0.8637556991354566,-0.6245660817201169,-1.0343903431305084,0.7498145874468715,0.1291525691374161,4,4
-0.9964469456513632,-3.420904845335122,-1.9456274540524667,-0.7932485924622822,-0.9106931900439186,-0.5570267286460331,-0.9875524025621424,0.7512172029140276,0.1358348839491447,4,4
-2.1728369219913914,-1.7157827740333302,-1.887110003652492,-1.4690550214679148,-0.9037523232030172,-0.5793704965089119,-1.0268629560480442,0.7547453999770383,0.1267974957257223,2,2
1.096827116008819,-0.3704082899227037,-2.2346862377168315,-0.0019253445822078,-0.8326442920464522,-0.5530760540907506,-0.9069956001226452,0.7603562837881296,0.130704716622104,4,4
1.9093482870968792,2.4193900433351345,-2.076897346443733,-1.4259370829949765,-0.9678334372697398,-0.4944700583208498,-1.1062930060412082,0.7402016039563802,0.123082681846474,0,0
-1.4413036741221403,-0.9732957506307414,-1.9564325516908387,-1.3196874880629823,-0.8970164755403685,-0.5612651622714313,-1.0982468731066302,0.7467630789288413,0.1211653047006939,2,2
1.1963264102839777,2.3996732342125457,-2.0446131135988725,-0.6558824971707007,-0.9097825115272294,-0.5645119717665745,-0.9639951762926032,0.7521991191692277,0.128878637017031,0,0
-1.0941258389791173,-0.230742307755228,-2.1990036973223805,-0.6514834177503898,-0.9471753821726384,-0.5817534056653553,-1.065222243010886,0.7657129104522186,0.1222275520185558,2,2
0.6537212733835859,1.6973914697365062,-2.203005342527835,-0.5186958105437028,-0.9444537621567396,-0.56136972541939,-1.0390932943135305,0.739551098818322,0.1201050412195551,0,0
-1.5957057989017815,0.8722213773056391,-1.824146088637096,-3.243064255214455,-1.1594782196515665,-0.666507526103952,-1.4278231822510603,0.766147277730484,0.1224699129427885,2,2
0.4532487268742087,-2.352530149564781,-2.150215390332864,-0.6795139499478674,-0.7999230150545492,-0.6217024141065869,-1.0534846684712835,0.765138667353035,0.1420773784714875,4,4
0.0735267712223358,-0.1221278395164671,-2.138135118186632,-0.3541668910000665,-0.8092070169502956,-0.5587207325530139,-0.9326980349776128,0.751116335163851,0.1288942900731896,4,4
-0.4985865519078389,1.3810244764681183,-2.01578238502039,-0.403427930222839,-0.899729109822819,-0.5131846490708505,-0.9340856109562418,0.7502524144845372,0.1173226997651719,5,5
-1.1148429357823342,-3.969492926213821,-2.1671086813413023,-0.9068598372634858,-0.8275378227170767,-0.5560637080887809,-0.9429961142881363,0.7764099975111858,0.1298348123776485,4,4
0.50496545681152,-2.226005087504442,-1.893889185938746,-1.3609540264428512,-0.9230565178161944,-0.5697973730319227,-1.0895988271472834,0.7272612020086626,0.1186719779891568,4,4
0.2069118078288835,-1.1305218218563824,-2.2477630325208686,-0.6478983052309184,-0.8577164043429032,-0.5386253041590494,-0.9876609988424628,0.75644873684632,0.1213936929701506,4,4
2.447293245501305,-2.1408139694917807,-1.8668104346313388,-3.088408391349827,-1.116143255696012,-0.5385678682665955,-1.2272109569765952,0.7677831929843846,0.1155171449446869,4,4
2.79138674482263,-1.7728780137415896,-1.9798382603439708,-1.9245505163697685,-1.090631567010119,-0.5887672020138159,-1.1715692279883534,0.7463591490787257,0.119300151646872,4,4
-2.6003779958913995,-0.9283766497451922,-2.136276749773656,-0.6703376044362231,-0.9098081915435678,-0.5150178953271158,-0.9628685092487576,0.7756529141773947,0.1296725590074953,2,2
0.3783615859965151,0.8479074782225895,-2.066796848566145,0.0512119868554026,-0.8929244090200965,-0.7232270079284728,-1.0882618079755446,0.7531443581725565,0.1184451092360489,4,4
-0.4318599861195326,-0.9253081493784148,-2.137039631693634,-1.265469564942267,-0.9038913423119028,-0.5124284157842512,-1.0068215736411936,0.7650111776671614,0.1298596991626337,4,4
1.780807087984464,-1.6668585015580932,-2.078349269871431,-1.0695654702352757,-0.8899670229073697,-0.5692319459830312,-0.9802526700898152,0.7641383849555509,0.1363085241337469,4,4
-2.1581882331234405,-0.510995003056816,-2.070224460132044,-1.4366422035713688,-0.9502702025823612,-0.5209072510257444,-1.0329387271028525,0.7691041021083609,0.123554439361236,2,2
-1.3050771359764044,-0.3911847918824915,-1.813780429673305,-1.9276681543130725,-1.0213159114285393,-0.5265668082938121,-1.061161299922308,0.7244480475978049,0.1165584975354893,2,2
0.12792076721076,-0.8246860615049826,-1.9291713521459448,-1.054912241582907,-0.9856528995855292,-0.5622798339221192,-0.9891699623344142,0.7581253318377197,0.1170368923093323,4,4
-0.9268483962134172,0.1642029547715861,-1.8096628284847471,-2.585554058027876,-1.048717890934278,-0.5799440814730076,-1.2583692234428707,0.7115684647212656,0.1163575925887808,4,4
-0.1147119647489203,-0.8618129802226254,-1.692897689779418,0.4960519641000664,-0.5551294997468994,-0.5184745832251844,-0.7203169378531479,0.5365045933745467,-0.1057513112161343,4,4
-2.680192065364268,-1.8716821737346323,-1.3242657319613549,-2.7814401739161023,-0.912402862019348,-0.4057046911366682,-1.0268173096633482,0.5675745937590047,-0.1080155888245577,2,2
-0.0803090613286193,0.576486917814428,-1.5238467770314474,-0.94773629302038,-0.7259303023336456,-0.4466567934649704,-0.8039207542689907,0.5382144186593886,-0.1095000400341139,4,4
0.7745180285417856,-0.0005983440249877,-1.6367901781838508,-1.3604094871971322,-0.7360839586163617,-0.3816806939914883,-0.8893834273826778,0.5620752103058719,-0.0980056437801649,4,4
0.039183903008501,0.649924614884709,-1.6213546608324962,-1.040168773136666,-0.7747782673700493,-0.3632968417950609,-0.8358578733384788,0.5670241970927061,-0.0948276558004108,4,4
0.2141014277213298,0.6154184736525903,-1.607753186379807,-1.2865689412741774,-0.7190517603903364,-0.3740823796769758,-0.8422232403544085,0.5709195746519272,-0.0999465276540579,4,4
0.980031340452488,-1.1802486656678537,-1.491413293627548,-1.8027021165694488,-0.7497005643825658,-0.3687184122558974,-0.8226242529528055,0.5718595046139758,-0.0990060030274675,4,4
0.9240860820709076,-2.6195283460606547,-1.7750938712285582,0.4077386979905865,-0.5649056129331692,-0.5051513288955701,-0.7370979273291971,0.5409295810203606,-0.0993486140181756,4,4
1.6796151282455265,2.5538579808998727,-1.5900788861904775,-0.1452430034640877,-0.6972758047272045,-0.4936383912660738,-0.892248174493427,0.5151715545996383,-0.1163764808603652,0,0
-3.832217537528809,0.0525179366691189,-1.47969718756451,-1.1540252611259283,-0.685234049223243,-0.4625323057461992,-0.9394739014318436,0.5370263549348716,-0.1106630091245518,2,2
0.6937656492392916,-4.8360684828946106,-1.537185444454154,-2.054431939373787,-0.721406919450777,-0.3739218251253125,-0.8535464330263403,0.5899713230472324,-0.090603740701962,4,4
-3.605874031308192,-1.0313092918284172,-1.4343535262343117,-1.3696458464821748,-0.7754657626722022,-0.4221389634338406,-0.8550568820866341,0.5673699645600909,-0.0966001553947772,2,2
0.1052676209213219,0.6569181927379237,-1.5681504907664658,-0.6025948507950172,-0.6990864930990143,-0.4550459803174519,-0.7537724335155737,0.5642962280345755,-0.1033943369102129,5,4
-1.133716778346886,0.7196758208553732,-1.6881719384993177,-0.8810722670298133,-0.7044425243246175,-0.4390730735687858,-0.802164626507027,0.5866192207906002,-0.100949192425997,2,2
0.6635275906047815,-1.914921233534861,-1.399837040541772,-2.354493740890378,-0.8462198884880282,-0.4747390048848659,-1.112162675740586,0.5825161516443264,-0.1044536335548818,4,4
-2.9275834060739765,-1.6379378001504523,-1.716815751035572,-0.4946447396052051,-0.6319938894990438,-0.4026826452539394,-0.7348399434969027,0.578742280487666,-0.0927340236412335,2,2
0.7795374911347092,-0.4476925186800808,-1.433660788393879,-2.388036622338223,-0.8616046049267656,-0.4382341779741171,-0.9481308531441772,0.5819537968288802,-0.0988757449443187,4,4
0.3871520103590126,0.167928529409963,-1.6193017486416004,-0.2970059349411897,-0.702943962066819,-0.4025214245903928,-0.7546719395548053,0.5787026724437928,-0.0985893820575753,4,4
-1.5356950098253248,-0.0637988016446467,-1.551092860601954,0.225892360017562,-0.6004140730976864,-0.4888079089627227,-0.6839250168390069,0.5467477862319714,-0.1010889068045576,2,2
-0.239085331248634,1.9115565569042088,-1.6400701879351929,-1.3614520735455649,-0.7606906101625301,-0.3955466897153933,-0.9304640493518946,0.5731771615849285,-0.1015332117930475,0,0
-4.74237873134068,3.9537702917699127,-1.5711597651270908,-0.5161455665862222,-0.6346540729872518,-0.3911505298295499,-0.7186220009154425,0.5535722405524488,-0.0991295915560744,2,2
-2.486020428185916,4.844581913835951,-1.5363759102036847,-0.7293181034911621,-0.7474601193100613,-0.4736716026772717,-0.8811456527147048,0.5411578690722801,-0.1108410251528615,0,0
1.7094826506459464,6.833595498618544,-1.6428698968447326,-0.5421503790398422,-0.769889969302296,-0.46314352749865,-0.8266064603343165,0.520467117802166,-0.1050284130444522,0,0
-4.339949287323746,-1.3299049318958185,-1.579616193071409,-0.6917579250876914,-0.6978143733944345,-0.4003897524161296,-0.7794879433591955,0.5746793175160257,-0.0997517991039868,2,2
-1.4915456682761945,-0.2866839471071933,-1.501373855123778,-1.3303470455251112,-0.7356037202385816,-0.4506913617299854,-0.8950635795861142,0.5619634493426384,-0.0978270919931925,2,2
2.972281716628801,0.4549050420390811,-1.602085765527639,-2.9981386035756,-0.8920096577813034,-0.3402489878564633,-1.1158923261512372,0.5240155728974905,-0.1114041967411875,4,4
