var_name,missing
ASBH18BB,20.397466695785106
ASBH18EB,20.397466695785106
ASBH18CB,20.397466695785106
ASBH18DB,20.397466695785106
ASBH18AB,20.397466695785106
ASBH06,6.857392443765014
ASDHEDUP,5.022930770910679
ASDHOCCP,2.6643371915265344
ACBG18B,2.4677877265778556
ACBG18C,2.4677877265778556
ASDHAPS,2.2057217733129506
ATBR01A,2.118366455557982
ATBR01B,2.118366455557982
ASBH03E,2.031011137803014
ATBG05BE,1.8563005022930772
ATDGRIHY,1.834461672854335
ATBG07BE,1.7689451845381088
ATBG05AD,1.7034286962218825
ATBG02,1.6597510373443984
ASDGHRL,1.6160733784669141
ASBGHRL,1.6160733784669141
ATBG03,1.5505568901506879
ASBH03D,1.5068792312732038
ASBH18BA,1.4632015723957197
ASBH18CA,1.4413627429569775
ASBH18EA,1.4413627429569775
ASBH18DA,1.4413627429569775
ASBH18AA,1.4413627429569775
ASBH21C,1.3758462546407513
ASBH21D,1.3758462546407513
ASBH21B,1.3321685957632672
ASBH03C,1.310329766324525
ASBH03B,1.2884909368857829
ASBR03B,1.2884909368857829
ASBH16,1.266652107447041
ASBH02B,1.2011356191308147
ASBH02A,1.1137803013758463
ASBH03A,1.1137803013758463
ASBH21A,1.1137803013758463
ASBR03C,1.0919414719371041
ATBG05BF,1.0701026424983622
ATBG05BG,1.0701026424983622
ATBG05BD,1.0701026424983622
ATBG05BB,1.0701026424983622
ATBG05BA,1.0701026424983622
ATBG05BI,1.0701026424983622
ATBG05BH,1.0701026424983622
ATBG05BJ,1.0701026424983622
ASBH22,1.0701026424983622
ATBG05BK,1.0701026424983622
ATBG05BC,1.0701026424983622
ATBG05AC,1.0701026424983622
ATBG05AB,1.0701026424983622
ATBG05AA,1.0701026424983622
ASBR03A,1.04826381305962
ATBG07AG,1.004586154182136
ATBG06,1.004586154182136
ASBH20A,1.004586154182136
ASBH07F,0.9609084953046517
ASBH20B,0.9609084953046517
ASBH20C,0.9609084953046517
ATBG08E,0.9390696658659096
ATBG08C,0.9390696658659096
ATBG08B,0.9390696658659096
ATBG08A,0.9390696658659096
ATBG08D,0.9390696658659096
ATBG01,0.9390696658659096
ASBHENA,0.8735531775496833
ASDHENA,0.8735531775496833
ASDHELT,0.8298755186721992
ASBHELT,0.8298755186721992
ASBG07B,0.7425202009172308
ASBG05H,0.7425202009172308
ATBR10F,0.7206813714784888
ATBR10H,0.7206813714784888
ATBR10E,0.7206813714784888
ATBR10L,0.7206813714784888
ATBR10J,0.7206813714784888
ATBR10K,0.7206813714784888
ATBR13D,0.7206813714784888
ATBR10G,0.7206813714784888
ATBR10A,0.7206813714784888
ATBR10D,0.7206813714784888
ATBR10B,0.7206813714784888
ATBR10I,0.7206813714784888
ATBR10C,0.7206813714784888
ATBR18D,0.6770037126010046
ATBR18E,0.6770037126010046
ATBR18B,0.6770037126010046
ATBR09D,0.6770037126010046
ATBR18C,0.6770037126010046
ATBR18A,0.6770037126010046
ATBR09F,0.6770037126010046
ATBR09G,0.6770037126010046
ATBR09H,0.6770037126010046
ATBR09I,0.6770037126010046
ASBH14C,0.6770037126010046
ATBR12EE,0.6770037126010046
ATBR12DA,0.6770037126010046
ATBR12DC,0.6770037126010046
ATBR12EB,0.6770037126010046
ATBR09B,0.6770037126010046
ATBR09A,0.6770037126010046
ATBR09E,0.6770037126010046
ATBR09C,0.6770037126010046
ATBR12DB,0.6770037126010046
ATBR12C,0.6770037126010046
ATBR11D,0.6770037126010046
ATBR12ED,0.6770037126010046
ATBR12EA,0.6770037126010046
ATBR14,0.6770037126010046
ATBR13C,0.6770037126010046
ATBR12EC,0.6770037126010046
ASBH14B,0.6333260537235205
ASBH04,0.6333260537235205
ASBH14A,0.6333260537235205
ASDHPCS,0.6114872242847783
ASBHPCS,0.6114872242847783
ASBH09,0.5678095654072942
ASBG08B,0.5459707359685521
ASDG05S,0.52413190652981
ASBHELA,0.502293077091068
ASDHELA,0.502293077091068
ASBH19,0.502293077091068
ASBR05,0.45861541821358376
ASBG05I,0.45861541821358376
ASBG05E,0.43677658877484166
ASDHPLR,0.43677658877484166
ASBHPLR,0.43677658877484166
ASDHSES,0.4149377593360996
ASDHELN,0.4149377593360996
ASBHELN,0.4149377593360996
ASBHSES,0.4149377593360996
ATDGTJS,0.3930989298973575
ATDGSOS,0.3930989298973575
ATDGEAS,0.3930989298973575
ATDGSLI,0.3930989298973575
ATBG07AF,0.3930989298973575
ATBG07BG,0.3930989298973575
ATBG07AA,0.3930989298973575
ATBG07BA,0.3930989298973575
ATBG07AB,0.3930989298973575
ATBG07BB,0.3930989298973575
ATBG07AC,0.3930989298973575
ATBG07BC,0.3930989298973575
ATBG09B,0.3930989298973575
ATBG09D,0.3930989298973575
ATBG09A,0.3930989298973575
ATBG07AE,0.3930989298973575
ATBG07BD,0.3930989298973575
ATBG09C,0.3930989298973575
ATBG07AD,0.3930989298973575
ATBG07BF,0.3930989298973575
ATBGTJS,0.3930989298973575
ATBGEAS,0.3930989298973575
ATBGSOS,0.3930989298973575
ATBR02B,0.3930989298973575
ATBR02A,0.3930989298973575
ATDGLIHY,0.3930989298973575
ATBGSLI,0.3930989298973575
ATBR08G,0.3712601004586154
ATBR08F,0.3712601004586154
ATBR08E,0.3712601004586154
ATBR08D,0.3712601004586154
ATBR08C,0.3712601004586154
ATBR08A,0.3712601004586154
ATBR08B,0.3712601004586154
ATBR08H,0.3712601004586154
ASBG05F,0.34942127101987336
ASBG05G,0.34942127101987336
ASBG05J,0.32758244158113126
ASBG05K,0.32758244158113126
