dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,dim_09,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,cluster,cluster_cat
-0.4820264298595097,-0.6074563999091226,0.0093849980603347,0.0910962536873634,-0.3368365319013623,1.0711978682776215,0.9978874370955108,0.814639083642936,1.210889047948771,-1.0039690832629666,0.1597516340842869,-0.1380004401813768,0.0018894433264617,-0.0253192613142096,0.0339710810836317,-0.0524839895791902,0.0693351965172182,-0.0682102241495785,0.2026362794810419,1,STU_1
1.209177835139812,0.5654989613295509,-0.0420170057733313,-1.2346997267464632,-0.125497728386486,1.0949645583810064,1.0126940726798874,0.8900349459231928,1.0988191270801846,1.1369699124375212,0.1673971250904889,-0.1445736553558023,0.0087703025293364,-0.0142386048420402,0.0366816874297086,-0.0504026679391803,0.0514118417458627,-0.089798001326319,0.1914184082898549,6,STU_6
1.3502813166925964,-0.2059910703425403,0.039718398180537,-0.5304792302591484,-1.9193031538379624,0.945165384802182,1.0747525631039452,0.7281943021688095,0.6882769438834281,-0.1900793891366388,0.1390506162912754,-0.1410921903513364,0.0085372888784202,-0.0231639686816331,0.0391834330236304,-0.052740707394147,0.0639436645902013,-0.0725262497408817,0.1874363306004474,4,STU_4
1.7814607729396328,-1.1165312565635848,0.0503310898267669,0.7965529904178996,-0.928888352831878,1.0331772072965373,1.0461940200460664,0.7901803526993562,1.2757740426702209,0.7622624951423215,0.1418523602005157,-0.1466671382588364,0.0168980291714927,-0.0309454956397368,0.0559198168086479,-0.0495803040766282,0.0763325456888358,-0.0825219346637987,0.2028310645989949,4,STU_4
-1.111753970616085,-1.032181956146316,0.0492287016205144,-2.77996603322204,-1.1270848332159735,0.9988274177341409,1.1285132185577302,0.822219372326269,0.99035043926067,-0.6526210855524583,0.167902298761737,-0.1355251579061057,0.0040347555441352,-0.0109964358640599,0.058203124881665,-0.0488137632880034,0.0614463770377013,-0.1052689340417046,0.1943531428341192,1,STU_1
1.75810482486371,0.4865726738579716,0.0193676825396304,3.888930319559032,-0.5012110937985562,0.9888743647648488,0.9854583303876892,0.7585422068997205,0.7708651356276307,1.1969739118119984,0.1182689074579708,-0.1456827979289459,0.0271891987500467,-0.014252143715182,0.0348445613858081,-0.0464542190297533,0.0743262186950753,-0.0983751335105585,0.186727090244123,3,STU_3
-2.6364987403537,-3.089409859748648,-0.0087269393079294,0.4766347809898101,-0.7831606214596974,1.0635123494217376,1.0506595850382303,0.8157920078047168,0.8607319934138817,2.1569456417019124,0.1554017365790648,-0.1302101001261832,0.0249855211640504,-0.0083205138353008,0.036708113428054,-0.0435538677557478,0.0584389742492952,-0.1000517739294291,0.211141928294914,1,STU_1
-3.6979819364399393,-0.7912461220799476,-0.1388588938827359,-2.043004999449127,0.1928160510559775,1.1387803228064557,1.1034030336847895,0.9487054935111752,0.6881733238700722,0.8078770725246939,0.1781716693252901,-0.1354792086110037,0.0014955522964119,-0.0076149521959784,0.0623469566152805,-0.048538900263833,0.0680581653491737,-0.0966072358792047,0.2095375403420253,2,STU_2
1.3050460882481247,-0.9192309082620398,0.0899047379572892,0.5214866644392566,-1.8627760902209187,0.9279941575767174,1.0416326428364993,0.662713257937334,0.9839910906776912,-0.6257944608045828,0.1617637179122835,-0.1438249062546095,-0.011724710629854,-0.0422987830516275,0.0223774118780641,-0.0337685384799821,0.0867075839403975,-0.0430067254378968,0.1911407368602044,4,STU_4
-1.051338446855165,-0.275677374957132,-0.0228501475832098,-0.7024027105336295,-0.3625333494161088,1.13311736285136,1.037204947948929,0.9123476293589023,0.8572006966999051,-0.9332050313308476,0.1539858011305612,-0.1355497853042504,0.0133778471112365,-0.0105042011541469,0.0517834677559462,-0.0499930688608662,0.0660192465030981,-0.1055522128565817,0.2060016782249175,1,STU_1
2.428739378898716,-2.316914126206606,-0.0342384433815334,1.2484843960470382,-0.9981745029326168,0.9944797617701228,1.1154322139933823,0.9044164549767828,0.6398897742371856,2.8848206911594696,0.1422640423910896,-0.1431467428297122,0.0116178124801856,-0.0170407951365465,0.0446718693474437,-0.042558142189157,0.0622668436004287,-0.086246902251775,0.1885276986359022,4,STU_4
2.331452070053278,-0.2052179245817021,-0.0337077247393413,-0.2080374889578539,-0.5247044288275062,1.045592503816615,1.0180276397938308,0.8132939609442598,1.0543803409147643,1.3714514820568573,0.1484675340016492,-0.143925147857617,0.0412801815509059,0.0046477124383902,0.0297821446235888,-0.0468542554312382,0.0732859071363517,-0.1117893769425025,0.1852866423557627,6,STU_6
-1.4216324705538197,1.142622384019481,-0.0709868227867683,0.3544496916513915,0.5483218503531386,1.1165019921415544,0.9757631590019512,0.907069007798107,0.6832888548661707,-0.6184949125394608,0.1355511967800722,-0.1417231241045932,0.0470596555064006,0.0226151586951826,0.0546436268097843,-0.0551639166688381,0.0487659160810491,-0.1441917489777983,0.1738088609950493,1,STU_1
3.6379172403892257,-2.486952413854788,-0.0368612639725425,-1.2750499886533635,-0.4458063104198046,1.03270341270138,0.993441315843625,0.8479348398952771,1.0310878621879105,-0.1133080887298744,0.151050754153599,-0.1412647073226859,0.0242441849708315,-0.0011206692495222,0.0540290414322739,-0.0619741057826972,0.0555298749094442,-0.1035972987647157,0.1855151701822416,4,STU_4
0.2503850571370127,-1.2530062663646322,0.1698299047234435,3.172530320893177,-1.3275916765374514,0.8467673595209109,0.9315423095051268,0.616264850207587,0.7999242893725241,-0.3140141310859788,0.1345056652345884,-0.149722823007286,0.0184424443288394,-0.0382566109321118,0.0326804102259143,-0.0345002179815682,0.0771534359934883,-0.07792770214478,0.1998584677319659,4,STU_4
-0.3742289986125716,-1.8972011151628092,-2.597017294164921,-0.4169288971724867,0.5783456299124305,1.5227584938732428,1.0479845237485648,1.0858932086082007,-0.3357496291767164,-0.6863499301544251,0.3878916289266718,-0.0255618327340693,0.2370000399773555,-0.0296229603618924,0.0714006271365187,-0.0770454904180458,0.1287701850116566,-0.1240502213298861,0.0128044697720404,5,STU_5
3.965083815433588,2.1561002101239417,-2.663557829159513,0.7896531650665731,1.4866638613032683,1.5616434077495978,1.0940578347120449,1.1999809839326538,-0.2859422487506263,0.957781216382038,0.3593090063304699,-0.0312213559472739,0.2942010677850719,0.0295223844324888,0.1203570445405004,-0.0824786668295616,0.1434157383651063,-0.1755332047320182,-0.0101406068724182,0,STU_0
-3.806055529650335,-2.769676749580856,-2.36108630842092,-1.781698058246278,-2.9939579898203394,1.1406635540175674,1.157321315747415,0.5815741790052291,0.1568870290940549,-1.5746780304821917,0.4298423965563978,-0.0352179756846232,0.1697513951610461,-0.1191947947339333,0.0602494888653465,-0.0379640263941506,0.1845817047485175,-0.0278793969794719,0.0234082185497481,2,STU_2
-1.9893674776543864,-0.1405640137053869,-2.4214832719850894,0.814848975186935,-0.9384303417305814,1.3975912059759716,1.216082766931856,1.0503189618251063,-0.4958554779049063,-0.4930071868591494,0.3971524732876911,-0.0215036564986925,0.215385662293415,-0.0460333890005884,0.0804680981269871,-0.0714539342415187,0.1448553175141888,-0.0948710163472157,0.016276663321149,5,STU_5
0.7393691880449361,-1.2312444206314344,-2.701685984734012,0.2332909735726975,-0.2822600978334909,1.5327719227165304,1.1211503273488777,0.9745009144136372,-0.7479479306700135,1.304321045232982,0.4147056156611303,-0.0229758354644079,0.2080199429759681,-0.044982430548292,0.0680201586048923,-0.0611354697008837,0.1532873267479392,-0.0952206049116727,0.0300113561063748,5,STU_5
1.0170281752194048,-1.3784462707772065,-2.7500380550228942,-1.943118456640401,0.5522543756874925,1.5737355114916616,1.1665064009436077,1.1672761798128697,-0.8281612459236103,0.8615421841055538,0.4061786537806465,-0.0214435214170697,0.2360118227228333,-0.0176618951351941,0.0662968267424561,-0.0735117585423763,0.1212751911256831,-0.1195592940751248,0.0079584241064894,5,STU_5
-1.5354775489254555,1.1744715775801964,-2.663179334417679,0.4509989625210033,0.5728890278247327,1.5157242334891077,1.1845050404884658,1.0626706409490272,-0.683402102463607,1.4257178323822686,0.3823879924818757,-0.023451402706429,0.2528203421885824,-0.0051192008017816,0.0773240831969181,-0.0725078587735379,0.1261793575884011,-0.143543568664271,0.0101590769327934,5,STU_5
0.5136258413776178,-1.159976404426904,-2.46133191890923,2.3489510629311416,-1.2625495120159875,1.3092684658714673,1.1214939205205012,0.8700518606652925,-0.603504549826014,-0.8606518852664319,0.3978386879937367,-0.0264045082276414,0.2305182389033586,-0.0560804876454124,0.0609186224170508,-0.0568071175663223,0.1525273062891204,-0.1005563983753085,0.0196949918406202,5,STU_5
3.1517955630759973,-1.827194385981079,-2.4984047663079294,3.2543784744649256,-0.466837584473237,1.2970698746949745,0.9765435697806906,0.888971630428378,-0.7224363268728791,-1.284173540644275,0.3742107640168777,-0.0400875838401014,0.2320565554017972,-0.0620469160986097,0.0695104181114504,-0.0603910119506287,0.1711478670291885,-0.0819230490762325,0.0172966908651069,4,STU_4
-1.2231453046515055,-2.464871943722826,-2.502099272434869,-3.730994826546892,-0.6598181444938852,1.3921055262775497,1.118095291700165,1.0379518040002151,-0.4416337168514218,-0.6843269764440855,0.4403377557822874,-0.0210245346900015,0.171137748872498,-0.0933726458383603,0.0794676448434683,-0.0612695085539545,0.1515597577983092,-0.0695201005712523,0.0422506541525089,5,STU_5
2.2762887748745224,-0.491895257259399,-2.476378005198657,0.0836009195917452,-0.3881932412846171,1.2501247888517402,1.0425625395074147,0.9726482043352668,-0.5527466290241168,-0.9472200167073256,0.3816678099860937,-0.0323664179851186,0.2378064658534662,-0.0420171766946241,0.0692840925240796,-0.0622784948028015,0.1370026051905822,-0.1068205242317739,0.0122221900640055,5,STU_5
1.3761871303726927,-1.535733948336217,-2.7039849563876506,0.5921021737581182,-0.0308204259106378,1.434286347500898,1.0927314861091093,0.9798864519788354,-0.9668383432775344,-0.0309434486463711,0.4061836991662288,-0.0397672609110912,0.2265443774282275,-0.0621940076735954,0.0514120152501322,-0.0471901412202312,0.1541159213366229,-0.0910663691508389,0.0254630304717218,5,STU_5
0.2707937247391331,-0.4541869603337373,-2.442478006346832,-1.53217692834119,-1.8272306843041992,1.3178390040705037,1.171826587535424,0.9039956270591188,-0.2446870885856133,-1.264997739327787,0.4108419294222392,-0.0225113193932912,0.1983267111865031,-0.0570174947813757,0.0684368388476068,-0.069439456623736,0.1469872312064455,-0.0936342729686245,0.0156768085271002,5,STU_5
3.3925000632749613,4.720364115084738,-2.6208081886058974,2.487411302935217,1.1194099978032246,1.4804984006004451,1.0213165975037273,1.0709665512833462,-0.6406945924228928,2.101472373737601,0.3413813631236181,-0.0378740508015683,0.2967629819177187,0.0383131451342794,0.084264684222093,-0.0834246551181787,0.1256171115870635,-0.1748616346488872,-0.0216428983062986,0,STU_0
1.827181553969172,1.336425810063771,-2.6563824874431305,-0.9282953866676984,0.3970793408894169,1.540856575638688,1.0538138104987609,1.0839747312034118,-0.513382047694141,1.9552041572909,0.3846670283765214,-0.0318222114393784,0.2433167490629045,-0.0144106852543495,0.0602558540832413,-0.0747179923594501,0.1315456289324403,-0.1189494805813029,-0.0135268415962719,5,STU_5
-4.21652857471946,-1.7244269987050749,-2.5622278695040768,-1.4892394134087223,-0.1717230285873226,1.436300042164866,1.1532619630736023,1.0664543309456762,-0.8182226664359269,-1.1301219490924863,0.4358689110341352,-0.0170059197279552,0.1759432664572655,-0.0719414581720679,0.0692904802843197,-0.0582095406782237,0.1417553277700547,-0.0659507591852102,0.0425508385243511,2,STU_2
2.1174053708294243,-3.1427198672520182,-2.4382513125118312,2.733586825549222,-1.322201156252519,1.206508289182375,1.182181660133384,0.9143898757379602,-0.9729370035478084,-0.9120502616710876,0.3649260120926497,-0.0212193023393839,0.2309138067897239,-0.0602996828482719,0.0545346059025475,-0.0444862182250735,0.1725615831422164,-0.1037502564592444,0.0188026782914888,4,STU_4
2.16051388628584,-1.2550217919772912,-2.5549636633125656,-0.7522509434106034,-0.1511813003785362,1.4423931659772844,1.0540994152867726,1.017279541960973,-0.5157692834642007,0.4473996930630798,0.3867418719275451,-0.0332522256757924,0.2411850534159302,-0.0230827954714499,0.0547761950678524,-0.0711810359058056,0.132598576736513,-0.1122446106141518,-0.0017122334411501,5,STU_5
0.0969892086999565,0.0942752696170649,-2.590619475323092,-1.9814518216603123,-1.635396602199682,1.3443577354057274,1.2220443561086465,0.9336615545808028,-0.7763305447667923,1.361671145755231,0.415514996881552,-0.0254013164332424,0.1966541854872149,-0.0810443940728184,0.058605105512189,-0.0556056185211485,0.1559774685503565,-0.0684724592258001,0.023853777287783,5,STU_5
1.604706375971647,0.7813566453307942,-2.596788453218629,-1.563310400761112,-0.5025230959021957,1.398948988241132,1.1152852681655023,0.9668733614115024,-0.3365994101929493,0.4546883352117251,0.4132048337221372,-0.0297620265054555,0.1976542347781069,-0.0502492994074466,0.0542049415958618,-0.0659713796631451,0.1624281886092212,-0.0587182913454434,-0.0005063644567793,5,STU_5
2.3142493249179954,0.3214924161074786,-2.7148562102581506,-1.6669121912988931,1.406367059815498,1.536681464867637,1.0426540491633112,1.2029786470812631,-0.9154255554097174,0.5656443840745187,0.3820031519567003,-0.0275414821413906,0.2742371880349127,0.0244254650966515,0.0821639189634943,-0.0838133633688605,0.1028355001430971,-0.1767807011452975,-6.104361216954096e-05,5,STU_5
1.0597928308068685,-0.7365123433622744,-2.3404497025846585,0.6207593074787687,-1.9842307746462915,1.3032349141476822,1.1366913148917823,0.8532046184651794,-0.3159852343038867,0.0266217802872455,0.4072282056937022,-0.0264790980305847,0.1932540272811979,-0.0681371971935717,0.040199820373305,-0.0574183360219733,0.1580656816011303,-0.0536767332510386,0.0145954400650875,5,STU_5
0.9064592290909104,1.5505333366636405,-2.561686265307784,0.1383582386784099,-0.4861314281805589,1.3826275683847182,1.105313463687556,0.9324867378113412,-0.5347816039241028,1.088899158626599,0.3823718408409439,-0.0347482249501704,0.2333542322587531,-0.0218405488511682,0.0712628373438511,-0.0794940096069746,0.1363760834561445,-0.119832172188722,0.0031612751465549,5,STU_5
-0.1427093222036456,-0.729002802217758,-2.4684410861064965,-0.3951619754844361,-1.2736885466979713,1.385003311632801,1.1100031847799523,0.8613100363955732,-0.2071409368052698,-0.084020483155789,0.409618581248194,-0.0324816286782449,0.1986781133190023,-0.0707810747562116,0.0705348814335521,-0.0650329238612074,0.1539577699860804,-0.0668505643235969,0.0234914297420669,5,STU_5
-0.1815032762591348,1.8590037359292009,-0.4763101793817038,1.9430604597487964,-0.7425951898856848,1.0215114346877727,-1.3755773307866368,0.5916778289558687,0.4037097846703528,-0.0607326569275483,-0.0046619038766058,-0.1609842008288184,0.0670295712586152,0.1165558942371471,0.1001919985528047,-0.2367874641991288,0.0203190076752008,-0.0343741033292786,0.1613236882396997,0,STU_0
-2.9588105591702374,-1.4805381848963943,-0.6933899794536285,-0.9839425653051462,-0.7549547497343877,0.9994674397236236,-1.1211387848408436,0.8019868262210036,-0.1188434715731472,-1.9288024619390245,0.0575627915310175,-0.134292809801563,-0.0056832583016529,0.0497114560749905,0.0983947757128986,-0.2048239880628733,0.034751734293307,0.0043450090128802,0.2148938071698815,2,STU_2
4.775148187612842,-1.3071362484424631,-0.6116934096282062,-0.67505013397786,-0.2842634771149485,1.0030816904755264,-1.3972565729680224,0.5964830166511405,0.8040066722754969,1.0864898206417957,0.0067956598036968,-0.1671976302035628,0.0511792287826018,0.1046015317991506,0.1226134975001265,-0.2313024031531582,0.0393763811090444,-0.0083831899470892,0.1771009982243456,6,STU_6
-1.3809579709335615,0.2606084856187247,-0.4803081684678169,-0.951175044439909,-1.2790157709215129,0.9090861574637972,-1.270329629103561,0.5834184862588832,0.2954518895589033,-0.3130640589793803,0.0310494858261494,-0.1602742670505036,0.0345141319707324,0.085100133692891,0.0931008654172248,-0.2164666683944161,0.0219125911917098,0.0161625072514925,0.1860953297536447,2,STU_2
-2.2198933621953776,-0.5254700826528166,-0.5411921831771175,-1.332912119380217,-0.2623742868109131,1.0506245388044613,-1.3363741272558636,0.6410915051091959,0.1825741596076278,1.3611140036814815,0.035876063723929,-0.1593332085371571,0.0163715979968339,0.0813008451562402,0.1142649072976734,-0.2324043486169276,0.0217006828027818,0.0147677104388572,0.1828607174190853,2,STU_2
0.8004239388361978,-1.5435418305541888,-0.5044247124498578,-0.2584880374957503,-0.3893785703995341,0.971650766964563,-1.3602489359602348,0.6364477483890717,0.661588775761538,-1.2375375891754652,0.0238512834708907,-0.1545815281649667,0.027616391032902,0.083729594204201,0.1179897960561104,-0.2260477321170611,0.0430446027168192,-0.0020165529294593,0.1837756732249082,4,STU_4
1.1529794891987022,0.5081137880296851,-0.6568368954497679,-1.246649589767645,-0.7863762310213048,1.0284758153402405,-1.3173253918928451,0.591681587738956,0.2885533303239354,1.1537381975057426,0.0503797657147008,-0.1482901453382352,0.0123985488320581,0.0751912919099556,0.1028873936956384,-0.2090216238372658,0.0541007858387421,0.0216442469894003,0.1873258186251987,4,STU_4
-0.6918451085440197,-1.3902238801319424,-0.720034380997393,-1.5550502461223814,-0.4783510293772198,1.0881848700672727,-1.2960784224856094,0.6552551828818524,0.0684757937291521,0.6504355788774353,0.0423502025927476,-0.1520124955803917,0.0014378610638324,0.0525558015533662,0.1119446388094585,-0.2227812413310163,0.0525204958250711,0.0418241938733626,0.18834592767743,1,STU_1
-1.4444938385947237,-0.6279489136366213,-0.350936379914027,-1.989104442348154,-2.881289061139528,0.8612941991674105,-1.32619396710542,0.4007158111902023,0.5692720250007145,-1.25906682594417,0.0477564272873519,-0.1518699555008066,0.007165987441635,0.0646783744232307,0.1194094390108689,-0.2148029344376503,0.0412392777942261,0.0317284342444353,0.1922989320784554,2,STU_2
3.88547782206124,-1.4472924523982282,-0.7222529567269399,1.3954545925277215,-0.9828139208260388,0.9866811607286662,-1.347648959611511,0.5683723477370969,-0.2357385492892265,1.6482207577530263,0.0101858158918879,-0.1616899769410192,0.0373984190347069,0.084412348918601,0.0995213619611299,-0.2079840003297786,0.0439199920767339,0.025580785020112,0.1809469581159141,6,STU_6
-0.5834930862740438,-2.141813558415646,-0.6926351465885436,-0.7293752477658424,-1.356790658251226,0.9682970527071484,-1.2925855365242909,0.6121415176389695,-0.3790607322817244,-0.5179900980281833,0.0519982348218173,-0.1598891158410697,0.0149244902300122,0.0636353088463267,0.1079130011755939,-0.2107417686941915,0.0495364708822054,0.0314073924419725,0.1986444079523047,4,STU_4
-0.3782463866602512,0.0824824559080746,-0.4370350047490439,0.7353445326527773,-1.642318414861745,0.9142117311287388,-1.285972182589519,0.4975775101286437,0.6300456317592097,-1.295080496714167,0.0173539756031285,-0.1602193656829909,0.0305538114460735,0.0721817308022063,0.117009329821101,-0.2220214894494568,0.0376994836368867,0.0130807574348981,0.1937680064649394,4,STU_4
-3.064364978186726,-1.680311120367675,-0.3279061229103132,0.5228370691725702,-1.876956238518126,0.8969441397206169,-1.3616562479049017,0.398462933992742,0.7730042139788984,-0.5493299650472159,0.0202231800764116,-0.1578656500934281,0.0343225262416069,0.0694530279460637,0.096359584275875,-0.2215109030401169,0.0291960215417711,0.0251634463825834,0.183581378425773,2,STU_2
-0.1967982914527113,-1.532741658038149,-0.4765035501312201,-0.8595079874305672,-1.089387956429981,0.8658072377379847,-1.3719658970052817,0.4971115848662738,0.3523590717549203,-2.938054714449801,0.0334632034022101,-0.1701454355682579,0.0266856373362283,0.0634102812359166,0.092883352153964,-0.2151906339876028,0.0339108398118319,0.0247231799322382,0.1921491303759361,4,STU_4
-1.416872758458824,0.0911703769045324,-0.5191718561679945,0.5650118215885601,-0.0946830467389344,1.0657969647158032,-1.2627825903154517,0.6941325481270121,0.8297936303792552,-1.912125437130458,0.0160880641493026,-0.1544664624166442,0.0578182214702259,0.116172921623063,0.1169978886252481,-0.222112558768417,0.0293344538410848,-0.0320681723427454,0.200092606918677,1,STU_1
0.9721267299987472,0.476248346015912,-0.5008757071772109,-1.10366474521666,-1.833155287215577,0.9404737158418996,-1.2787239241327892,0.541905800875998,0.4489153221191751,0.0609100743464068,0.0272715250561882,-0.1561597575088704,0.0185000206769275,0.0667603208653884,0.0913275108103321,-0.2122123464430322,0.0535668979352884,0.0394685646706803,0.1663248090626005,4,STU_4
2.0686047000405803,-3.717039497827986,-0.4357986850157717,1.693784952685211,-1.3987713995518392,0.9112320270947216,-1.3621278750039885,0.470289040768608,0.5261128610600564,-0.2488319927847369,0.0091948500451154,-0.1571967313077096,0.0401950805401956,0.0696085214587627,0.0999180246695409,-0.2120221147997523,0.059711258053803,-0.0019943899698035,0.1863843082588893,4,STU_4
3.4990495365249568,1.2299122700590075,-0.7594904654282653,-0.0562731352735656,1.258500260192473,1.1904324942892743,-1.4600347284457635,0.7469417383545167,0.4283632757056355,0.9432635508428052,-0.004124507080274,-0.1625160265002554,0.0821983961240263,0.1423990654028544,0.1185073650063235,-0.2415675985031415,0.0197221563649025,-0.0496238494421405,0.1574378427344192,6,STU_6
-2.485694274632108,2.804907770020359,-0.6197163929359485,0.7357800864390136,0.2500954491564267,1.00092341336783,-1.2964711474753443,0.6889235212166728,0.0572599787820711,-0.218948858353803,-0.0129984285656225,-0.1569891468192469,0.1014686023256988,0.1600190538210517,0.1359622597329583,-0.2455513705672863,-0.0022219907735594,-0.0911394953267336,0.1635183439681959,0,STU_0
-0.1819005796804826,-0.3850542704927601,-0.5915435665671923,-0.9543577062703716,0.9272768599378588,1.087619757148085,-1.4491293680403046,0.6904059409247033,0.449297460772499,0.8194610849473242,0.0218560273525846,-0.1564558313121971,0.0395799551240825,0.1087535054893002,0.116284635794622,-0.2274743283634746,0.0258556887278874,-0.0140969044137351,0.1762460424509921,6,STU_6
-1.6658141314829136,-2.2364935448717844,-0.5236607284915156,3.0020815203622373,-1.1979822771620523,0.8900265707863085,-1.3073311008661337,0.4815320734983844,0.1188834664252242,1.134436098272667,0.0213474080818357,-0.1475041480820155,0.0217939553241858,0.0801667069934664,0.1023459246916698,-0.2094906545821541,0.0437590233824569,0.0178304316571678,0.178609710454711,1,STU_1
2.5185299977683706,-0.5547091579559713,-0.6077548340595446,1.0611293852739467,0.3854125125369304,1.0649941509349887,-1.2986752414285696,0.6466830145278485,1.0162049797415678,0.8197800810331951,0.0124715759544131,-0.1577950690317444,0.0787839304217962,0.1196787169758107,0.1439886169161229,-0.2351192045342975,0.0298995717894902,-0.0420329150568764,0.1795436831896921,6,STU_6
2.192716039193721,-0.2761605139841651,-0.7887849142637703,-1.3724254676306495,2.0070343069031287,1.17929281447018,-1.45334447890241,0.8943957009934368,-0.076751959197808,0.2523874460152225,0.0066445698735197,-0.1600596623937227,0.076088168013977,0.1374241678005882,0.126884967918139,-0.240471999134247,0.0010232514642801,-0.0550955399044041,0.1793412614087868,6,STU_6
-5.188905358119391,-2.2821783068394543,-0.6713517389321656,-3.109828923761463,-0.1773963066271434,1.0670113269864692,-1.315904852767675,0.6368010545040894,0.2364834142476544,-0.8165395884359674,0.0689186027405194,-0.1501441354076965,-0.007839763166945,0.0328882917062501,0.1293205941411916,-0.2033191735117729,0.0491701561569083,0.0444843556466969,0.2259414699961026,2,STU_2
1.846851387052138,0.329255162452894,-1.923512745128192,0.2808498601886125,-1.4212750153349063,-0.7509423174079753,-2.132366650989096,-0.187558023718414,-1.1840451628713191,-0.1373358394591945,0.4152698041945231,-0.1150883798582813,0.0432382503850289,0.0795196188943149,-0.090504221455742,0.1361380859794607,-0.024113170498,0.544481480543112,0.2265994555956376,4,STU_4
0.5142899329619134,0.4908207450631083,-1.63080329068953,1.019910124036682,-2.28694854702114,-0.1714802534414577,-2.234815205137433,-1.2365007565295134,-0.3464373968040369,0.7125288413329622,0.1309073479519212,-0.0396557408836317,-0.05936642120084,0.0166117802701696,-0.009872382730186,0.110519903627806,0.1143664068709516,0.1820469193573126,-0.036138127858432,4,STU_4
