cluster,dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,dim_09,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73
0,1.9467536562215069,-0.25916016273606735,1.5712832202936367,0.2452648576078313,-0.014458898618769403,0.5164290405140498,-0.11470142504731068,-0.16234642646732558,-0.2487495993836411,0.38737037576054306,0.3646178426177347,0.13993770143014644,-0.024716199023358074,-0.07445484883610622,-0.07385321413162564,0.05175322015484847,-0.006079305271178164,0.00734031186300829,-0.035213842797390996,0.0034707899391651503,0.02518054135172374,-0.027379148527769133,0.04247183272276701,0.045948924354325044,-0.030203805915251715,-0.0045881875693017165,0.008141532391761946,0.0050330206194804,-0.009682058552597968,0.005396543739116683,0.005657036157890517,0.021837591592682597,-0.012912233655903282,0.010065269553264531,-0.0001987710538859832,-0.02097092670855512,0.014237238105753353,0.00943254019924765,-0.012512428658536447,0.008975376485339557,0.01163607654372166,-0.012474480709359763,0.00094542823750524,-0.027015284188104022,-0.004172395544426368,-0.008698939466396436,0.021923421761290137,-0.004558910170860715,0.017363679803539343,0.003988995779653931,0.004438041105629198,0.0021515621674240946,0.01967085897784412,0.005861480778103059,0.00858577931757987,-0.0024679067996533363,-0.0063232220314978806,-0.009766584085892526,0.008791840324235424,0.010200614498591207,-0.0024082433470951677,0.010018341592334465,-0.0007950718573925167,0.014918455991977162,-0.011687479945886967,0.00738496169660838,-0.012820525327207342,0.0009888691885886175,0.009305056394109364,0.00022069372708805052,0.006439877444460854,0.0034118030464630484,0.0035355221125368246
1,1.149774201607739,0.01769425311740125,-0.5004491683825018,1.8282822808988697,0.3170143631144112,0.752392844922655,0.8249965972138231,-0.03383456087015774,1.1143453503816132,-0.5048950067035672,-0.12220458534765123,0.10912848419904887,0.10211204853219837,0.02645524960106426,0.07410650817073838,-0.1047637944154934,0.04168291206121266,0.01884770376084344,-0.024353814825610373,-0.03314540151906507,-0.041531765793054176,0.0058978264557525166,-0.0431576860351383,0.021765201908682558,-0.0007694741415962283,0.012429380358011098,-0.048281738868570824,-0.0017899179997681823,-0.03325235306952332,0.0038696906671556964,-0.024314640987809923,0.04026252909306928,-0.020522804455689585,-0.010509257421909099,-0.026107412547659074,0.008942917935184425,-0.000626400379933058,-0.023798245464782614,0.04052356896878881,-0.004360155129371489,0.02960824694701883,-0.004775081401151915,0.02737100338590623,0.005447182319677684,0.018428661984851623,-0.044851930763635806,-0.010428227174546787,-0.01304105791238869,0.005901219884768237,0.031235116256596314,0.0193962781428435,0.0293263521781169,-0.001491386730822114,-0.021253394462827986,-0.008521229076044058,-0.012556926346128249,-0.026457336992160997,-0.007004950318792534,0.00989192723236046,-0.007145287707847442,-0.023038058105414268,-0.009105255238115733,-0.004433736031306901,-0.009167042280465991,0.008709568911557898,-0.0059756587964932785,0.01748891342924419,0.010045759764709599,0.0151505249542341,0.010539484112709623,0.011616455774769345,-0.0028206229337717913,-0.014752265678332065
2,-3.7945205871370127,-0.4598202389181759,-0.3017716037701435,-1.2183713980097366,-0.47920845563380493,-0.6839817384297215,0.11870103296877575,-0.060863176246385174,0.136624320364669,-0.45530926596879356,0.0117240713182613,-0.17292023760897762,0.011842862022971022,-0.010726200898417889,0.05454372580470547,0.021519689315572476,0.005173371425017724,-0.022376113296977404,0.005751430931118382,0.012760133720913218,-0.007771874754335571,-0.04854272012338797,0.030584098139951277,-0.021085532189286185,-0.0015071667058946959,0.004803057346495541,0.042875733872086846,0.014949148154816941,-0.0020196157542886665,-0.017575297445855332,-0.02068013695644602,-0.033399441493812146,0.024407606380951012,-0.02257652756376208,-0.014657280236565139,0.031909297232574255,0.005152741303264711,-0.015160936210376353,0.006083387340967241,-0.016779379598453797,-0.022128673396367,-0.01816929608562529,-0.021235885561215983,0.035584179151561174,-0.02011263846488242,0.037690438200617474,-0.008137102092575938,-0.006667889988194433,-0.02800406958721846,-0.01319264296894002,0.006359249731594617,0.01928748925532129,-0.01754722860300522,0.014218519247084713,-0.014622508394892635,-0.0045000615214568235,0.0021073243661793185,-0.008251670244372714,-0.03388769394033748,-0.00047015646287956666,0.013474631567903336,0.004983203888258058,-0.0014298750231499105,-0.018563730255325674,-0.0019690049826866195,-0.004656413036736745,0.003050738820548507,-0.0019179259967604147,-0.011953076809352422,0.012249753147733914,-0.018271448887112053,-0.0023153469825110797,0.005800139450781638
3,0.6447339629727716,2.5963253517386184,0.26937517328211846,0.22046101248253122,-0.3661841930404638,1.0810565183743186,-0.2254308559447569,-0.17539028452476865,-0.10543768877688303,0.18077431461180757,-0.06877555685881741,0.21094973313984347,-0.03759604070542481,-0.06451062433979976,0.004394004870816504,-0.029874820935639458,-0.03027233109669617,-0.02864296583152059,0.027494336709336455,0.02600808464250901,0.008907691701112433,0.07265752000909047,-0.02656973985057137,-0.06433502534389812,0.07681664918519232,0.0012336134655009739,0.0049216985802581084,-0.024284538137303708,0.04369540207223811,0.005736718338134232,0.004977878438233127,-0.03128918368998328,0.0164079636024951,-0.00975911065010933,0.009940692732250919,-0.006443244478335464,-0.012919113748771494,0.017849659031829612,-0.019732369243767815,0.00048385645587803596,-0.009154021923720118,0.04084136730757794,-0.002635459795377044,0.0008449979488681754,0.023047053428682858,0.02306742338225843,-0.02159572853060517,-0.012493972845880342,-0.019831593208150207,-0.015640650251477973,-0.0008107055328137134,-0.006866698935674445,-0.028498404571339713,0.010535937383513301,0.0025521241085183053,0.018374004934739795,0.016163355758616427,0.01525389207432723,-0.009495981013085492,0.005025192159299536,0.013157219918857703,-0.011575013103866324,0.010404270097774691,0.0035594989058254606,0.0106522493399271,-0.010644337031243963,0.0007044795740206435,-0.006791030465485076,-0.022858050950326513,-0.015313137937276337,-0.003360487718291362,-0.0075468852577335885,0.0058476348523525895
4,0.035293290364271146,-0.5333733751422884,-0.4686776783942344,-0.7970871650549793,1.2396485776929338,-0.8496618245323591,-0.9078242933223899,0.024335990965987094,-0.48762745014050757,-0.6256639391141243,-0.14672023208769444,-0.17854155884236333,0.01751790414629909,-0.03286465726416676,-0.019932328087617888,-0.0065444047240350404,0.0008864158982589446,-0.0017871886902462476,0.03675539058661357,-0.0015451830246039295,0.020512584174805094,0.021424503751756658,-0.005121912046394837,0.02662755890584416,-0.009587217594267798,0.01382528498110342,0.008839171161613877,-0.007236093103269236,-0.00892254308396624,0.00999005602635849,0.026446222534513265,-0.0023792144713985983,-0.0011849648898610593,0.004582186214046037,0.03215489412026172,-0.0032772421832559483,-0.01296908473413401,-0.0014581786270647615,-0.013204514995978509,0.024154847296949673,0.018041956151800938,0.004170840312751439,0.006702713941846405,0.010740103543885854,0.0007626275777807834,0.0024327912366688517,-0.0018192122222358545,0.026278341943934243,0.013537132834649265,0.0008393594903278346,-0.01870033718818757,-0.041878005397187175,0.007053484513055035,-0.005379580061785529,-0.005188529732094208,-0.0014111095132147353,0.0017312830749294113,-0.005424443007031698,0.020661321377146345,-0.013155344292134465,0.00523846000867116,-0.0035447637405885356,-0.008077160704688249,0.018828276509020837,0.011715289943590385,0.005352818842995627,-0.0017045090519230265,-0.004875194067830394,0.003501062780182515,-0.009004842574687758,-0.004996162811523959,-0.004251094176822477,0.01382079215497193
5,-0.43462123401498576,-0.7927492831359164,-0.5987936060193626,-0.0013956679353042444,-0.9107658276994495,-0.4076086554248973,0.5292657714914549,-0.1158548772821422,-0.03796190147066999,0.8688761145804665,-0.07190189141523846,-0.05092986993685884,-0.0568201036377355,0.14121001045644593,-0.005624778380521844,0.03470845114464065,-0.0036414839215427454,0.020378622670167632,-0.012585947256502658,-0.006347925834686712,-0.014587873547741548,-0.021433089142644555,-0.005942580401502057,-0.017489787766947183,-0.013629074927229612,-0.022353871722228587,-0.014707375660047593,0.011980527351504214,0.013603851735836532,-0.008201699807726111,-0.005840819205338984,-0.0001123490192416588,0.0031008009338615128,0.014174544828785376,-0.007075519003766749,-0.003159900963058914,0.009671895377904862,0.005338642435713258,0.005228629416620099,-0.017433943948390873,-0.03166015312330562,-0.005864156014687802,-0.010584215024526786,-0.015862592758226112,-0.011706378847246303,-0.008019437151349413,0.011894888971130804,0.0017205710275490203,-0.0001778060107421172,-0.006516140517432402,-0.003300038474817272,0.010175178397410077,0.006721122571487004,3.165326292237092e-05,0.012115206001329006,0.0026749573510358106,0.01193498047786665,0.013735778902423702,-0.006669053589337117,0.005167258968450491,-0.0030776702203737525,0.007567625106128046,0.005477479175788234,-0.011490581869723638,-0.014945474920840097,0.0031899677168651048,-0.001887757942549892,0.003566963960846355,0.0018037238360060067,0.004780463508462018,0.006451185363090009,0.010654385194303033,-0.01569604734081777
6,-1.1790131131522075,-0.20200083327242946,0.24274979779573091,-0.6280066824910435,0.22562665138236654,-1.593622354657587,0.47570727733017426,17.86443209308775,-1.9337878384829605,-0.7162948173434935,0.6971070244363874,-0.1627249875156867,0.27178545708113555,-0.06314218905576298,-0.019075574030603434,0.27220539379640735,-0.13260035564890651,-0.08299882685033311,0.00850429309521039,0.02333690839234312,-0.05101117649517743,0.04816119463152817,0.03744056692779294,-0.27036282036334536,-0.12764221844322493,-0.04862264680260069,-0.04790454695604647,-0.02139636472229921,-0.07555954765897421,-0.07487673821545271,0.06237313316786019,-0.007411858152655304,-0.17774519600038846,0.10169556895276158,-0.179019118180125,0.06979480617175972,-0.12365323046661449,0.09361477926406611,0.0432463958907571,-0.061245484038224336,0.11821692641499561,-0.02413144616870606,-0.0062605782103067956,-0.003274621235546323,-0.05142891794468185,0.09620375031047283,-0.047155203336221675,-0.06561881005250951,0.001505381593066624,0.0059635295737752204,0.031276931403317755,0.07231290745010913,0.08556960765849145,-0.09324202200645398,0.0005516635061437215,-0.004927043155128425,-0.08410371168821745,0.03059249361347356,0.029317810162301207,0.038099099694657884,-0.11041512398012586,-0.06491141648121011,0.012070786732499839,-0.20005610197821955,0.03225940454506609,-0.007926146828491748,0.009634900821535515,-0.012506035024470993,0.00778235402307618,-0.02543883151046749,-0.007791744200306986,-0.0053413155518778534,0.008353267066713691
