dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,dim_09,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25
0.23228406149934705,6.056729039132642,-0.6387188074929604,1.0679158279544647,-0.4819397320117695,-2.0502501098066803,-1.1319000498807807,0.5353691363098251,-1.9395230193461543,-0.08085375552399643,-0.16184493643961578,0.03597753704824411,0.03530821132556051,0.3676631430606362,0.3304536778378279,0.019381256113823728,-0.3286566390091379,0.36293698296125476,0.07400264314882532,-0.06118802142026527,0.03006299540506583,-0.08462486072310095,-0.020264771222450656,-0.39847545534971374,0.08348203594790315
1.532107952525691,0.21114892448940673,1.9729178485951748,1.2157797185195744,-0.8704488152663761,-2.024630314161407,-1.1237158930340787,0.4423755037187949,-1.950118409316261,-0.18094214962213284,-0.17440578009098728,0.035906477583000085,0.055651739677178555,0.3366036620387297,0.3225281699416612,0.03582517822600784,-0.31698329680017623,0.36712544542940145,0.05685086567142053,-0.07381256597331468,0.011379769075836505,-0.05530410187695105,0.010729458260841734,-0.3587063667076154,0.07258746620753528
0.2232119920874714,0.018241265671261896,1.3337808897108645,1.0711585300665858,1.23246478637912,-2.079806130476268,-1.239152290550458,0.5366829604358304,-1.9383149595229308,0.2669728363181158,-0.17106202570663798,0.020776540776250935,0.001708362110939568,0.38426631231962416,0.29716213863099966,-0.02947686184311568,-0.3680223650747686,0.37501922269395693,0.02774099961751187,-0.06678150976350813,0.0006370325211269602,-0.0545378492720343,-0.02286811218478594,-0.3831219717881632,0.060665313169777774
0.8199806456864349,-2.89539562951941,-0.06393598311517905,1.0719029128109647,-0.3444804843444191,-2.133380545340864,-1.1609322232581896,0.5841547096390208,-1.9510690928651788,1.3947810130022964,-0.17592566607105864,0.0435478317306134,0.1153944439868524,0.28634703000704814,0.3546966298319739,0.10473466740303267,-0.2963076719006396,0.3738859842824966,0.10528924822296669,-0.07174556427136375,0.023515630727334258,-0.05763776295066112,0.016067732762903707,-0.3906200144313054,0.07259398512740167
-0.691492882342555,-2.159140885294166,-0.634993599015119,0.9592365057106039,-0.32620591815716815,-2.1713400118689488,-1.1484004845539855,0.5941812763671741,-1.9264226930527948,-1.3769105986028525,-0.16152117306860286,0.03790227563163845,0.08714379466850203,0.34136548177343295,0.35975953399821364,0.05998437953438472,-0.3046419753142853,0.33609104664444095,0.0587722547631313,-0.05310742117399872,0.021650698472044993,-0.042960500096147686,-0.016669388051615754,-0.3872790887900116,0.08787064523806576
0.5649581842306508,-0.6765323834867446,-1.4007324033687303,0.9762919698280227,1.7355129076220803,-2.1330526197650705,-1.2896005722189956,0.5941479631524734,-1.9226517964865082,-0.8692059328967225,-0.1335901002924785,0.017430633029286227,0.03744069174535974,0.3876677829335969,0.33414105671136823,0.02199897117410586,-0.3135256462018801,0.30344500510402406,0.0190411893025599,-0.03954744808768003,0.02788188013536298,-0.023798471004623786,-0.030463782105473184,-0.4117440190609958,0.05673546859978988
1.4978509862264262,1.0142851231379035,-0.9876847358142037,1.0015988919750072,-0.22093053117132685,-2.115804019473647,-1.1828267129957666,0.6152301776536395,-1.9485737359301711,0.5141246575871902,-0.1797861647801023,0.050102711419709345,0.11613221537349278,0.297463640200447,0.3519205567488272,0.09776459084049935,-0.28957530066389386,0.36774497644507775,0.10709909575924417,-0.07363399947674817,0.037078924614674116,-0.061224515075485264,-0.011462627224641161,-0.39236719647273316,0.052653963202406825
-0.23594081606055883,-0.6144676895273316,0.5219134692854076,0.9138957303632045,2.2525171567707396,-2.1181478119799837,-1.3125579393803748,0.6439093105156132,-1.9253347758603723,-0.17418963783958086,-0.17084511084609552,0.02779787101974064,0.03647427827027999,0.36379977989087875,0.29386770362242337,0.0009973198591527038,-0.3334473483445576,0.3796921350067815,0.05230787721186674,-0.07514738500406454,0.026126982750004645,-0.05080732308416336,-0.03357953798341145,-0.393246301994912,0.05918934099599549
3.19616758390738,-0.5630448031716347,-0.48168311704061645,1.0132493111463126,2.36655347511033,-2.2707915453567415,-1.3550298083093038,0.731495498096153,-1.9498989315031872,-1.357474532981744,-0.16503089633252918,0.020059995844839543,0.01663436534634001,0.3920636799565615,0.29847223022977765,-0.03024605427332909,-0.3473185137470596,0.3618152235885283,0.031163469448145766,-0.055811116888171086,0.020901313496241913,-0.042103316749596914,-0.04518681799043799,-0.4061859041094283,0.0638402919477326
0.11407844186756974,0.9298208213252637,0.3717693833926936,1.0945297832994343,-0.16542218214655163,-2.0897239286209435,-1.1528374555580327,0.5458619711632038,-1.945506523718752,0.789339872151411,-0.15999194890185742,0.03850597365954232,0.11209689876953792,0.31083913224086124,0.3579555717441309,0.10868964093689099,-0.26390481525018106,0.3373732438711287,0.08269965881452716,-0.07358672092519902,0.03232604811919096,-0.058422929724599254,-0.0005776871974547161,-0.37246004883946937,0.07191076670359109
-1.4493275483792072,-1.4528327878833962,0.2011130480591183,0.9610254309225111,1.0742262563096194,-2.163152003597084,-1.2240518834131124,0.6660161231696649,-1.920978097706048,1.3442827592116389,-0.1733215767191412,0.026174997255524912,0.03212017648992856,0.36242085851184697,0.29960980272811366,0.02271208876600797,-0.33749904918200374,0.36912209602950385,0.06262083325859126,-0.05677210286389155,0.015084865387364794,-0.04781576414886164,-0.015469499976913416,-0.4054088122946756,0.05144003527769908
1.3054856012757143,-1.9462496104274103,-1.9960488323608434,0.9331552307080972,1.4479448707403004,-2.169077371272457,-1.2838406788636356,0.5848487269397459,-1.9267437870511617,-1.469500003901425,-0.1437791916380524,0.023387848901366665,0.08669198271014496,0.34263189245475184,0.3553573751264138,0.06996470167226083,-0.29105002684484316,0.3262099067541533,0.04827774957769052,-0.032801597943795516,0.02152056337752258,-0.028711623009989445,-0.006716944406579854,-0.404996716802296,0.07225153297638605
1.5525723183612095,-3.041739919856399,0.6729812148348282,1.1231283446156832,-0.8670489328623918,-2.039249420838586,-1.149544780099743,0.5183794277555333,-1.9374904356057445,-0.363572159535298,-0.15756828658845956,0.04475992423777466,0.1567755435517993,0.26951991158140637,0.3911403955519787,0.15331279766857087,-0.24877257305225048,0.34921935311763946,0.11204784522959005,-0.08981432675937309,0.0026761935234610023,-0.05233766626154068,0.03424460084964896,-0.3651266968527793,0.1068884389534687
-0.4698101636876831,0.478956387257535,0.34338325343010695,1.308170087220191,-2.4310649608146444,-2.0524262400886353,-1.0062317952057869,0.40816173543382056,-1.9140519646408518,-2.5496667339947665,-0.16170257502011706,0.06830879468661878,0.19420918698441847,0.23958391071807383,0.4378514311097075,0.19309128779301954,-0.223963052119118,0.2768878915627437,0.08848415422095811,-0.08886070394860854,0.0003345231807051867,-0.039842666863770936,0.04447935036044685,-0.36968098000093297,0.1282653642203928
0.383850838100937,-0.4104897426037352,-4.069981712209451,0.9822247149252187,1.1953440445311743,-2.141398914495231,-1.2516847537905387,0.6469035794985449,-1.9535126918304464,1.276661885550854,-0.14886150153413474,0.04590327912608121,0.0980569519979308,0.33557262392710296,0.3460568618373345,0.06513186697554635,-0.30808379159382915,0.33482861089271976,0.0748122943113016,-0.02538655338039496,0.03302472619864542,-0.021988078879145716,-0.05009189977985412,-0.436048548536635,0.01920379420716975
2.634789064653231,-3.565235708209702,-0.6331446930364732,1.261250086435702,-1.3555528220342243,-2.0695836151733826,-1.1260964454168725,0.5450486085373021,-1.968248732638696,0.6647025304015814,-0.18122812367657093,0.0694089045109626,0.16929321592362673,0.23164103835089547,0.38462971952720326,0.1413108246328397,-0.2709004220575453,0.3513689522932535,0.1434420878019071,-0.1000958971706826,-0.014221365763979893,-0.040333590756901336,0.03344171193584424,-0.367839411086615,0.1417620929740289
1.9128967240976826,1.6307612456728289,3.0923761978831816,1.0575679590165319,0.22900286960848312,-2.0584601253806234,-1.2040407339458215,0.5064859223955533,-1.941152481379636,-0.19108559011631135,-0.1743509658228865,0.06020054737174482,0.08717689215070695,0.30063996315876024,0.38105778593977235,0.08854507436476339,-0.28695598378327464,0.32530644022375166,0.05154469253684755,-0.09267078435374375,-0.0076404032415813075,-0.0824175692947909,0.029481172399824507,-0.3737518045061064,0.11666541030827383
-4.893705346998362,-1.2042197224763307,0.25673436711714326,0.8883278808679671,0.6227661798259261,-2.3243653733570233,-1.1490608974879204,0.6902351843997286,-1.875377294368089,-0.05398067243494674,-0.1739939643506829,0.04173052005263515,0.09991253560095686,0.31481826418665326,0.3486217939385232,0.07742376303892158,-0.29990386132274843,0.33773935090567037,0.09257039248024823,-0.06056947428870517,-0.004476839545867665,-0.04722587799130465,-0.009453866608597507,-0.3919658294711578,0.07394799538729593
3.4080138922154455,-2.811564604494386,-0.35401584329619196,1.051573362496066,-0.2766144767211193,-2.0643708389038484,-1.2073411762228314,0.5815042434777548,-1.9836399075690625,0.783041799180855,-0.17723945791815376,0.04561693069304576,0.08799501766311695,0.30700267673433734,0.3485557122551451,0.07732377994182699,-0.28838792800096147,0.3685963790930484,0.0816495082272303,-0.07343464643013561,0.014094070433696523,-0.06059383750633306,0.012061687780338871,-0.37226474535900733,0.08356704237075907
-0.1056878010721835,-0.1836373120710725,-1.5498912026744018,0.9258595234738274,-1.0282624754237997,-2.015426004160355,-1.1282465948640008,0.48552857397915666,-1.9071527463876203,-1.780834221691114,-0.1615625850116632,0.04949249720857794,0.12317837959876299,0.2957980782418339,0.36234676623939316,0.10618715066208134,-0.27862463019481704,0.36454801400312253,0.11654356956400717,-0.10684623042639621,0.023941923939030017,-0.07004992454000367,0.007488618450064287,-0.3694933307469248,0.10034343256804719
0.27702164725356515,-1.020159343815124,-1.6573661785139608,1.1787085241763897,1.1834153573208064,-2.075560249935923,-1.2320566036382963,0.5292424144328705,-1.9534125780809872,-0.9122298107191245,-0.17463224151220735,0.040229891586119906,0.08430828554624947,0.3266562833962013,0.3300259323245672,0.06815939953856048,-0.31509109059674445,0.3682622345714258,0.09297148001842673,-0.06115856084373385,0.03353919665937591,-0.05402909155575232,-0.010058452257077521,-0.38674776312231474,0.05225333850066148
1.1083260402655355,2.970935789522648,-1.5662001276026793,1.0037414096197035,0.768136644335003,-2.148676298680807,-1.222870054040327,0.6222166110541993,-1.9520985952178243,0.3697597643576471,-0.16956933253486933,0.03198583811187433,0.054536921400572425,0.3517159127097071,0.3206419075941429,0.03847834823502687,-0.33030271217515195,0.37391858113135223,0.07548666365678872,-0.05894877611567009,0.047494705914185045,-0.0668039563515487,-0.0108257728326457,-0.37595097964113,0.04675706996809368
-1.438907446619711,-0.5612069298673918,0.5192171121720397,1.080172931191911,0.21516969497542152,-2.093940806644498,-1.1677531645780548,0.5655421094540917,-1.9213500356404791,0.7477511105513795,-0.19026809310173903,0.07006615453015447,0.13643147006015566,0.2450888890289394,0.3752853204928305,0.1433148252711391,-0.2807708132392778,0.34295689295670617,0.10750873681999888,-0.11347038126675618,-0.01602192784913376,-0.07707931359931496,0.026977441132012454,-0.3723057726288417,0.13331192169147285
1.4943391893610054,-0.6171307784976146,-0.8639499986777526,1.032668236423238,0.6232799233450727,-2.0396858204480064,-1.2405595365375304,0.5393714492338623,-1.927232666252531,-1.1059687061154193,-0.15582013287361896,0.034858314314898525,0.05439070274785573,0.36842396787881937,0.33066941432334984,0.03399019913842905,-0.30912275200211536,0.3569848288735381,0.04646298597072432,-0.06585377777709478,0.026171407238871857,-0.06275353197660072,-0.015245259315627608,-0.39307677986859696,0.0734360083784259
0.06797862011094707,-1.084510794703483,-2.1039390814139955,1.2812921316540673,-0.640764319622596,-2.0829051838367088,-1.1216228134769963,0.5591873823746035,-1.9539823335915474,-1.2970005310453876,-0.182969689958692,0.05897439865190329,0.14002160875008035,0.2672210774725464,0.3651824220731783,0.12711072098823745,-0.27607278564011045,0.35314713595331193,0.11747623898493734,-0.06935008850061511,0.0344492686277789,-0.05706325298255616,-0.015655946191143588,-0.39686509465667646,0.07851449059662932
0.6991578262284522,-0.8855375104540798,-1.476617505789392,0.9998670141903898,0.9147335514515689,-2.1615612484387685,-1.2336242906195602,0.6475295271474366,-1.9487579530360448,0.30552338863210193,-0.16865270190167847,0.039388252996528705,0.06640244666825176,0.3426411384276223,0.332727600782705,0.046213204336704575,-0.3238566422137953,0.3718488662965864,0.08352326639235204,-0.05361583537304238,0.03040111400120723,-0.055156796128054256,-0.01797433179945889,-0.40442469434827777,0.04667762355775338
1.8439600179688371,-3.1810520859043634,-0.1655182060629212,1.1350239303785428,-0.2593981773819252,-2.1658986449163304,-1.1798783303652218,0.6247602122045923,-1.971797378972313,0.01564031875864977,-0.1734610501469411,0.04427050678752355,0.1042340663019934,0.2893947705615983,0.34233743301102615,0.08169947321040721,-0.30060016516175164,0.37295093613928076,0.10416418033965885,-0.06184373083024578,0.032055999591540235,-0.050265500223093215,-0.00446863382554713,-0.4069741143857842,0.055246032752697606
2.4372858779847517,0.6772410572787763,-1.1764489098043092,-0.6722831863513405,-0.6671471764237781,-1.402445447937488,-0.5332312873107731,1.46900156239747,0.7836794440400915,-0.5199100549557663,0.2046628909082467,-0.12382877685590074,0.01721440815617017,0.09494438561324006,0.07673368626851852,0.14977670198340143,0.11750424832800019,0.08475152723946779,0.1063163750477525,0.21454676053461819,0.11312696155736342,-0.28784097549761173,-0.19988246618144134,-0.01358386257375475,0.07540870562488293
0.14464188381881257,1.3696660941150836,-1.4596397969291552,-0.9294262318902456,0.24177003975683029,-1.5945816227603895,-0.5729955967729277,1.6362245789524688,0.8157367950932793,-1.817904215550894,0.2140180378461536,-0.12452739311251257,0.011121556056043494,0.12219212846812025,0.07672937323185716,0.1287592037677291,0.10156274669584861,0.10497044269136302,0.09292791694309734,0.2326019726369192,0.14080303377090106,-0.281844615956625,-0.2411320283971765,-0.053307133607215104,0.020416980144241738
1.5574782210645843,2.1858765749701567,-1.1904356842536963,-0.5231301558112521,-1.7836136046696667,-1.3954927877279724,-0.4539126640249659,1.519401104987315,0.7991528766655981,-0.5376211981950957,0.20165616193779243,-0.11339763538494413,0.04011725568000652,0.08186980308913923,0.08398388158461044,0.17388918027743738,0.1309080770945507,0.11229053045928857,0.1221073605500812,0.20539710203587422,0.1506939557652081,-0.28550192887465253,-0.2197044003382292,-0.041383357732549995,0.034678556013720545
0.8696334778536169,-0.6784168236755174,-2.455485565736635,-0.8490583801838616,0.5586949973619647,-1.5169554297402204,-0.6063677921834565,1.613872389503194,0.7997853786138286,-1.3283207634368535,0.21286741850017032,-0.11637961975018951,0.030211616841269714,0.10364564979487001,0.08408668542841138,0.15789003691749737,0.10873702011649349,0.11237760780493179,0.11532493359618787,0.22182212904765797,0.14546188730105447,-0.28116412460099693,-0.22284376099282815,-0.05341763468235025,0.0354805043493531
-0.017932694855209083,-0.41391698837579827,-0.46407608502572456,-0.8193511760274558,1.3520586267597592,-1.5912267657234815,-0.6368629348134974,1.6330057989358269,0.8295105104475058,-0.8424323559128541,0.20638994759370988,-0.13088532102708111,-0.034779344543437785,0.13134911406474828,0.0593032711234034,0.09053338685170421,0.07835280405720371,0.06697100110019412,0.0611382020026213,0.22226972468832612,0.09106835785911264,-0.2837379452483647,-0.22599249270829214,-0.06924114884903568,0.08761427281462059
2.659186025063468,0.9654247914166678,-0.8716516272907765,-0.6636987720212134,-0.5157043051176123,-1.4488032059769105,-0.5437381206705827,1.519999196828025,0.7706693601274691,-0.9551778588637262,0.20055368766603723,-0.10464297836668812,0.06151167812413803,0.049174043256940664,0.12053784092611289,0.20506878710003754,0.1563833523337055,0.07457924289710174,0.12081798142962481,0.19829347954757373,0.09986014630657927,-0.2980146062287535,-0.19170841280340298,-0.045017563772809785,0.07954395292135727
1.1040934537424771,0.9880131399724783,-1.1973971435636659,-0.8098537081619358,-0.3912606395979748,-1.5332278001585407,-0.5450708050872286,1.6382634093965833,0.8026605204632616,0.2286609470781248,0.21177193498417418,-0.13348371595333405,-0.02930333862129237,0.1460171220737273,0.04712008937546627,0.08656755043411218,0.07665464828277752,0.10619449590246449,0.08381066540661382,0.2167836232814867,0.11810390817072858,-0.2884090570633502,-0.2358060695259038,-0.033928591432799735,0.06448374449503695
1.2111401614781858,6.1591177340749885,0.7458417584377014,-0.8128085796464943,-0.28694106335721187,-1.4677196763612492,-0.5326539708798078,1.5381421091163596,0.7955153534390307,-1.3916304488431177,0.20961122447628644,-0.128034433658537,-0.01903989085093724,0.13091083071036774,0.07315691444124126,0.11719794332045043,0.09248407244238348,0.10671876264294707,0.0866134105290022,0.20620520592438216,0.1291560939268882,-0.2883230002637227,-0.20714507676402485,-0.022829128325179637,0.048281384446953526
-1.360385115737123,-0.5851435741667186,-1.6998346980923236,-0.8586889859349615,1.056667853328333,-1.5647765911778164,-0.5930523403846648,1.5599253328430838,0.8213914106639294,-1.012126786173657,0.2142725898044971,-0.13645975126344986,-0.03035751084670598,0.15303652387438046,0.04055208729789156,0.0891203464126917,0.06457567843624831,0.10379063576630836,0.08096518593663207,0.22008215552416663,0.11853561345091158,-0.29314841088644916,-0.22416600565422373,-0.059147318078536945,0.043401366847741894
