precision,recall,f1-score,support
0.8854166666666666,0.8762886597938144,0.8808290155440415,97.0
0.8914728682170543,0.9126984126984127,0.9019607843137255,126.0
0.8673469387755102,0.8333333333333334,0.85,102.0
0.8548387096774194,0.848,0.8514056224899599,125.0
0.8383838383838383,0.8383838383838383,0.8383838383838383,99.0
0.8854166666666666,0.9139784946236559,0.8994708994708994,93.0
0.8707165109034268,0.8707165109034268,0.8707165109034268,0.8707165109034268
0.8704792813978594,0.8704471231388425,0.8703416933670775,642.0
0.8705279977052881,0.8707165109034268,0.870504625846324,642.0
