1,2,3
0.6422222222222222,0.33555555555555555,0.022222222222222223
0.1811263318112633,0.5859969558599696,0.2328767123287671
0.23333333333333334,0.5784313725490197,0.18823529411764706
0.7009009009009008,0.2828828828828829,0.016216216216216217
0.3847457627118644,0.5135593220338983,0.1016949152542373
0.18791946308724833,0.5123042505592841,0.29977628635346754
