dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,dim_09,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,cluster,cluster_cat
0.232284061499347,6.056729039132642,-0.6387188074929604,1.0679158279544647,-0.4819397320117695,-2.0502501098066803,-1.1319000498807807,0.5353691363098251,-1.9395230193461543,-0.0808537555239964,-0.1618449364396157,0.0359775370482441,0.0353082113255605,0.3676631430606362,0.3304536778378279,0.0193812561138237,-0.3286566390091379,0.3629369829612547,0.0740026431488253,-0.0611880214202652,0.0300629954050658,-0.0846248607231009,-0.0202647712224506,-0.3984754553497137,0.0834820359479031,0,STU_0
1.532107952525691,0.2111489244894067,1.9729178485951748,1.2157797185195744,-0.8704488152663761,-2.024630314161407,-1.1237158930340787,0.4423755037187949,-1.950118409316261,-0.1809421496221328,-0.1744057800909872,0.035906477583,0.0556517396771785,0.3366036620387297,0.3225281699416612,0.0358251782260078,-0.3169832968001762,0.3671254454294014,0.0568508656714205,-0.0738125659733146,0.0113797690758365,-0.055304101876951,0.0107294582608417,-0.3587063667076154,0.0725874662075352,2,STU_2
0.2232119920874714,0.0182412656712618,1.3337808897108645,1.0711585300665858,1.23246478637912,-2.079806130476268,-1.239152290550458,0.5366829604358304,-1.9383149595229308,0.2669728363181158,-0.1710620257066379,0.0207765407762509,0.0017083621109395,0.3842663123196241,0.2971621386309996,-0.0294768618431156,-0.3680223650747686,0.3750192226939569,0.0277409996175118,-0.0667815097635081,0.0006370325211269,-0.0545378492720343,-0.0228681121847859,-0.3831219717881632,0.0606653131697777,2,STU_2
0.8199806456864349,-2.89539562951941,-0.063935983115179,1.0719029128109647,-0.3444804843444191,-2.133380545340864,-1.1609322232581896,0.5841547096390208,-1.9510690928651788,1.3947810130022964,-0.1759256660710586,0.0435478317306134,0.1153944439868524,0.2863470300070481,0.3546966298319739,0.1047346674030326,-0.2963076719006396,0.3738859842824966,0.1052892482229666,-0.0717455642713637,0.0235156307273342,-0.0576377629506611,0.0160677327629037,-0.3906200144313054,0.0725939851274016,1,STU_1
-0.691492882342555,-2.159140885294166,-0.634993599015119,0.959236505710604,-0.3262059181571681,-2.1713400118689488,-1.1484004845539857,0.5941812763671741,-1.9264226930527948,-1.3769105986028525,-0.1615211730686028,0.0379022756316384,0.087143794668502,0.3413654817734329,0.3597595339982136,0.0599843795343847,-0.3046419753142853,0.3360910466444409,0.0587722547631313,-0.0531074211739987,0.0216506984720449,-0.0429605000961476,-0.0166693880516157,-0.3872790887900116,0.0878706452380657,1,STU_1
0.5649581842306508,-0.6765323834867446,-1.4007324033687305,0.9762919698280228,1.7355129076220803,-2.1330526197650705,-1.2896005722189956,0.5941479631524734,-1.922651796486508,-0.8692059328967225,-0.1335901002924785,0.0174306330292862,0.0374406917453597,0.3876677829335969,0.3341410567113682,0.0219989711741058,-0.3135256462018801,0.303445005104024,0.0190411893025599,-0.03954744808768,0.0278818801353629,-0.0237984710046237,-0.0304637821054731,-0.4117440190609958,0.0567354685997898,1,STU_1
1.4978509862264262,1.0142851231379035,-0.9876847358142036,1.0015988919750072,-0.2209305311713268,-2.115804019473647,-1.1828267129957666,0.6152301776536395,-1.9485737359301711,0.5141246575871902,-0.1797861647801023,0.0501027114197093,0.1161322153734927,0.297463640200447,0.3519205567488272,0.0977645908404993,-0.2895753006638938,0.3677449764450777,0.1070990957592441,-0.0736339994767481,0.0370789246146741,-0.0612245150754852,-0.0114626272246411,-0.3923671964727331,0.0526539632024068,1,STU_1
-0.2359408160605588,-0.6144676895273316,0.5219134692854076,0.9138957303632044,2.25251715677074,-2.118147811979984,-1.3125579393803748,0.6439093105156132,-1.9253347758603725,-0.1741896378395808,-0.1708451108460955,0.0277978710197406,0.0364742782702799,0.3637997798908787,0.2938677036224233,0.0009973198591527,-0.3334473483445576,0.3796921350067815,0.0523078772118667,-0.0751473850040645,0.0261269827500046,-0.0508073230841633,-0.0335795379834114,-0.393246301994912,0.0591893409959954,1,STU_1
3.19616758390738,-0.5630448031716347,-0.4816831170406164,1.0132493111463126,2.36655347511033,-2.270791545356741,-1.3550298083093038,0.731495498096153,-1.9498989315031872,-1.357474532981744,-0.1650308963325291,0.0200599958448395,0.01663436534634,0.3920636799565615,0.2984722302297776,-0.030246054273329,-0.3473185137470596,0.3618152235885283,0.0311634694481457,-0.055811116888171,0.0209013134962419,-0.0421033167495969,-0.0451868179904379,-0.4061859041094283,0.0638402919477326,3,STU_3
0.1140784418675697,0.9298208213252636,0.3717693833926936,1.0945297832994343,-0.1654221821465516,-2.0897239286209435,-1.1528374555580327,0.5458619711632038,-1.945506523718752,0.789339872151411,-0.1599919489018574,0.0385059736595423,0.1120968987695379,0.3108391322408612,0.3579555717441309,0.1086896409368909,-0.263904815250181,0.3373732438711287,0.0826996588145271,-0.073586720925199,0.0323260481191909,-0.0584229297245992,-0.0005776871974547,-0.3724600488394693,0.071910766703591,0,STU_0
-1.4493275483792072,-1.4528327878833962,0.2011130480591183,0.9610254309225112,1.0742262563096194,-2.163152003597084,-1.2240518834131124,0.6660161231696649,-1.920978097706048,1.3442827592116389,-0.1733215767191412,0.0261749972555249,0.0321201764899285,0.3624208585118469,0.2996098027281136,0.0227120887660079,-0.3374990491820037,0.3691220960295038,0.0626208332585912,-0.0567721028638915,0.0150848653873647,-0.0478157641488616,-0.0154694999769134,-0.4054088122946756,0.051440035277699,1,STU_1
1.3054856012757143,-1.9462496104274103,-1.9960488323608436,0.9331552307080972,1.4479448707403004,-2.169077371272457,-1.2838406788636356,0.5848487269397459,-1.9267437870511617,-1.469500003901425,-0.1437791916380524,0.0233878489013666,0.0866919827101449,0.3426318924547518,0.3553573751264138,0.0699647016722608,-0.2910500268448431,0.3262099067541533,0.0482777495776905,-0.0328015979437955,0.0215205633775225,-0.0287116230099894,-0.0067169444065798,-0.404996716802296,0.072251532976386,1,STU_1
1.5525723183612097,-3.041739919856399,0.6729812148348282,1.1231283446156832,-0.8670489328623918,-2.039249420838586,-1.149544780099743,0.5183794277555333,-1.9374904356057443,-0.363572159535298,-0.1575682865884595,0.0447599242377746,0.1567755435517993,0.2695199115814063,0.3911403955519787,0.1533127976685708,-0.2487725730522504,0.3492193531176394,0.11204784522959,-0.089814326759373,0.002676193523461,-0.0523376662615406,0.0342446008496489,-0.3651266968527793,0.1068884389534687,1,STU_1
-0.4698101636876831,0.478956387257535,0.3433832534301069,1.308170087220191,-2.4310649608146444,-2.0524262400886357,-1.0062317952057869,0.4081617354338205,-1.914051964640852,-2.5496667339947665,-0.161702575020117,0.0683087946866187,0.1942091869844184,0.2395839107180738,0.4378514311097075,0.1930912877930195,-0.223963052119118,0.2768878915627437,0.0884841542209581,-0.0888607039486085,0.0003345231807051,-0.0398426668637709,0.0444793503604468,-0.3696809800009329,0.1282653642203928,1,STU_1
0.383850838100937,-0.4104897426037352,-4.069981712209451,0.9822247149252188,1.1953440445311745,-2.141398914495231,-1.251684753790539,0.6469035794985449,-1.9535126918304464,1.276661885550854,-0.1488615015341347,0.0459032791260812,0.0980569519979308,0.3355726239271029,0.3460568618373345,0.0651318669755463,-0.3080837915938291,0.3348286108927197,0.0748122943113016,-0.0253865533803949,0.0330247261986454,-0.0219880788791457,-0.0500918997798541,-0.436048548536635,0.0192037942071697,1,STU_1
2.634789064653231,-3.565235708209702,-0.6331446930364732,1.261250086435702,-1.3555528220342243,-2.069583615173382,-1.1260964454168725,0.5450486085373021,-1.968248732638696,0.6647025304015814,-0.1812281236765709,0.0694089045109626,0.1692932159236267,0.2316410383508954,0.3846297195272032,0.1413108246328397,-0.2709004220575453,0.3513689522932535,0.1434420878019071,-0.1000958971706826,-0.0142213657639798,-0.0403335907569013,0.0334417119358442,-0.367839411086615,0.1417620929740289,1,STU_1
1.9128967240976824,1.6307612456728289,3.0923761978831816,1.057567959016532,0.2290028696084831,-2.0584601253806234,-1.2040407339458217,0.5064859223955533,-1.941152481379636,-0.1910855901163113,-0.1743509658228865,0.0602005473717448,0.0871768921507069,0.3006399631587602,0.3810577859397723,0.0885450743647633,-0.2869559837832746,0.3253064402237516,0.0515446925368475,-0.0926707843537437,-0.0076404032415813,-0.0824175692947909,0.0294811723998245,-0.3737518045061064,0.1166654103082738,2,STU_2
-4.893705346998362,-1.2042197224763307,0.2567343671171432,0.8883278808679671,0.6227661798259261,-2.3243653733570238,-1.1490608974879204,0.6902351843997286,-1.875377294368089,-0.0539806724349467,-0.1739939643506829,0.0417305200526351,0.0999125356009568,0.3148182641866532,0.3486217939385232,0.0774237630389215,-0.2999038613227484,0.3377393509056703,0.0925703924802482,-0.0605694742887051,-0.0044768395458676,-0.0472258779913046,-0.0094538666085975,-0.3919658294711578,0.0739479953872959,5,STU_5
3.408013892215445,-2.811564604494386,-0.3540158432961919,1.051573362496066,-0.2766144767211193,-2.0643708389038484,-1.2073411762228314,0.5815042434777548,-1.9836399075690625,0.783041799180855,-0.1772394579181537,0.0456169306930457,0.0879950176631169,0.3070026767343373,0.3485557122551451,0.0773237799418269,-0.2883879280009614,0.3685963790930484,0.0816495082272303,-0.0734346464301356,0.0140940704336965,-0.060593837506333,0.0120616877803388,-0.3722647453590073,0.083567042370759,3,STU_3
-0.1056878010721835,-0.1836373120710725,-1.5498912026744018,0.9258595234738274,-1.0282624754237997,-2.015426004160355,-1.1282465948640008,0.4855285739791566,-1.9071527463876203,-1.780834221691114,-0.1615625850116632,0.0494924972085779,0.1231783795987629,0.2957980782418339,0.3623467662393931,0.1061871506620813,-0.278624630194817,0.3645480140031225,0.1165435695640071,-0.1068462304263962,0.02394192393903,-0.0700499245400036,0.0074886184500642,-0.3694933307469248,0.1003434325680471,1,STU_1
0.2770216472535651,-1.020159343815124,-1.6573661785139608,1.1787085241763895,1.1834153573208064,-2.075560249935923,-1.2320566036382965,0.5292424144328705,-1.9534125780809872,-0.9122298107191243,-0.1746322415122073,0.0402298915861199,0.0843082855462494,0.3266562833962013,0.3300259323245672,0.0681593995385604,-0.3150910905967444,0.3682622345714258,0.0929714800184267,-0.0611585608437338,0.0335391966593759,-0.0540290915557523,-0.0100584522570775,-0.3867477631223147,0.0522533385006614,1,STU_1
1.1083260402655355,2.970935789522648,-1.5662001276026791,1.0037414096197037,0.768136644335003,-2.148676298680807,-1.222870054040327,0.6222166110541993,-1.9520985952178245,0.3697597643576471,-0.1695693325348693,0.0319858381118743,0.0545369214005724,0.3517159127097071,0.3206419075941429,0.0384783482350268,-0.3303027121751519,0.3739185811313522,0.0754866636567887,-0.05894877611567,0.047494705914185,-0.0668039563515487,-0.0108257728326457,-0.37595097964113,0.0467570699680936,0,STU_0
-1.438907446619711,-0.5612069298673918,0.5192171121720397,1.080172931191911,0.2151696949754215,-2.093940806644498,-1.1677531645780548,0.5655421094540917,-1.9213500356404791,0.7477511105513795,-0.190268093101739,0.0700661545301544,0.1364314700601556,0.2450888890289394,0.3752853204928305,0.1433148252711391,-0.2807708132392778,0.3429568929567061,0.1075087368199988,-0.1134703812667561,-0.0160219278491337,-0.0770793135993149,0.0269774411320124,-0.3723057726288417,0.1333119216914728,1,STU_1
1.4943391893610054,-0.6171307784976146,-0.8639499986777526,1.032668236423238,0.6232799233450727,-2.0396858204480064,-1.2405595365375304,0.5393714492338623,-1.927232666252531,-1.1059687061154193,-0.1558201328736189,0.0348583143148985,0.0543907027478557,0.3684239678788193,0.3306694143233498,0.033990199138429,-0.3091227520021153,0.3569848288735381,0.0464629859707243,-0.0658537777770947,0.0261714072388718,-0.0627535319766007,-0.0152452593156276,-0.3930767798685969,0.0734360083784259,1,STU_1
0.067978620110947,-1.084510794703483,-2.1039390814139955,1.2812921316540673,-0.640764319622596,-2.0829051838367088,-1.1216228134769963,0.5591873823746035,-1.9539823335915476,-1.2970005310453876,-0.182969689958692,0.0589743986519032,0.1400216087500803,0.2672210774725464,0.3651824220731783,0.1271107209882374,-0.2760727856401104,0.3531471359533119,0.1174762389849373,-0.0693500885006151,0.0344492686277789,-0.0570632529825561,-0.0156559461911435,-0.3968650946566764,0.0785144905966293,1,STU_1
0.6991578262284522,-0.8855375104540798,-1.476617505789392,0.9998670141903898,0.9147335514515688,-2.1615612484387685,-1.2336242906195602,0.6475295271474366,-1.9487579530360448,0.3055233886321019,-0.1686527019016784,0.0393882529965287,0.0664024466682517,0.3426411384276223,0.332727600782705,0.0462132043367045,-0.3238566422137953,0.3718488662965864,0.083523266392352,-0.0536158353730423,0.0304011140012072,-0.0551567961280542,-0.0179743317994588,-0.4044246943482777,0.0466776235577533,1,STU_1
1.843960017968837,-3.1810520859043634,-0.1655182060629212,1.1350239303785428,-0.2593981773819252,-2.1658986449163304,-1.1798783303652218,0.6247602122045923,-1.971797378972313,0.0156403187586497,-0.1734610501469411,0.0442705067875235,0.1042340663019934,0.2893947705615983,0.3423374330110261,0.0816994732104072,-0.3006001651617516,0.3729509361392807,0.1041641803396588,-0.0618437308302457,0.0320559995915402,-0.0502655002230932,-0.0044686338255471,-0.4069741143857842,0.0552460327526976,1,STU_1
2.437285877984752,0.6772410572787763,-1.1764489098043092,-0.6722831863513405,-0.6671471764237781,-1.402445447937488,-0.5332312873107731,1.46900156239747,0.7836794440400915,-0.5199100549557663,0.2046628909082467,-0.1238287768559007,0.0172144081561701,0.09494438561324,0.0767336862685185,0.1497767019834014,0.1175042483280001,0.0847515272394677,0.1063163750477525,0.2145467605346181,0.1131269615573634,-0.2878409754976117,-0.1998824661814413,-0.0135838625737547,0.0754087056248829,1,STU_1
0.1446418838188125,1.3696660941150836,-1.4596397969291552,-0.9294262318902456,0.2417700397568302,-1.5945816227603895,-0.5729955967729277,1.6362245789524688,0.8157367950932793,-1.817904215550894,0.2140180378461536,-0.1245273931125125,0.0111215560560434,0.1221921284681202,0.0767293732318571,0.1287592037677291,0.1015627466958486,0.104970442691363,0.0929279169430973,0.2326019726369192,0.140803033770901,-0.281844615956625,-0.2411320283971765,-0.0533071336072151,0.0204169801442417,1,STU_1
1.5574782210645843,2.1858765749701567,-1.1904356842536965,-0.5231301558112521,-1.783613604669667,-1.3954927877279724,-0.4539126640249659,1.519401104987315,0.7991528766655981,-0.5376211981950957,0.2016561619377924,-0.1133976353849441,0.0401172556800065,0.0818698030891392,0.0839838815846104,0.1738891802774373,0.1309080770945507,0.1122905304592885,0.1221073605500812,0.2053971020358742,0.1506939557652081,-0.2855019288746525,-0.2197044003382292,-0.0413833577325499,0.0346785560137205,1,STU_1
0.8696334778536169,-0.6784168236755174,-2.455485565736635,-0.8490583801838616,0.5586949973619647,-1.5169554297402204,-0.6063677921834565,1.613872389503194,0.7997853786138286,-1.3283207634368537,0.2128674185001703,-0.1163796197501895,0.0302116168412697,0.10364564979487,0.0840866854284113,0.1578900369174973,0.1087370201164934,0.1123776078049317,0.1153249335961878,0.2218221290476579,0.1454618873010544,-0.2811641246009969,-0.2228437609928281,-0.0534176346823502,0.0354805043493531,1,STU_1
-0.017932694855209,-0.4139169883757982,-0.4640760850257245,-0.8193511760274558,1.3520586267597592,-1.5912267657234815,-0.6368629348134974,1.6330057989358269,0.8295105104475058,-0.8424323559128541,0.2063899475937098,-0.1308853210270811,-0.0347793445434377,0.1313491140647482,0.0593032711234034,0.0905333868517042,0.0783528040572037,0.0669710011001941,0.0611382020026213,0.2222697246883261,0.0910683578591126,-0.2837379452483647,-0.2259924927082921,-0.0692411488490356,0.0876142728146205,1,STU_1
2.659186025063468,0.9654247914166678,-0.8716516272907765,-0.6636987720212134,-0.5157043051176123,-1.4488032059769105,-0.5437381206705827,1.519999196828025,0.7706693601274691,-0.9551778588637262,0.2005536876660372,-0.1046429783666881,0.061511678124138,0.0491740432569406,0.1205378409261128,0.2050687871000375,0.1563833523337055,0.0745792428971017,0.1208179814296248,0.1982934795475737,0.0998601463065792,-0.2980146062287535,-0.1917084128034029,-0.0450175637728097,0.0795439529213572,1,STU_1
1.1040934537424771,0.9880131399724784,-1.197397143563666,-0.8098537081619358,-0.3912606395979748,-1.5332278001585409,-0.5450708050872286,1.638263409396583,0.8026605204632616,0.2286609470781248,0.2117719349841741,-0.133483715953334,-0.0293033386212923,0.1460171220737273,0.0471200893754662,0.0865675504341121,0.0766546482827775,0.1061944959024644,0.0838106654066138,0.2167836232814867,0.1181039081707285,-0.2884090570633502,-0.2358060695259038,-0.0339285914327997,0.0644837444950369,1,STU_1
1.2111401614781858,6.1591177340749885,0.7458417584377014,-0.8128085796464943,-0.2869410633572118,-1.4677196763612492,-0.5326539708798078,1.5381421091163596,0.7955153534390307,-1.3916304488431177,0.2096112244762864,-0.128034433658537,-0.0190398908509372,0.1309108307103677,0.0731569144412412,0.1171979433204504,0.0924840724423834,0.106718762642947,0.0866134105290022,0.2062052059243821,0.1291560939268882,-0.2883230002637227,-0.2071450767640248,-0.0228291283251796,0.0482813844469535,0,STU_0
-1.360385115737123,-0.5851435741667186,-1.6998346980923236,-0.8586889859349615,1.056667853328333,-1.5647765911778164,-0.5930523403846648,1.5599253328430838,0.8213914106639294,-1.012126786173657,0.2142725898044971,-0.1364597512634498,-0.0303575108467059,0.1530365238743804,0.0405520872978915,0.0891203464126917,0.0645756784362483,0.1037906357663083,0.080965185936632,0.2200821555241666,0.1185356134509115,-0.2931484108864491,-0.2241660056542237,-0.0591473180785369,0.0434013668477418,1,STU_1
0.631323244741403,0.2745797886264529,-1.8456857598969811,-0.9037116169593616,-0.3434369996014145,-1.3838286093027454,-0.5505934009048428,1.5358485200630247,0.8181780623497271,-1.6636740152065883,0.2204146083387154,-0.1163634972027805,0.0069159189078746,0.1177287636063836,0.0728027844305551,0.1214179408491805,0.0977670559337992,0.107666959975237,0.0943889032740088,0.2262563823365545,0.1345592004287751,-0.2922176247406092,-0.2461414852434456,-0.0682791785744073,0.0301561645447934,1,STU_1
0.1211633878501849,-0.2129654015909014,-1.488821588679733,-0.8562592183074984,0.773148140063422,-1.5850032432683352,-0.5927976949613628,1.6270394811389537,0.80253740238228,-1.344928316276322,0.2090823485714518,-0.1314686904014576,0.0153495301438473,0.1215622335413917,0.0692360849043511,0.1362786297484936,0.1000613112403962,0.1069315093827312,0.1105840213821542,0.218554684626164,0.1446978080584549,-0.2788151480093143,-0.2195034271765996,-0.053967041722764,0.0326035457876651,1,STU_1
-1.3737762743444188,0.0910974722747556,-1.849095059705932,-0.7597155658453658,-1.1218614205633717,-1.5267746364895245,-0.4656559578833641,1.6059966966295962,0.8263851618565503,0.4242679960250192,0.2003564157474819,-0.1009920071029335,0.0609811401587113,0.0706189758246589,0.1043773607800123,0.2047185326268381,0.1291279107524606,0.0996377373369385,0.130596595824362,0.2105680572642808,0.1364677162175036,-0.2932451877541894,-0.1948526485817066,-0.0379143423912104,0.0563150822803842,1,STU_1
