1,2,3
0.7193675889328063,0.2766798418972332,0.003952569169960474
0.2047244094488189,0.5433070866141733,0.25196850393700787
0.10211267605633803,0.6302816901408451,0.2676056338028169
0.3923444976076555,0.5358851674641149,0.07177033492822966
0.6744186046511628,0.313953488372093,0.011627906976744186
0.17063492063492064,0.5992063492063492,0.23015873015873015
0.3387096774193548,0.5806451612903226,0.08064516129032258
