var_name,missing
ASBH18BB,15.903614457831326
ASBH18CB,15.903614457831326
ASBH18DB,15.903614457831326
ASBH18EB,15.903614457831326
ASBH18FB,15.903614457831326
ASBH18AB,15.903614457831326
ASDHOCCP,4.27710843373494
ATBG01,3.3132530120481927
ASDHAPS,3.3132530120481927
ATBR10C,2.9518072289156625
ACDGSBC,2.8313253012048194
ASDHEDUP,2.7710843373493974
ATBR17C,2.710843373493976
ATBR17B,2.710843373493976
ASBH18CA,2.289156626506024
ASBH18FA,2.289156626506024
ASBH18AA,2.289156626506024
ASBH18DA,2.289156626506024
ASBH18EA,2.289156626506024
ASBH18BA,2.289156626506024
ATBG05BI,2.108433734939759
ATBG05BJ,2.108433734939759
ASBH02B,1.9879518072289157
ATBG05BB,1.7469879518072289
ATBG05BA,1.7469879518072289
ATBG05AD,1.6867469879518073
ATBG05BH,1.6867469879518073
ATBG05BF,1.6867469879518073
ATBG05BE,1.6867469879518073
ASBH02A,1.6265060240963856
ATBR10D,1.6265060240963856
ACBG14G,1.5662650602409638
ASDG05S,1.5662650602409638
ATBG07AB,1.5662650602409638
ASDGHRL,1.5060240963855422
ASBGHRL,1.5060240963855422
ATBR12DB,1.3855421686746987
ASBG05G,1.3855421686746987
ATBR07AA,1.3855421686746987
ATBR12DA,1.3855421686746987
ASBH06,1.3855421686746987
ATBR09I,1.3855421686746987
ASBG07B,1.3253012048192772
ASBG05E,1.3253012048192772
ASBH04,1.2650602409638554
ASBHENA,1.2650602409638554
ASDHENA,1.2650602409638554
ASBHELA,1.2048192771084338
ASDHELA,1.2048192771084338
ASBR03B,1.2048192771084338
ASDHELT,1.2048192771084338
ASBHELT,1.2048192771084338
ASBH07F,1.144578313253012
ASBG05F,1.144578313253012
ASBHELN,1.0843373493975903
ASDHELN,1.0843373493975903
ASBG05H,1.0843373493975903
ASBGDRL,0.963855421686747
ASBHPCS,0.963855421686747
ASDGDRL,0.963855421686747
ASBH16,0.963855421686747
ASDHPCS,0.963855421686747
ASBH20C,0.9036144578313253
ASBR03A,0.9036144578313253
ASBR03C,0.9036144578313253
ASBH20B,0.9036144578313253
ASBH21B,0.8433734939759037
ASBG07A,0.8433734939759037
ASBH21D,0.8433734939759037
ASBH21C,0.8433734939759037
ASBH20A,0.8433734939759037
ASBH09,0.8433734939759037
ASBH22,0.7831325301204819
ASBH21A,0.7831325301204819
ASBH19,0.7228915662650602
ASBR04,0.7228915662650602
ASBG08B,0.7228915662650602
ASDHPLR,0.6626506024096386
ASBR05,0.6626506024096386
ASBHPLR,0.6626506024096386
ASBH14A,0.6024096385542169
ASBH14B,0.6024096385542169
ASBH14C,0.6024096385542169
ASBGSEC,0.5421686746987951
ASBG06,0.5421686746987951
ASDGSEC,0.5421686746987951
ASBGSSB,0.4819277108433735
ASBG10F,0.4819277108433735
ASBG08A,0.4819277108433735
ASBG05I,0.4819277108433735
ASDGSSB,0.4819277108433735
ASBGSCR,0.42168674698795183
ASBGSB,0.42168674698795183
ATBG05BK,0.42168674698795183
ASDGSCR,0.42168674698795183
ASDGSB,0.42168674698795183
ASBG03,0.3614457831325301
ASBG05B,0.3614457831325301
ASBG05A,0.3614457831325301
ASDGERL,0.30120481927710846
ASBGERL,0.30120481927710846
ASDGSLR,0.24096385542168675
ASBGSLR,0.24096385542168675
ASBH03A,0.12048192771084337
ASDHSES,0.060240963855421686
ASBHSES,0.060240963855421686
ASBH03B,0.060240963855421686
ASRINF,0.0
ASRIIE,0.0
ATBR12EB,0.0
ASDAGE,0.0
ATDGSLI,0.0
ACBGEAS,0.0
ATBR12BA,0.0
ATBR08F,0.0
ATBR08E,0.0
ASRIBM,0.0
ITSEX,0.0
ATBGTJS,0.0
ATBGSLI,0.0
ATDGLIHY,0.0
