dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,dim_09,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,cluster,cluster_cat
1.7649114149800915,5.809884971955369,-2.240480414993052,-0.3621440579905708,0.5595440185653733,-1.739619837543573,1.2202168218982137,0.4922673267811378,0.9151293816206082,0.7887734707752058,0.0884152494309074,-0.3847312883945325,-0.1050412459844455,-0.2248150498042984,-0.0100208933274261,-0.1068024107695422,-0.0853417834963045,-0.0431554862658001,0.0195784761116956,-0.3241294540714339,0.1648540147376055,-0.1059217233657033,0.0744740422090024,0,STU_0
1.8762241268969813,0.0611753200199271,-2.021152892781073,-0.4303642899936763,0.4505651894514212,-1.8327354616798412,2.5205548680991514,0.4067902988786483,0.9144816109365266,0.7453847842713317,0.0866284311360286,-0.3736713800676807,-0.088880659415317,-0.2325191181919614,-0.0166087646305323,-0.0881484295849629,-0.0810752324752194,-0.050031520401661,0.0311995981155431,-0.3069073076630717,0.1469289712115148,-0.1005576795573099,0.0859322774946799,3,STU_3
0.8623238633601719,-1.6403738813441178,-2.4231010258963006,-0.403739941754303,0.5609261240067993,-1.6184844660047508,-0.6284198558671167,0.9008086888260411,1.1970130186352512,0.3398643285905851,0.0920380150440439,-0.3908919553641169,-0.1224535886878632,-0.1732101819750629,-0.0044725688179756,-0.0880320508739853,-0.034625765747243,-0.0352779623563413,0.0125985163677277,-0.3112692022831266,0.1083017881011111,-0.1014638042618683,0.0845701206401172,3,STU_3
0.8492828135751206,-0.7097510583915017,0.7523828664777836,-0.5164457796556865,0.5210208459479629,-1.6295741929332177,0.3655338199435083,0.6535395278579685,1.059878022382513,0.820630591126518,0.0952781518536552,-0.3485977885557472,-0.0740735000687255,-0.2322096825307143,-0.0433383135637422,-0.086802092104743,-0.0794962028201435,-0.0518149666393029,0.043954998832346,-0.3137127125566027,0.1568214045959616,-0.1215433231252938,0.0687919482764938,3,STU_3
-0.3916270577324362,-0.7702514669316444,-1.1761075788109934,-0.462462494781002,0.5658807161808725,-1.8160649231315809,-0.6885451910396265,0.565561268936762,1.0305530834413947,0.715466974735776,0.0967776389883438,-0.3740370250718952,-0.1207678018811097,-0.1459601112420017,-0.0187846193390572,-0.1079828415162657,-0.0141576071935325,-0.0304836508521508,0.0225153668008475,-0.2901170834058195,0.0709781469259638,-0.074014779136546,0.1149373128620535,3,STU_3
3.3611619416248133,1.892484966328165,-0.6991110489409482,-0.386147687612126,0.6038515483666438,-1.637389128736832,-0.4706801759533907,0.7277289073852663,1.089670916599001,0.3907670869348431,0.1026114883251842,-0.3681225674561058,-0.0758894056979394,-0.2273125242540472,-0.04269477124435,-0.0989349203264023,-0.0803461410263979,-0.063821404693237,0.0612975747867848,-0.3472603077537271,0.1678325815394125,-0.1368101256329857,0.0812529367662915,3,STU_3
1.2705459344338552,1.9893243730797976,-1.678865914338449,-0.4319446979211246,0.6601450713168584,-1.6713955228483726,-0.3845443870947264,0.5379337765494515,1.0562243430820064,0.9502712388781824,0.0994357663791957,-0.3784747369865914,-0.1028935464361645,-0.2020626144454322,-0.0141461932830953,-0.1105225411551355,-0.0681243186929278,-0.0598884208580362,0.0373424831450034,-0.3316320611753574,0.1581119684881415,-0.1297407485159975,0.0797912984525727,3,STU_3
1.8001266478213147,2.071234827401314,0.6544859773173423,-0.4951359133514028,0.6541750491251842,-1.5798133708564903,-1.7911032079188154,0.7625242886321857,1.0946349179919053,0.919889279283986,0.1005061087713104,-0.3658701563818729,-0.0893582579923139,-0.1903055556792603,-0.0346047064929547,-0.0948619523212223,-0.0321925434645596,-0.0700089443345311,0.0344614256493299,-0.304767244696734,0.1242956281266689,-0.1208674696550111,0.1017044988765612,3,STU_3
2.512535535868017,0.0270067614657618,3.0043721199033118,-0.6711884916440943,0.5953405954929669,-1.4743563945760576,0.0893236480294456,0.7142079010587684,1.1591211715200616,1.0721273645506482,0.0984529184880209,-0.3613005798744237,-0.0815068101491721,-0.2123377183094741,-0.0477689799077459,-0.0964111770945453,-0.0615265658534755,-0.0488346444401488,0.0419885000047876,-0.3120320967576401,0.1316497578387119,-0.1132110978663634,0.0950209803256686,3,STU_3
2.301817204759955,0.2887617732960421,-0.4877798299100803,-0.5152204136326166,0.5163511274856689,-1.8259718071190292,1.926038800455374,0.4679525411852027,1.1645754962832553,0.9118310816731118,0.0899582325040932,-0.3602419709499551,-0.0844486465560931,-0.2253685741285006,-0.0303652273967835,-0.1003631427046749,-0.079669653632825,-0.0538773753404754,0.0479694924941616,-0.3223059743721076,0.1763663858040809,-0.1125987089492009,0.0624745686306009,3,STU_3
-0.141614418136347,0.3302162919725068,-0.3832448120200147,-0.6635090858135363,0.6838289455088222,-1.84255570403164,1.0227517299799749,0.4160959719092529,1.0578270514058503,1.8771130331190808,0.0915232712529802,-0.3694867006083813,-0.0841735499429091,-0.2128502148941266,-0.0337883809042881,-0.0938406614533859,-0.0748559653091405,-0.0614877390999173,0.0423992901654633,-0.3244535648090741,0.1263749348432741,-0.1145519561427957,0.1207287670525516,3,STU_3
-3.510805956970565,-0.8366678648472036,-1.0052721750477722,-0.4052344370565948,0.4864897815455169,-1.6430606860449304,-0.1923927250519782,0.6670288740385375,1.0542327708937722,0.2453406191665923,0.0973456074797737,-0.3937607285880026,-0.1270985052668508,-0.1440616250037273,-0.0140182572143759,-0.0799516664136578,-0.0134093701370234,-0.0428268196352541,0.0172903795386002,-0.290233569552242,0.0860780037468863,-0.0955963867750354,0.1071495264770388,5,STU_5
3.5041078585546463,-3.259783239737424,-0.96083971640027,-0.3838778944805306,0.295290007707592,-1.7120944467889578,2.121915076799002,0.9090443025257812,1.157366081592322,-0.7159564759235105,0.084538720924296,-0.3797572321334572,-0.0859429706006792,-0.2255234019095422,-0.0522613593555061,-0.0921664964930597,-0.0808619731375861,-0.052347588764472,0.0417396806099958,-0.3172603783266918,0.1624133204997835,-0.1077607485241479,0.0795163729541107,3,STU_3
0.4245530908887395,1.183788192547078,0.655470447710097,-0.4652357529094496,0.4345092179550191,-1.75586828013916,1.9102088330420173,0.6607365489857627,1.097556531831117,0.3235102517525043,0.095818334825249,-0.359676353688867,-0.073430259848959,-0.2431943410000112,-0.0545856161672245,-0.0962565255844976,-0.0788039518525764,-0.0607638201462939,0.0621641809994161,-0.3311463663268659,0.1691670404527195,-0.1393407641401743,0.0822475422267313,3,STU_3
0.8647628907665221,-2.242344090669207,2.449669472530683,-0.062985331229587,-0.6904903223698018,-0.0514410262186259,-0.3543399220012047,-1.631864153157957,-0.5667186617282237,-0.2708615409897172,-0.6853441745898354,0.4061365578459925,0.4710922253703304,-0.4120207720100771,-0.0141990255794286,-0.4023236588846512,-0.3525709234640743,0.1411708493050668,0.070114581098582,0.2676901622994711,-0.061907347204566,-0.3910091900263112,-0.1586938836021166,2,STU_2
-0.0410953769425133,-0.0603783923322735,0.2692237134425745,0.0483422539579318,-0.5075443256225732,-0.0441446575263189,-2.1676203258863014,-1.7110076183683665,-0.6849748181579611,-0.0668664479715666,-0.7000911308001095,0.3886238967298264,0.4495263451712814,-0.3640159015751499,0.0065530540535936,-0.39523107768623,-0.3149522025741826,0.1352719080848937,0.0415447472631596,0.2676182317574421,-0.0447705686516499,-0.3893573628303765,-0.1486684556340311,2,STU_2
-1.077456457312571,-1.5034795949324808,1.4122728547602408,-0.0012796310364854,-0.82025456022132,-0.0636609887016427,2.865868867313356,-1.603336630859575,-0.6832766504874873,-0.5591490313128968,-0.6936340084733637,0.4056076159323881,0.479905274532323,-0.4377281271461302,-0.010043708407558,-0.3923629934953659,-0.3856571498728358,0.1360259265006331,0.0680635211305277,0.2440009801821638,0.0098470287600012,-0.4181173877649456,-0.1659817940660273,2,STU_2
4.329577519712981,6.365996293790276,0.0421784864383352,0.0454882810965661,-0.5449767206317687,-0.1568278360778968,0.3304397429947599,-1.758863466720206,-0.6472320115406541,0.1028322926824869,-0.7010616253903885,0.3970237865892359,0.4897734871425339,-0.4478091564584817,-0.0084263710715911,-0.4048763232560916,-0.3973563839271596,0.1308128195462263,0.0767622806171016,0.2131563111102979,0.0285755518970311,-0.4310652910880578,-0.1743404042078899,0,STU_0
0.7234656265280425,-0.8943342403913878,0.6493816001309365,-0.0976202723748003,-0.5530781781213547,-0.1956515086648877,0.7715075913440819,-2.005083810995726,-0.7789129840013285,0.512426924115629,-0.7117388206393743,0.377916631046636,0.476922723692567,-0.445123312040217,-0.0124267724603943,-0.385386644141785,-0.4202274535857841,0.1635542846071075,0.0797972772755154,0.2588007635307381,-0.0188020945134128,-0.4345539280209318,-0.1701597252367973,4,STU_4
1.5103688327842668,1.6341350602743596,-1.1345983213383066,-0.0513154331166133,-0.5672273544927572,-0.2231642913666993,0.8810145919490744,-1.9837212636413504,-0.886778963377147,0.4084141088453212,-0.7051287878277855,0.3739235922403666,0.4461214104322646,-0.4214499540203291,0.0310283583888265,-0.4074847097175358,-0.3810536279784375,0.1420605290839695,0.0425674939027112,0.2444146169429301,0.0035058663748673,-0.3997130471238106,-0.1588626907251962,0,STU_0
0.4365672325663399,0.9749891829457412,0.4642207785240549,-0.0072814873870296,-0.5119761643741683,-0.0385888529354617,-0.07460835981631,-1.835134038298716,-0.6955246544682816,0.2100945429251418,-0.7077388106987464,0.3922307812934421,0.4765123615144561,-0.4124632892782613,0.011398772199911,-0.4046577459931744,-0.3778313924648989,0.1473208484393478,0.0557468940466873,0.2565581667389033,-0.0005991527458167,-0.3982215431068927,-0.1630515322571662,0,STU_0
0.1610176766117971,0.7140245685709912,0.2534780567030446,-0.070982028073048,-0.6074724628707502,-0.2590939508535633,2.0880791474123503,-1.9225178951859363,-0.553928578717701,0.3578278280257976,-0.6977130299510772,0.4001821584653283,0.4835947164718695,-0.4371076591060233,0.0012790778202537,-0.3982601817746816,-0.3930100267608997,0.1448012441466085,0.0724811400722249,0.2399735648779795,0.0234394032376934,-0.4192870791157011,-0.1861783079739404,0,STU_0
-0.4979191258275373,-2.9315719076512505,0.2010094737476846,-0.1341832924871641,-0.4276105451834098,-0.1091854949439049,-0.5311786593053741,-2.1042088581231,-0.97743823194291,1.1728364626278465,-0.7038562011237394,0.3880606400112326,0.4527205359107692,-0.3768416270818103,0.0370800956404607,-0.3962457865784803,-0.3537365112741071,0.138010205879986,0.0255906693157464,0.2617219648968262,-0.036768131682324,-0.4287726812950138,-0.1738199916286064,2,STU_2
1.181704872066108,-1.0152659410030742,0.517745151592307,-0.0617423102162433,-0.6575574238547355,-0.1794322554205614,1.9271423130893173,-1.979146834314844,-0.7323450194912401,0.1170712463300162,-0.7023655492017663,0.3980074354054658,0.4826111223693989,-0.4413386204510498,0.00770688108234,-0.4002972479373022,-0.3930518258761919,0.150726005634063,0.0659177251533756,0.2424976519597023,0.0111734594941831,-0.4114013231324585,-0.1650968288050144,4,STU_4
1.845875705584051,0.1542364218303079,-0.259191403044726,-0.1035172230535293,-0.477406295894317,-0.0398160585315121,-0.0307234175692698,-2.030410461800348,-0.5556017189384925,0.726752760536264,-0.7038869642051538,0.3942809854638304,0.4735028336971237,-0.4085836208682018,0.020541878142661,-0.3838516775831536,-0.3782413643147034,0.1399523037500323,0.0458241720722036,0.2518614965213566,0.0038947471564465,-0.4178631554284521,-0.1894774988414976,4,STU_4
-0.452208247405389,-1.0628939913203737,2.2621467303180154,-0.1114173700341975,-0.5376469980370921,-0.1438442400154966,-0.7555627162249491,-1.921857801357296,-0.7362066532626008,0.2502706502175899,-0.6988046044758354,0.3961616980837538,0.4642375172213873,-0.3663030787184064,0.0026475715472739,-0.4010828536582445,-0.3194576289923491,0.1395696420010869,0.0508009428756982,0.25176467038051,-0.0593779991295873,-0.403093906853418,-0.1538183184453465,2,STU_2
0.790956054818506,0.063773583145949,0.4009412030989107,-0.085262583262827,-0.5646027181791913,-0.2475397595789602,0.5613854922838041,-1.939497655907212,-0.5473954884143455,0.1985463159920876,-0.7009080509043021,0.3958847775669367,0.4746315534442483,-0.4167396275411286,0.0090292760662202,-0.3931290950207741,-0.3863485905340617,0.1428764861521668,0.0507063937794683,0.2424101272213573,0.0184434843795703,-0.4201260696254448,-0.1870717737993804,4,STU_4
0.0255574284000808,0.9131477369983656,-1.0896675922872732,-0.0834458149102047,-0.4501568049068098,-0.2159376822844753,-0.0088581240352701,-2.193531435656237,-0.7809850601895069,0.970298724157854,-0.7031766717905409,0.3814131757675691,0.4603900231708614,-0.4035656602050479,0.0287589970778513,-0.3908186413261277,-0.3653389396748963,0.1409416660871468,0.0465073522059064,0.2500141732827884,-0.0101924044406268,-0.4057301591915978,-0.1691541454975747,0,STU_0
3.8359506122029168,-1.6058072822234328,0.739469607653366,-0.0798563874472742,-0.6063393053499971,-0.2313729794923491,2.5546460064292824,-2.126098140319069,-0.6886252114305238,0.3839242585457065,-0.7013456405605322,0.4067548953301236,0.4936194912258949,-0.4568105872324988,-0.0027939883304954,-0.3950396406340646,-0.405964557757653,0.1378395602975626,0.0727612979381476,0.2395717802233657,0.0289263077090552,-0.4150349205589236,-0.1919678129519844,4,STU_4
2.537558989719509,-0.3533798506992753,0.4340971679863774,-0.0353294259424295,-0.6185171004203827,-0.1747170783107862,1.094686572655487,-1.9234270709843453,-0.7937411028986613,0.1443828476742616,-0.7026502404205623,0.4047852884340339,0.4823542850426054,-0.4314166263940595,0.0028345952147404,-0.3914322871909684,-0.3943645054110024,0.1359120465516783,0.0576508364897205,0.2493518004655085,0.0099383550820044,-0.4118793813044071,-0.1816794017060636,4,STU_4
-0.1851828713153007,1.2658995701921585,-1.6794748119601104,1.4100540755745317,-0.3870733955884157,0.9934844250645242,-2.683872680908758,-1.534763302330328,1.1588247915350325,-1.1943948472862256,-0.0780901045440053,0.1540745858758047,0.2381360243213451,0.7516422734352981,0.2599611388674235,0.0047629406184533,0.7911282014646417,0.1565883296117774,-0.0877400647052916,0.0659916903573437,0.2972328738858834,-0.3149043109341476,-0.5147191372090734,2,STU_2
-4.661709124016415,-0.4605241760608948,-0.7662456541759189,1.213402754489307,-0.3425085112310882,0.9298448553330048,-2.085186662083172,-1.6986308855038206,1.1438275407670446,-0.2941158114957668,-0.075194089048479,0.1597985822094869,0.2339919903710816,0.7691745214768622,0.2682808511944569,0.0238563594832715,0.7901445114904193,0.1517131798649892,-0.0781477760350169,0.0534939011619012,0.2852411276395432,-0.3065243148768507,-0.4835326928147699,5,STU_5
-0.5666710969514943,0.611863437216278,0.1757158796556029,1.2881012787096715,-0.3588077605579966,1.0268127845860966,-1.9745251047515184,-1.662345144011515,1.253342604332548,-0.8079058758957186,-0.0754153163499059,0.1689680943171767,0.2668603082424918,0.7272885211321055,0.2472459602667619,0.0058346116627202,0.748992845939646,0.1465550606339063,-0.043922030234767,0.0465415691357453,0.3133443019075513,-0.3245505578978769,-0.5124561518129126,2,STU_2
-1.6558233753815952,1.1990569596089553,1.248439108401481,1.2988681135393902,-0.4770244631522788,1.0724817762492798,-1.3107712050414526,-1.2737277213359977,1.4491861184018149,-1.3981047307312156,-0.0724534264274291,0.1631744848647832,0.2388078311533585,0.7470445138117585,0.2489755362878503,-0.0110639547781968,0.7886880099411793,0.1447983055567017,-0.0603601267404872,0.0530233481126667,0.2973033138994696,-0.31737993669044,-0.4974550673311048,2,STU_2
-1.058218153396687,-0.7097258904048036,0.0668159180072192,1.382536943539,-0.4605657864381978,0.8253843792174897,-1.396807727545986,-1.5400271165725437,1.076610918233469,-1.6212421994032211,-0.076545828623969,0.1699610456326963,0.2513761951795919,0.7274977306465839,0.2520574020416692,0.0168798230008231,0.751857016253572,0.1531614431228602,-0.0600871540196385,0.0323353441091018,0.3123069047172281,-0.3188214902160862,-0.5135082128187547,2,STU_2
0.70144320153301,1.0904483348617542,1.9027771238479596,1.2893700745245154,-0.4546034437851789,0.9984856719519558,0.6638894587550206,-1.7727139239373344,1.206265964656379,-0.9963202095904612,-0.0707594640616685,0.1893132308111272,0.2845630746883476,0.6627429310085078,0.230259615999901,0.0056972560385497,0.7134856832561003,0.1370338350516188,-0.0239088391308382,0.0261301500779343,0.369086702303378,-0.348236617358028,-0.5278503894655818,0,STU_0
-2.0973725232864,-0.3312873728514376,-1.6205976739341466,1.5135532886776466,-0.6385564067644319,0.9707164634273572,-0.3019285793902519,-1.19111027188359,1.28184465351412,-2.556624795160894,-0.0778293554303755,0.137302844430909,0.238878947889798,0.7221830917714376,0.2585942764168049,0.014341560040158,0.7768729615593528,0.1425110421737109,-0.0762759282493734,0.050671575434395,0.3116368589531018,-0.3303844676518677,-0.5227000643602698,5,STU_5
-0.916130279014225,-1.6884553499904027,-1.8869757576615669,1.3663340050835602,-0.3921779636088462,0.8364406008409914,-0.5378232765778513,-1.7267717556598825,1.035835018874637,-1.2440948333255828,-0.0759679555001929,0.1727575123981372,0.2589430521276762,0.7247267876187178,0.2457146765852472,0.0142801329788209,0.7411904289246033,0.1467643608341854,-0.0579860546140109,0.0439007487399656,0.3086471071707594,-0.3124183865333077,-0.5259078137549853,2,STU_2
-2.4720196022102,0.8354592773553177,0.7449043508921614,1.2651186745525111,-0.3031483403595445,1.0252117204246471,-2.404597560191021,-1.7471973913245928,1.1285247009555128,-0.4461666724510145,-0.0626536183672338,0.2178892427211841,0.2678177876149618,0.7980257789218217,0.262135838878943,0.0246168243559096,0.789109503937558,0.162583669400604,-0.0488431774762729,0.0255035878649796,0.290652045666528,-0.2931221442430687,-0.4737562474104564,2,STU_2
-0.7915288577862742,-0.4152659271469672,2.7103314287013816,1.1997955701788414,-0.3224147346708143,1.0714602829253548,-1.7044898105640394,-1.7511106126664229,1.077381466975577,-0.4341490346407414,-0.0701607541334946,0.2087229546231828,0.2917464878018275,0.7286986575116912,0.2288986445096206,0.0284245400538594,0.7487024556965087,0.1623417921894043,-0.0205308479288207,0.0162219361024852,0.3291376226048808,-0.3324848206741472,-0.500755016312383,2,STU_2
-0.2945178072358027,-1.2797943188709395,2.454850387958954,1.159462899448289,-0.2426113928267534,1.1458151742564302,-3.438144367998315,-1.601814509836904,1.3362778621832625,-0.4285949051551196,-0.0577308303226781,0.2439940407718033,0.2657956630176676,0.8185217829499036,0.2764445395824385,0.0519323409660527,0.7833811275935729,0.1770535141862208,-0.033731086762542,-0.004519516671337,0.3099278067929367,-0.2937278862269752,-0.4568782430435957,2,STU_2
-1.1075700669820183,0.8982171426870179,1.4889786125239644,1.2185007838488229,-0.2325104991219827,1.0738529879336352,-4.596516889372149,-1.6727036438798883,1.1479437673521895,-0.4788213529397753,-0.0801257649281627,0.1866662883133119,0.2518990757203601,0.7713977835403188,0.2550201663889655,0.0262624348983081,0.8005096071693856,0.1793006370958923,-0.0496143085638272,0.0511466414609505,0.2995230071487483,-0.3203929986454427,-0.5077022747772193,2,STU_2
1.3646991367435737,1.520520704172707,2.073302466730194,1.2474222106848585,-0.4213002766745692,0.9268682331756496,1.1885967346259134,-1.856517511133124,1.144104078467523,-0.6213129539152359,-0.07051223595875,0.1786662311681471,0.2862259526851649,0.6624282656144795,0.2208279553275676,-0.0239935394256134,0.7133346262006153,0.141784293228321,-0.00537800073341,0.0213149022929987,0.3729177688924967,-0.3483425223387309,-0.5084153696629814,0,STU_0
0.8002512249360815,-0.1507387585116268,-0.2235587719416555,1.3287641298050847,-0.3592765738035319,1.0282930032619295,-2.0775898774808144,-1.7208953449970064,1.2062640959322437,-0.8631209041855656,-0.0694817761011911,0.171810982720985,0.2481471472920516,0.7455096361838796,0.251768416218764,-0.0186085710048886,0.7792100189505545,0.1414475685417718,-0.0503792869855139,0.0506646632265911,0.2899965648293455,-0.3281609003780017,-0.516767119220778,2,STU_2
1.512691070150768,-0.8590785405324596,-0.4341728830076697,1.2371959950339462,-0.336858686079561,1.008500635694328,-0.1626162418642028,-1.897937664777652,1.0468335329408736,-0.3299893094133813,-0.0747499949738701,0.1713984803771609,0.2719505144135948,0.703336914099469,0.246941607265441,-0.0041400703145616,0.7534543628035931,0.135855382604454,-0.0407623918709186,0.0423360167378736,0.3246681726670881,-0.324017948320394,-0.5335505584447409,4,STU_4
1.243479613857571,-1.2983441154142692,-1.1504553918011124,1.2327452444350446,-0.2199433018228209,1.0490118373404835,-3.56448258986304,-1.8640949170229613,1.0465204189611266,-0.315674039874537,-0.0727675031544572,0.1727929188086084,0.2333540352416502,0.811224190770369,0.2615022081261537,0.0021924758726487,0.8305473587871114,0.1813409717432555,-0.0882102002015912,0.0702208534288406,0.2539698669135459,-0.2965631173825027,-0.5072806049112215,2,STU_2
-0.0042786829164721,0.8922658545616994,-0.1643120514908559,1.4012285299137877,-0.4771878283108782,0.9982118203102788,-1.0153422496987017,-1.531102221878898,1.1271631975501382,-1.5482783596519534,-0.0730137182845348,0.1762479682573826,0.2809871732982321,0.6924208809477037,0.2359487164356814,0.0198219832151793,0.7316743192227262,0.1434885682117012,-0.0251075516213859,0.0271680250065291,0.3509913741627651,-0.3432964111652358,-0.5183659723107849,2,STU_2
-2.080603875229725,-0.261708230633294,1.7400048909774968,1.13694838591215,-0.2585613061563671,1.0259669677827832,-1.5029712350701896,-2.112924402713732,0.9733111943125036,0.3705209335052287,-0.0687977234132921,0.168652100547666,0.263428842046722,0.7381614592340993,0.2432635872468123,0.0043034692852116,0.7674205667820262,0.1380676952294388,-0.038731263599111,0.0594960766919602,0.2966830332419554,-0.3324687323720429,-0.4946035043898669,2,STU_2
1.445357721725604,2.127882229818524,0.7937302169552047,0.5217756875541975,-1.374097600184781,-1.0145568905661129,0.1342152546045739,1.5707212801724355,1.8110204228441027,-0.1983188310638933,0.0492746361624175,0.066280750919754,-0.062673375538614,0.1744970059006517,-0.2144997882571372,-0.0403168191312885,-0.0693138241584183,0.0357867079246271,-0.0202594683966571,-0.0620427609330084,-0.2819167425672864,-0.0410231925709474,-0.050773233505407,3,STU_3
-2.445163201311187,0.5236760831325298,1.843263868849547,0.3834095218601646,-1.1563801145203647,-1.0908152478947248,-2.3143885122760066,1.3277850402525022,1.6657398772741132,0.8423298773301187,0.0492441744046618,0.0521605959729322,-0.0806076428421946,0.2496355661761715,-0.1912172510286817,-0.0123550433963607,-0.0035606744440569,0.0410479179343218,-0.0475222406853011,-0.0355991441476525,-0.3511784022840218,-0.0074890713261604,-0.0388757363066114,5,STU_5
1.127661497009236,-0.3077288532830949,1.2224366776764308,0.4845532519048807,-1.2636463660688009,-0.9697303550233424,-1.6097778009790704,1.288552742170169,1.5888961922948992,0.3497205656426627,0.0580420124268432,0.0620488393657476,-0.05918176573208,0.2133976107564702,-0.2117569323580316,-0.0132214155480013,-0.0180367011802188,0.0394709913304713,-0.0360077941168463,-0.0488134654167589,-0.3313473141574704,-0.0249786629517482,-0.0472983562057021,3,STU_3
