component,var_name,var_value,component_mean,component_std
dim_11,ATDGSLI,2,-0.10212682344587534,0.2348805738855929
dim_11,ATDGSLI,3,-0.007761799071684444,0.2935577684968832
dim_11,ATBG05BI,1,-0.2018069116741974,0.18224177051960416
dim_11,ATBG05BI,2,-0.04194906262400822,0.2562603990831014
dim_11,ATBG05BI,3,0.16388865425934643,0.2771768570378048
dim_11,ACBG12I,1,0.08628528054484164,0.2742217249626565
dim_11,ACBG12I,2,-0.13331653709448432,0.2269178811242105
dim_11,ACBG12I,3,-0.22897355083027682,0.17716796885904473
dim_11,ACBG12I,4,-0.3105947657848105,0.1222187360826712
dim_11,ACBG14M,1,0.04005738306030596,0.1399969904871456
dim_11,ACBG14M,2,-0.16708498444975492,0.19604970834757612
dim_11,ACBG14M,3,0.09794687043393727,0.2743588340237556
dim_11,ACBG14M,4,0.09367111689244007,0.28164227827604793
dim_11,ACBG14M,5,-0.14687091438530778,0.23811829709936774
dim_11,ATBR08F,1,0.08708880465639358,0.2815500069768813
dim_11,ATBR08F,2,-0.12519863380648066,0.21937838292726744
dim_11,ATBR08F,3,-0.21376351878873812,0.162572803268652
