component,var_name,var_value,component_mean,component_std
dim_13,ATBR12C,4,-0.0500425281612473,0.21260185016235458
dim_13,ATBG10L,1,0.15856098616246864,0.24285706458440423
dim_13,ATBG10L,2,0.09038812820643047,0.26053844107525675
dim_13,ATBG10L,3,-0.13930220759612835,0.18646993522942318
dim_13,ATBG10L,4,0.041239822144867606,0.13854973348799127
dim_13,ACBG11G,1,0.3532800735744567,0.29624140178474023
dim_13,ACBG11G,2,-0.005703564843014393,0.1902961564427914
dim_13,ACBG11G,3,-0.044061069277724935,0.2423166889331823
dim_13,ACBG11G,4,-0.09371482519870512,0.22651374016606235
dim_13,ATBR07BD,1,0.1534494926077901,0.3003716397682622
dim_13,ATBR07BD,2,0.1315349197714483,0.21751799818886236
dim_13,ATBR07BD,3,-0.07402954466671423,0.22674217012893422
dim_13,ATBR07BD,4,-0.13913041956099031,0.1933766190471918
dim_13,ATBR08H,1,0.03180714501401418,0.14934836204133276
dim_13,ATBR08H,2,0.19186743870031475,0.2816841281731247
dim_13,ATBR08H,3,-0.04394091751131553,0.19106169128228265
dim_13,ATBR08H,4,-0.10103086735133106,0.24670231301481513
dim_13,ACBG11F,1,0.213726611343803,0.3008510352036534
dim_13,ACBG11F,2,0.005385456364126585,0.21180807431785434
dim_13,ACBG11F,3,-0.09099020710806735,0.21518815848345912
dim_13,ACBG11F,4,-0.3046928724907103,0.021433392838551446
dim_13,ATBR12EC,2,0.2996061744207853,0.26775995573312283
dim_13,ATBR12EC,3,0.011565546385278673,0.2457597049910192
dim_13,ATBR12EC,4,-0.05365742768675178,0.21894639632851323
dim_13,ATBR09B,1,0.11650522955745395,0.11988045386161685
dim_13,ATBR09B,2,0.1765632922915453,0.2575137497258475
dim_13,ATBR09B,3,-0.022520055720555605,0.26057565814933087
dim_13,ATBR09B,4,-0.21790530221576154,0.11225754387670062
dim_13,ATBG12D,1,0.13070790861491716,0.26037131165882027
dim_13,ATBG12D,2,0.0062992959225244335,0.22241700231242975
dim_13,ATBG12D,3,-0.16041857916604313,0.2130402108992706
dim_13,ATBG12D,4,-0.06825371939864158,0.024656694594521987
dim_13,ACBG11L,1,0.127280129928293,0.3008644528540141
dim_13,ACBG11L,2,0.06155328299586538,0.23237025506972483
dim_13,ACBG11L,3,-0.16827282760717807,0.21207071855178294
dim_13,ACBG12I,1,0.07225300038800607,0.27210934302498463
dim_13,ACBG12I,2,-0.12556533733537106,0.1667039459788178
